CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3751-3752,3801-3802,3901-3902,4100,4200,4300,4400,4700,5100,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7281-7299,7438,7439,7630-7699,8011,8015,8019,8020-8039,8040-8079,8080-8089,"8091, 8097",8092,8096,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9400-9499,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9730,9740,9770,"9775, 9780",9790,9791,"9793, 9795",LocalRevAO,StateRevAO,StateRevSE
36678760109850,728659.0,0.0,88291.0,0.0,0.0,46400.0,251679.0,16800.0,0.0,64663.0,4320.0,46611.0,164292.0,19200.0,16124.0,0.0,0.0,0.0,38036.0,49934.0,0.0,0.0,0.0,0.0,0.0,24056.0,1875.0,29700.0,76800.0,141060.0,319633.0,45540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035.0,0.0,620823.0,0.0,1621154.0,0.0,0.0,0.0,0.0,0.0,0.0,94254.0,55598.0,0.0,0.0,0.0,410327.0,0.0,0.0,0.0,82911.0,0.0,0.0,0.0,0.0,17538.0,0.0,0.0,0.0,0.0,0.0,31946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107478.6,0.0,-38975.6,202259.0,0.0,319250.0,209192.0,0.0
36678760114405,1105278.0,0.0,187841.0,0.0,73461.0,0.0,123006.0,71503.0,0.0,104139.0,23560.0,27032.0,172915.0,12004.0,19045.0,0.0,0.0,0.0,0.0,32141.0,0.0,58153.0,51160.0,199644.0,1080.0,0.0,1883.0,24615.0,180794.0,170969.0,127093.0,0.0,0.0,0.0,0.0,0.0,0.0,22197.0,0.0,0.0,0.0,0.0,0.0,9498.0,0.0,0.0,0.0,2150854.0,2200.0,0.0,0.0,0.0,0.0,0.0,144800.0,0.0,0.0,166642.0,296850.0,0.0,0.0,0.0,0.0,268290.0,0.0,0.0,0.0,0.0,857625.0,0.0,0.0,111915.0,22804.0,161648.0,254858.0,0.0,0.0,0.0,150000.0,0.0,0.0,111915.0,0.0,75000.0,0.0,140000.0,0.0,690509.0,438829.0,151886.0,7646.0,456728.0,0.0
36678760117192,523279.04,0.0,163944.24,0.0,43712.01,30000.0,0.0,0.0,32771.06,56649.4,0.0,18053.02,105657.28,6178.32,11949.24,0.0,0.0,0.0,550.0,34354.8,5040.55,27801.65,69244.95,78101.4,0.0,3228.1,3217.92,9036.19,43965.66,96992.41,211702.85,10698.42,0.0,0.0,0.0,0.0,0.0,23689.35,0.0,0.0,0.0,0.0,0.0,3124.0,0.0,0.0,0.0,910528.0,394.0,0.0,0.0,0.0,0.0,0.0,65086.66,180981.3,0.0,50003.47,49239.0,0.0,0.0,0.0,0.0,161256.2,0.0,0.0,0.0,0.0,437052.55,0.0,0.0,24149.0,0.0,76268.06,50514.55,0.0,0.0,0.0,200000.0,0.0,0.0,24149.0,0.0,0.0,0.0,0.0,0.0,424062.26,392393.8,0.0,60476.05,352050.84,0.0
36678760120006,351580.48,0.0,111548.83,0.0,0.0,13986.0,198318.25,1932.0,0.0,36685.31,0.0,23122.02,41510.4,6437.14,18657.66,0.0,0.0,0.0,0.0,0.0,0.0,43220.92,24239.63,59804.03,0.0,3969.72,2580.0,11513.93,19827.44,167876.02,141105.82,15385.6,0.0,0.0,0.0,0.0,0.0,14445.44,0.0,0.0,0.0,0.0,5883.82,0.0,0.0,0.0,0.0,484494.0,0.0,0.0,0.0,0.0,0.0,0.0,32413.0,450000.0,0.0,41251.46,31452.0,0.0,0.0,0.0,0.0,41303.76,0.0,0.0,0.0,0.0,94351.1,0.0,0.0,33483.83,0.0,55515.96,151596.82,0.0,0.0,0.0,250000.0,0.0,0.0,33483.83,0.0,0.0,0.0,0.0,0.0,-210426.0,0.0,0.0,22437.98,74639.85,0.0
36678760120568,483258.3,0.0,75830.12,0.0,0.0,0.0,44045.73,62721.69,0.0,0.0,0.0,51896.01,39224.05,0.0,5279.19,0.0,0.0,0.0,1537.3,291263.47,0.0,284543.91,0.0,0.0,0.0,4267.69,3643.12,5417.79,26594.15,213788.04,103990.07,21238.34,0.0,0.0,0.0,0.0,0.0,40405.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086589.0,0.0,0.0,0.0,0.0,0.0,0.0,62263.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,43598.49,0.0,0.0,0.0,0.0,710944.93,0.0,0.0,0.0,18255.22,166112.27,221274.93,0.0,300000.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,87947.23,0.0,29688.75,0.0,0.0,54.22,91311.0,36363.41
36678763630993,463944.0,52000.0,84000.0,0.0,0.0,0.0,225715.0,38000.0,0.0,49795.0,9506.0,117034.0,101400.0,16307.0,12945.0,0.0,0.0,0.0,0.0,65484.0,650.0,5304.0,1378.0,843.0,0.0,0.0,1200.0,4344.0,45167.0,162000.0,85300.0,9600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286797.0,0.0,0.0,0.0,0.0,0.0,0.0,73205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170844.0,174034.0,0.0,0.0,188724.0,0.0
36679340105833,179894.0,120.0,30215.0,0.0,39533.0,131010.0,106650.0,43730.0,0.0,18219.0,17517.0,24478.0,73114.0,2363.0,10796.0,0.0,0.0,0.0,272.0,0.0,940.0,20656.0,4232.0,35940.0,0.0,5187.0,1189.0,31889.0,56959.0,85710.0,107336.0,16488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51351.0,0.0,0.0,0.0,595971.0,0.0,0.0,0.0,0.0,0.0,0.0,64842.0,0.0,103413.0,32108.0,0.0,0.0,0.0,0.0,0.0,122819.0,0.0,0.0,0.0,0.0,199845.0,13725.0,0.0,0.0,37123.0,84054.0,3549.0,0.0,0.0,0.0,331978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122039.0,85041.0,0.0,125070.0,211382.0,0.0
36679343630670,3497654.71,9203.87,476930.76,9708.01,0.0,0.0,404112.01,637130.54,0.0,0.0,0.0,388148.27,574211.7,0.0,52991.65,0.0,0.0,0.0,54275.88,981244.07,0.0,395714.69,0.0,0.0,0.0,23625.83,21142.18,28299.98,115514.87,777134.05,2534655.11,146122.05,0.0,0.0,0.0,0.0,0.0,132097.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9105734.0,-73406.0,0.0,0.0,0.0,0.0,0.0,1011552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3027666.02,0.0,0.0,0.0,0.0,4609252.98,0.0,0.0,0.0,41111.41,20265.16,3028622.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448000.0,0.0,4221672.96,3995239.63,101702.37,42923.62,1433578.49,312266.78
36679343630761,2159013.65,60441.4,579584.19,49949.52,105992.75,74148.43,209621.46,543527.96,112649.75,200158.23,130458.81,143416.32,844194.6,35168.9,56386.91,0.0,0.0,0.0,16974.12,64727.48,8412.33,281065.78,45792.22,0.0,0.0,150475.98,25162.45,80405.32,79283.01,311525.04,569004.24,62819.63,0.0,0.0,0.0,0.0,0.0,262251.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800544.0,-50653.0,0.0,0.0,0.0,0.0,0.0,694483.21,96374.0,314633.0,0.0,243589.0,0.0,0.0,0.0,0.0,1586271.34,35.87,0.0,0.0,0.0,2822195.02,0.0,0.0,136487.61,0.0,20861.03,252642.54,0.0,0.0,0.0,0.0,35.87,0.0,136487.61,504506.0,20861.03,0.0,363131.0,1951122.0,1337064.82,3237407.0,0.0,166558.19,691478.43,381406.44
36679590114256,753807.08,0.0,100074.96,34366.43,35489.46,0.0,83897.36,0.0,55350.22,70491.95,0.0,25806.6,106247.1,13630.2,22012.24,0.0,0.0,0.0,775.0,17743.07,2516.63,31099.26,16891.61,32646.66,0.0,4098.08,2266.89,13406.51,41294.89,105598.27,183541.84,7002.23,0.0,0.0,0.0,0.0,0.0,6435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231201.0,0.0,0.0,0.0,0.0,0.0,0.0,249740.0,5406.0,0.0,17132.12,0.0,0.0,0.0,0.0,0.0,380601.34,0.0,0.0,0.0,0.0,556714.51,0.0,0.0,0.0,33871.66,18324.35,134486.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855025.08,747782.2,-865.0,15427.35,355690.95,0.0
36750440107516,477245.34,0.0,80000.04,708.14,16955.5,0.0,0.0,101539.96,0.0,46075.91,11720.32,17679.69,72956.86,1951.99,14184.38,0.0,0.0,0.0,5666.68,17855.34,5011.75,40449.56,10456.62,0.0,3135.83,8405.95,2975.0,41202.64,28943.34,59265.35,97814.15,4564.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075334.0,-24997.52,0.0,0.0,0.0,0.0,0.0,63179.85,0.0,0.0,0.0,86075.0,0.0,0.0,1722097.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722097.96,1131205.44,243746.56,196648.03,117671.09,0.0
36750440112441,559928.64,0.0,57500.07,0.0,46995.9,89658.69,27808.17,45206.87,13030.09,49439.92,20119.68,0.0,61097.32,0.0,14727.5,0.0,0.0,0.0,41598.86,18500.08,2297.57,41953.14,11578.81,0.0,0.0,12628.78,2686.88,9986.13,0.0,144263.96,62599.6,23678.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9294.85,9947.0,0.0,0.0,154.0,892692.0,855.0,0.0,0.0,0.0,0.0,0.0,58837.97,41852.0,59498.0,0.0,0.0,0.0,0.0,0.0,0.0,-187368.6,0.0,0.0,0.0,0.0,563309.63,0.0,0.0,8647.89,0.0,0.0,31981.59,0.0,150000.0,6810.79,0.0,0.0,0.0,8647.89,0.0,0.0,0.0,0.0,0.0,187148.65,202817.42,0.0,19675.74,295941.63,0.0
36750440114389,383851.29,0.0,0.0,0.0,80923.87,0.0,0.0,8492.59,0.0,30894.89,0.0,12406.14,62041.26,1461.43,15118.72,0.0,0.0,0.0,0.0,0.0,0.0,20347.2,4269.28,0.0,0.0,3434.12,2195.0,7918.5,20199.0,113640.18,94443.77,10342.1,0.0,0.0,0.0,0.0,0.0,5449.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52550.0,0.0,783680.82,605.0,0.0,0.0,0.0,0.0,0.0,43246.18,0.0,0.0,0.0,54313.0,250000.0,0.0,0.0,0.0,133682.48,0.0,0.0,0.0,150000.0,1.22,376160.01,0.0,15600.0,1660.73,15982.25,13587.94,13519.09,0.0,0.0,7311.49,0.0,0.0,15600.0,202840.0,0.0,0.0,404945.67,17642.98,17639.52,354811.66,0.0,4741.26,38307.09,58942.0
36750440116707,752715.93,0.0,360436.23,0.0,576221.03,29317.75,89692.99,127703.02,0.0,89913.89,58637.4,78163.06,248056.28,5806.7,31718.78,0.0,0.0,0.0,1367.05,0.0,0.0,237787.4,57798.4,109279.98,0.0,7875.84,4769.19,116629.85,200518.41,1093869.84,473759.5,35216.4,0.0,0.0,0.0,0.0,0.0,5125.0,0.0,0.0,35356.37,0.0,5826.93,77776.27,0.0,0.0,0.0,3163230.0,-153570.0,0.0,0.0,0.0,0.0,0.0,164754.0,81841.0,0.0,109279.98,0.0,0.0,0.0,0.0,0.0,1654689.54,3333.01,1957.5,0.0,0.0,1972741.57,0.0,0.0,106614.28,0.0,200817.12,43207.08,0.0,3865000.0,0.0,150000.0,3333.01,0.0,106614.28,0.0,0.0,31518.97,0.0,0.0,-259520.32,-136118.74,-197079.23,146841.48,1294768.94,319338.0
36750440118059,423689.16,0.0,98181.84,52851.05,49701.75,72712.7,0.0,0.0,0.0,43218.9,11853.97,0.0,55324.1,7219.69,9109.71,17680.96,0.0,0.0,0.0,24301.59,12277.78,28659.5,8282.96,0.0,0.0,7898.4,3033.65,9371.79,20673.61,173628.91,154957.82,7321.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11008.71,13264.94,0.0,0.0,0.0,977511.0,-31955.64,0.0,0.0,0.0,0.0,0.0,69338.57,2857.0,0.0,0.0,387500.0,0.0,0.0,0.0,0.0,466949.5,0.0,0.0,0.0,0.0,438963.22,0.0,0.0,14403.0,0.0,0.0,33604.51,0.0,250000.0,0.0,0.0,0.0,0.0,14403.0,0.0,0.0,0.0,0.0,0.0,622308.21,17504.83,0.0,288400.0,241780.0,0.0
36750443631132,195364.39,0.0,57499.96,0.0,63915.53,37549.08,15504.42,57558.54,9091.31,20539.71,12543.3,0.0,38786.75,0.0,4647.26,0.0,0.0,0.0,26723.62,3422.78,2332.46,16530.47,13618.12,0.0,0.0,5810.57,3928.31,4220.01,16986.09,80403.47,50235.23,16770.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4456.58,0.0,0.0,0.0,0.0,491859.91,-3223.0,0.0,0.0,0.0,0.0,0.0,29219.4,94021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832499.19,0.0,0.0,0.0,0.0,-283269.0,0.0,0.0,11315.63,0.0,1009930.86,68774.52,0.0,0.0,0.0,0.0,0.0,0.0,11315.63,0.0,0.0,0.0,0.0,0.0,1490386.53,1358127.51,0.0,12912.85,172677.18,104546.0
36750510114413,74367.0,0.0,1235.0,0.0,0.0,2394.0,0.0,31974.0,0.0,3543.0,4811.0,6791.0,2664.0,274.0,1574.0,0.0,0.0,0.0,0.0,0.0,0.0,4553.0,0.0,0.0,0.0,876.0,0.0,7500.0,2051.0,5642.0,83988.0,3843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152599.0,0.0,0.0,0.0,0.0,0.0,0.0,30726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22355.0,0.0,0.0,0.0,0.0,52845.0,0.0,0.0,0.0,0.0,0.0,20667.0,57190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2657.0,19774.0,0.0,1106.0,31218.0,0.0
36750510115089,2585296.71,104050.35,333551.46,0.0,42977.0,0.0,0.0,26434.63,0.0,250376.18,2405.73,47877.62,485250.94,9457.56,30479.03,0.0,0.0,0.0,0.0,0.0,0.0,804826.24,0.0,0.0,0.0,29230.64,720.0,16289.0,0.0,27298.92,2862841.43,42622.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872764.0,-37017.0,0.0,0.0,0.0,0.0,0.0,1318727.0,27803.0,0.0,0.0,4467.0,0.0,0.0,0.0,0.0,117851.44,0.0,0.0,0.0,0.0,3236151.53,0.0,0.0,0.0,0.0,0.0,281328.54,0.0,1199447.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382652.0,0.0,1490575.3,1266024.2,-215189.2,2700.49,816271.0,518663.0
36750696113427,4427045.64,8517.23,494675.04,0.0,0.0,0.0,255726.44,643027.44,0.0,0.0,0.0,440867.53,659690.9,0.0,60641.1,0.0,0.0,0.0,76647.39,837337.17,0.0,447744.73,109.45,0.0,0.0,25276.27,22664.85,23138.43,116367.71,656594.02,609961.39,162151.65,0.0,0.0,0.0,0.0,0.0,131335.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9718139.0,13883.0,0.0,0.0,0.0,0.0,0.0,2128064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2245908.63,0.0,0.0,0.0,0.0,4758855.22,0.0,0.0,0.0,149941.56,2184992.54,780363.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495000.0,0.0,8064334.87,4305062.99,379798.01,128962.29,1663990.53,320954.66
36750773631207,4220046.38,0.0,0.0,0.0,1797412.34,0.0,0.0,0.0,0.0,325186.67,170457.19,207893.53,880515.89,16670.12,82352.44,0.0,0.0,0.0,6777.0,100644.06,1869.7,279139.61,24330.3,307834.21,0.0,24260.88,12751.45,58217.96,562689.0,301539.25,317447.38,102316.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125091.22,0.0,0.0,0.0,5724442.0,-125845.0,0.0,0.0,0.0,0.0,0.0,1034987.59,136357.04,167071.0,106013.07,0.0,620587.81,0.0,0.0,0.0,4328.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325.0,0.0,0.0,0.0,3.5,4328.0,0.0,608546.66,1070952.71,582330.57
37103716119119,1833525.37,0.0,221489.16,53366.85,8141.04,161312.83,0.0,227758.46,149950.64,169100.65,44888.39,73033.58,297060.51,10081.92,45229.89,0.0,0.0,0.0,7375.0,108996.92,34949.09,239362.86,44149.93,0.0,0.0,20996.78,4354.72,54401.57,82352.27,744134.45,437924.08,24105.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2463851.76,0.0,0.0,0.0,0.0,0.0,0.0,1008732.14,0.0,0.0,0.0,137339.0,0.0,0.0,1779042.63,0.0,36503.28,0.0,0.0,0.0,677122.66,1204568.38,0.0,0.0,53145.49,0.0,1506731.0,185084.83,0.0,0.0,0.0,0.0,0.0,0.0,53145.49,0.0,0.0,0.0,0.0,0.0,5018883.12,2818996.46,1995229.0,531850.36,1214072.02,0.0
37679830117887,256886.26,0.0,74425.7,0.0,0.0,0.0,5837.5,0.0,0.0,0.0,0.0,26154.62,-145.85,4465.54,5182.33,0.0,0.0,0.0,67.12,0.0,0.0,3390.33,1715.3,352.37,0.0,1444.81,789.0,13663.5,996.23,16638.88,484044.54,3747.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215621.0,-2932.0,0.0,0.0,0.0,0.0,0.0,358293.67,4313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184883.37,0.0,0.0,0.0,0.0,242074.0,0.0,0.0,849.1,0.0,0.0,422245.74,0.0,7976.0,0.0,0.0,0.0,0.0,849.1,0.0,0.0,0.0,0.0,0.0,-3264.37,-28533.11,380.0,286205.49,63892.08,0.0
37679910108563,939904.54,0.0,90120.29,0.0,10137.87,51686.24,75000.0,91405.96,43353.68,84606.03,18555.52,35734.51,107372.15,3900.0,30956.03,0.0,0.0,0.0,0.0,97744.02,39151.59,119025.38,25700.08,0.0,0.0,16146.75,9892.86,16078.44,51216.43,59047.88,157895.79,8138.05,0.0,0.0,0.0,0.0,0.0,16220.58,0.0,0.0,0.0,138496.0,69668.86,2711.0,0.0,0.0,0.0,1134024.0,5615.87,0.0,0.0,0.0,0.0,0.0,445128.0,6841.0,0.0,0.0,147250.0,0.0,0.0,414905.88,0.0,132063.0,0.0,0.0,0.0,0.0,2894.21,509310.66,0.0,22080.79,569.69,47477.3,150234.79,42194.16,0.0,0.0,0.0,0.0,0.0,22080.79,0.0,0.0,0.0,0.0,0.0,914791.79,1065059.66,0.0,34291.23,508529.35,0.0
37679910119255,159348.84,0.0,60500.63,0.0,11745.78,29457.18,0.0,20653.9,840.0,16195.08,4150.81,8972.15,12431.27,848.64,1416.33,0.0,0.0,0.0,0.0,11129.2,7232.75,24383.16,38934.27,0.0,0.0,714.27,212.5,3252.22,15291.03,10633.98,62184.95,1148.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28489.4,23160.3,0.0,0.0,0.0,0.0,244670.0,0.0,0.0,0.0,0.0,0.0,0.0,89228.0,450000.0,0.0,0.0,22929.0,0.0,0.0,161254.16,0.0,110495.36,0.0,0.0,0.0,0.0,441.61,90847.38,0.0,7649.31,0.0,0.0,28890.52,33031.41,0.0,0.0,0.0,0.0,0.0,7649.31,0.0,0.0,0.0,0.0,0.0,301116.58,0.0,0.0,1887.47,53378.38,0.0
37680230119594,392253.41,0.0,75631.08,878.0,0.0,0.0,0.0,47000.1,6080.0,37913.28,4563.28,11406.29,16503.06,1563.52,10093.7,0.0,0.0,0.0,0.0,17544.12,1956.61,10738.63,26991.43,47592.48,0.0,1213.4,4233.34,9231.83,0.0,225581.33,77073.84,6041.63,0.0,0.0,0.0,0.0,0.0,895.43,0.0,0.0,0.0,57782.3,13240.57,38489.29,0.0,0.0,0.0,355648.0,0.0,0.0,0.0,0.0,0.0,0.0,350618.0,387500.0,0.0,0.0,16979.0,0.0,0.0,124710.61,0.0,19048.11,0.0,0.0,0.0,0.0,355.67,202202.38,0.0,45952.04,0.0,4127.07,61920.28,0.0,0.0,0.0,200000.0,0.0,0.0,45952.04,0.0,0.0,0.0,0.0,0.0,88523.56,0.0,0.0,55351.39,110871.16,0.0
37680490119990,221963.2,0.0,150791.48,0.0,43970.0,37468.0,15239.48,8191.4,0.0,0.0,0.0,36405.81,56919.14,5787.88,18929.97,0.0,0.0,0.0,26725.07,100517.3,3574.29,43389.92,57474.92,0.0,0.0,21518.57,3488.12,9350.0,16615.82,166677.49,200657.68,15880.82,0.0,0.0,0.0,0.0,0.0,30632.0,0.0,0.0,0.0,0.0,34441.53,9275.62,0.0,0.0,0.0,969778.0,0.0,0.0,0.0,0.0,0.0,0.0,91694.04,0.0,0.0,0.0,150000.0,0.0,0.0,135537.87,0.0,57934.8,250.0,0.0,0.0,0.0,417113.76,0.0,0.0,68461.1,0.0,122526.41,645193.37,0.0,84275.62,0.0,59403.45,250.0,0.0,68461.1,0.0,0.0,0.0,0.0,0.0,-55759.6,0.0,0.0,2107.97,135257.0,0.0
37680496119564,2652699.08,81068.02,232451.71,0.0,27525.58,73999.97,107557.93,194035.34,0.0,245194.61,0.0,71682.8,239523.74,23947.12,0.0,0.0,0.0,0.0,0.0,99502.88,0.0,250254.18,50910.11,0.0,469632.29,20979.59,14743.47,95605.99,45369.08,286685.73,303654.95,43037.45,0.0,0.0,0.0,0.0,0.0,19977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4415332.45,717.0,0.0,0.0,0.0,0.0,0.0,502797.44,39537.0,324400.0,0.0,0.0,0.0,0.0,0.0,280411.98,33368.33,1070.64,0.0,0.0,0.0,1613519.32,0.0,0.0,54340.8,33219.85,9478.25,101328.93,912.0,255604.14,0.0,0.0,1070.64,0.0,54340.8,0.0,0.0,0.0,0.0,0.0,1612152.7,1327000.13,24545.75,112310.07,570962.92,0.0
37680980101535,1044898.79,0.0,137700.04,0.0,206100.86,53519.35,0.0,54402.4,0.0,100334.64,21454.5,40012.08,0.0,3151.0,22513.01,0.0,0.0,0.0,100107.78,9891.76,3004.71,131263.91,27612.22,0.0,0.0,1597.67,1816.0,19792.0,80385.76,686022.65,93389.34,16512.43,0.0,71579.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823904.0,0.0,0.0,0.0,0.0,0.0,0.0,525025.0,0.0,0.0,0.0,0.0,0.0,0.0,663531.97,0.0,0.0,5000.0,0.0,0.0,0.0,1118820.88,0.0,0.0,144.0,0.0,0.0,298352.53,0.0,0.0,0.0,0.0,5000.0,0.0,144.0,0.0,0.0,0.0,800000.0,300000.0,384000.32,1230131.88,0.0,12294.3,824851.71,0.0
37680986116776,1366275.76,0.0,80632.24,111937.61,98918.75,128641.44,222836.56,286003.36,41272.69,124072.74,66042.58,81418.03,337370.55,12477.76,31292.59,0.0,0.0,0.0,0.0,120790.64,1508.15,128795.82,67987.86,0.0,0.0,37294.23,19136.15,47326.0,109867.29,648047.74,477665.69,69852.06,0.0,0.0,0.0,0.0,0.0,74797.0,0.0,0.0,0.0,0.0,0.0,74278.14,0.0,9026.19,0.0,3018645.8,0.0,0.0,0.0,0.0,0.0,0.0,884538.0,0.0,0.0,0.0,17984.0,292023.0,0.0,252044.72,0.0,191971.4,1200.0,0.0,0.0,0.0,1214701.63,0.0,0.0,88769.48,0.0,1484881.4,671950.22,0.0,405000.0,0.0,836469.23,1200.0,0.0,88769.48,0.0,0.0,47506.27,149048.0,1033625.43,0.0,1230340.5,-2884.87,221649.25,533419.12,0.0
37681060111195,666940.72,61421.0,87242.62,0.0,33616.73,62499.62,48520.93,139792.62,550.0,63935.28,35350.57,36303.65,134276.64,5302.5,18599.17,0.0,0.0,0.0,0.0,26532.37,3864.79,64351.03,63249.45,0.0,0.0,8483.71,6192.31,9487.0,40194.53,131185.42,118015.35,37368.26,0.0,0.0,0.0,0.0,0.0,6139.0,0.0,0.0,0.0,0.0,0.0,7835.0,0.0,0.0,0.0,975588.04,0.0,0.0,0.0,0.0,0.0,0.0,549790.72,73.0,0.0,0.0,5459.0,230000.0,0.0,99228.57,0.0,126060.54,500.0,0.0,0.0,0.0,424467.68,0.0,0.0,37897.38,0.0,91723.03,247791.02,0.0,302000.0,0.0,150000.0,500.0,0.0,37897.38,0.0,0.0,4963.38,0.0,36725.42,0.0,69490.27,-59579.45,60833.27,165681.6,0.0
37681063731023,2360500.63,0.0,359699.96,0.0,156993.02,231968.74,144999.96,412046.21,0.0,229958.18,79560.14,113893.93,0.0,11571.55,59757.63,0.0,0.0,0.0,489014.32,7034.32,478.81,200383.91,23596.18,0.0,0.0,10423.62,1049.24,36743.0,161609.72,1430096.93,499731.39,81532.92,0.0,9655.83,0.0,9416.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3120637.0,0.0,0.0,0.0,0.0,0.0,0.0,1877652.0,0.0,0.0,0.0,0.0,0.0,0.0,2168436.05,0.0,0.0,10000.0,0.0,0.0,0.0,2203624.6,0.0,0.0,49231.26,169300.0,0.0,610491.7,0.0,0.0,300000.0,0.0,10000.0,0.0,49231.26,0.0,0.0,0.0,1500000.0,600000.0,1530868.95,3528575.73,0.0,589231.77,1695720.84,0.0
37681300117820,1196874.64,0.0,141012.84,2041.04,13043.78,45860.72,0.0,72813.61,72547.11,106547.88,23506.77,37615.95,189356.05,5329.33,28300.71,0.0,0.0,0.0,5875.01,29377.72,2896.2,57499.19,7552.84,0.0,0.0,3616.31,1603.75,0.0,52623.36,339806.03,422131.4,5868.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962332.0,0.0,0.0,0.0,0.0,0.0,0.0,970376.0,0.0,0.0,0.0,203399.0,0.0,0.0,162448.95,0.0,5748.81,0.0,0.0,0.0,0.0,577929.06,0.0,0.0,0.0,0.0,0.0,250005.85,0.0,0.0,0.0,203022.66,0.0,0.0,0.0,0.0,0.0,0.0,102379.67,0.0,190718.64,60172.2,0.0,329733.72,630786.53,0.0
