CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3751-3752,3801-3802,3901-3902,4100,4200,4300,4400,4700,5100,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7281-7299,7438,7439,7630-7699,8011,8015,8019,8020-8039,8040-8079,8080-8089,"8091, 8097",8092,8096,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9400-9499,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9740,9750,9760,9780,9789,9790A,9790M,9791,"9793, 9795",9796,9797,LocalRevAO,StateRevAO,StateRevSE
37681303732732,6317061.0,463450.0,640171.0,23750.0,1029148.0,335353.0,287911.0,662653.0,946668.0,595043.0,294671.0,306086.0,1274119.0,173383.0,115648.0,69053.0,0.0,0.0,0.0,3940.0,4968.0,360971.0,88990.0,0.0,0.0,44822.0,3985.0,76858.0,482952.0,71951.0,3199782.78,35175.0,0.0,0.0,0.0,0.0,0.0,153663.0,0.0,0.0,0.0,0.0,8438.0,0.0,0.0,0.0,0.0,7200359.0,-118475.44,0.0,0.0,0.0,0.0,0.0,7136609.89,1412228.0,0.0,0.0,0.0,0.0,0.0,1912378.0,0.0,773301.87,0.0,0.0,0.0,0.0,3885921.85,0.0,0.0,0.0,692.24,415821.0,382682.0,0.0,0.0,54156.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6551271.47,0.0,6388832.47,0.0,0.0,0.0,342713.77,2259667.56,0.0
3768189118323,894007.44,208549.05,178756.33,0.0,0.0,141106.08,0.0,89378.17,0.0,90044.85,14658.46,23242.66,309384.19,7589.44,16601.9,0.0,0.0,0.0,0.0,70508.6,56253.22,41636.68,12699.31,1583.13,0.0,41215.17,0.0,0.0,33097.3,259972.71,299555.26,37206.41,0.0,0.0,0.0,0.0,0.0,9531.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851129.0,0.0,0.0,0.0,0.0,0.0,0.0,519174.0,31528.0,0.0,0.0,155883.58,0.0,0.0,0.0,0.0,524447.01,0.0,0.0,0.0,0.0,1310897.46,0.0,0.0,24235.77,14855.32,17970.43,560712.88,0.0,256634.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075058.35,0.0,912180.36,0.0,0.0,0.0,19865.27,421876.3,0.0
3768213119263,431121.18,17282.53,62818.41,54457.17,0.0,0.0,0.0,0.0,0.0,44086.8,0.0,9041.59,79294.4,6392.76,14169.89,0.0,0.0,0.0,0.0,114621.18,0.0,2634.29,51950.83,0.0,1991.2,7335.91,1687.25,18831.82,0.0,11928.6,320103.23,6742.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912278.0,0.0,0.0,0.0,0.0,0.0,0.0,373590.85,0.0,0.0,0.0,0.0,0.0,0.0,131069.97,0.0,1015129.77,0.0,0.0,0.0,0.0,36201.0,0.0,0.0,0.0,0.0,0.0,443501.11,193303.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248585.0,0.0,0.0,0.0,4570.69,197496.65,65566.18
3768213123240,215036.69,0.0,11059.97,0.0,0.0,0.0,26446.9,0.0,0.0,18652.97,0.0,6794.95,19694.38,3352.53,5976.08,0.0,0.0,0.0,0.0,0.0,0.0,10046.42,8010.91,0.0,0.0,4428.61,2201.5,0.0,3050.69,9267.96,439427.41,3321.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330176.0,11946.0,0.0,0.0,0.0,0.0,0.0,140763.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118372.09,0.0,0.0,0.0,0.0,288757.13,0.0,0.0,5570.26,125302.8,0.0,512467.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25534.49,0.0,-70447.87,0.0,0.0,0.0,301029.08,71768.19,26907.41
3768338101204,873984.46,0.0,81800.01,0.0,172258.67,0.0,0.0,89700.5,0.0,116553.59,17044.39,33296.12,112544.39,19332.85,8054.7,0.0,0.0,0.0,2343.69,0.0,1267.74,79331.06,56913.35,0.0,0.0,6167.12,1724.5,18334.68,141328.29,583583.8,327322.51,6167.87,0.0,0.0,0.0,0.0,0.0,18180.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474924.0,11508.0,0.0,0.0,0.0,0.0,0.0,1220187.0,0.0,66726.85,0.0,41128.52,0.0,0.0,15897.55,0.0,954.11,0.0,0.0,0.0,118226.24,28186.05,418378.75,0.0,678.9,0.0,28075.78,18610.84,0.0,8989.05,63710.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471054.58,0.0,439134.77,0.0,28075.78,19957.0,636341.32,265787.77,130583.69
3768338101345,1078563.47,44399.28,157116.72,0.0,0.0,0.0,79973.0,64817.5,104920.69,0.0,0.0,131761.0,139133.0,7350.0,31686.0,0.0,0.0,0.0,31122.0,0.0,1697.71,272033.4,72979.72,0.0,0.0,46390.65,39169.42,28480.82,27573.04,332248.17,70236.54,4276.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498819.0,12096.0,0.0,0.0,0.0,0.0,0.0,1304633.0,60000.0,58712.0,0.0,140557.0,0.0,0.0,2201233.0,0.0,169173.0,0.0,0.0,0.0,0.0,2130.0,536747.0,0.0,0.0,92557.0,0.0,113807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554624.0,140721.0,0.0,0.0,78267.27,693268.94,112265.0
3768338106732,1133002.47,144133.9,126899.79,0.0,71152.2,0.0,0.0,77270.36,0.0,171827.14,10681.63,32070.73,130834.16,33983.47,10270.24,0.0,0.0,0.0,2898.97,0.0,4239.96,104187.25,71928.02,253.65,0.0,3057.46,2383.5,29390.17,165238.11,526239.8,435929.07,8267.77,0.0,0.0,0.0,0.0,0.0,27912.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887505.0,13251.0,0.0,0.0,0.0,0.0,0.0,1420726.0,0.0,48937.31,0.0,56377.36,0.0,0.0,12997.71,0.0,1367.42,0.0,0.0,0.0,0.0,900.0,613750.57,0.0,3638.34,0.0,35803.39,28321.19,0.0,246894.07,107814.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249623.66,0.0,338291.42,0.0,35803.39,0.0,304594.23,353870.18,185927.18
3768338106799,1937231.15,123103.67,196815.85,0.0,266450.78,0.0,0.0,349985.14,0.0,183524.21,69674.51,78700.26,320950.54,49467.15,50577.08,0.0,0.0,0.0,18665.07,0.0,0.0,298119.54,44624.06,0.0,52306.48,57651.0,37071.63,37601.72,481836.47,521115.57,39534.71,0.0,0.0,0.0,0.0,0.0,0.0,23915.26,0.0,0.0,61610.49,0.0,0.0,63681.94,0.0,0.0,0.0,1204362.0,27066.0,0.0,0.0,0.0,0.0,0.0,2795965.0,0.0,113570.0,0.0,83244.0,0.0,0.0,312.02,0.0,84776.07,0.0,0.0,0.0,0.0,916224.28,0.0,109743.17,21692.31,28484.4,193712.61,171027.61,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156365.59,0.0,666885.11,-16641.39,193712.61,33839.05,3164.02,506538.88,363977.91
3768338107573,812705.07,0.0,79598.58,0.0,135811.05,0.0,0.0,96914.66,0.0,96333.93,27483.45,36464.01,101809.23,18297.89,7458.96,0.0,0.0,0.0,1864.66,0.0,1952.82,54159.99,44275.4,0.0,0.0,132.0,1629.5,18557.87,147667.49,639547.84,300915.39,5819.16,0.0,0.0,0.0,0.0,0.0,3714.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473847.0,11496.0,0.0,0.0,0.0,0.0,0.0,1216466.0,0.0,47706.08,0.0,49812.69,0.0,0.0,25566.69,0.0,4822.24,0.0,0.0,0.0,155645.28,0.0,409756.03,0.0,687.16,0.0,25804.07,18036.12,0.0,33203.05,57355.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487882.84,0.0,409096.22,0.0,25804.07,0.0,553554.61,254411.5,130410.72
3768338108548,791299.4,0.0,69695.19,0.0,181397.9,312261.32,0.0,53412.33,3847.5,68053.01,45469.02,54790.99,122657.92,27213.77,35348.8,0.0,0.0,0.0,0.0,65148.96,2427.64,23900.68,11697.67,60.0,0.0,14151.55,2434.51,13432.0,51519.72,10368.03,142950.64,7341.64,0.0,0.0,0.0,0.0,0.0,2177.29,405533.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509581.0,-6358.46,0.0,0.0,0.0,0.0,0.0,1428277.0,0.0,0.0,0.0,123005.0,0.0,0.0,579066.0,0.0,85422.0,0.0,0.0,0.0,0.0,659431.0,0.0,0.0,6520.0,300000.0,3265.0,164141.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469462.91,0.0,1356634.64,-2178.0,0.0,0.0,24315.32,554777.59,0.0
3768338108787,1047362.61,121000.32,103412.88,0.0,98733.97,0.0,0.0,96011.54,0.0,152722.51,12916.66,34835.88,133659.43,26638.28,9699.48,0.0,0.0,0.0,2668.14,0.0,6044.62,107467.57,22896.2,0.0,0.0,8343.1,2409.44,25826.13,182047.61,628634.53,445165.32,6938.53,0.0,0.0,0.0,0.0,0.0,11475.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907969.0,22550.0,0.0,0.0,0.0,0.0,0.0,1464724.0,0.0,82295.47,0.0,55113.54,0.0,0.0,7752.5,0.0,858.0,0.0,0.0,0.0,162080.35,300.0,631361.74,0.0,3630.1,0.0,44775.99,25301.54,0.0,0.0,113364.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667316.43,0.0,548297.11,0.0,44775.99,0.0,399885.29,346902.85,171265.44
3768338109033,389074.73,319489.26,145297.96,0.0,60032.01,79058.63,0.0,93646.59,27287.6,64741.15,23954.99,30882.98,72367.04,14255.65,10319.62,0.0,0.0,0.0,0.0,40970.7,51299.38,19727.91,128758.93,1670.08,0.0,11990.36,3190.95,1468.89,27491.76,141898.45,486509.34,689.34,0.0,0.0,0.0,0.0,0.0,14201.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216143.0,4689.0,0.0,0.0,0.0,0.0,0.0,614231.0,0.0,23727.0,0.0,961121.95,0.0,0.0,3335.0,0.0,0.0,0.0,0.0,0.0,0.0,686181.22,21410.43,0.0,14407.73,0.0,129206.47,360350.0,0.0,331900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162290.85,0.0,137339.0,-13365.4,0.0,0.0,114304.78,270638.48,93738.0
3768338109041,385140.3,162946.7,0.0,0.0,35788.57,32359.96,0.0,48529.95,27287.6,45009.1,14415.58,18466.41,78183.58,8881.06,10173.5,0.0,0.0,0.0,0.0,5576.56,19613.59,25295.63,13975.46,1329.88,0.0,9275.51,2823.6,1468.89,27975.09,139114.94,284181.73,571.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214278.0,4627.0,0.0,0.0,0.0,0.0,0.0,608354.0,0.0,23451.0,90665.95,0.0,0.0,0.0,3362.0,0.0,0.0,0.0,0.0,0.0,0.0,419877.44,168046.17,0.0,16133.15,0.0,0.0,125000.0,0.0,333900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148518.76,0.0,119526.54,-7849.96,0.0,0.0,107985.22,292613.02,93253.0
3768338109157,942414.48,0.0,187156.0,0.0,0.0,0.0,0.0,71149.03,24702.4,100217.59,7966.1,26730.18,120941.97,19618.9,2500.0,0.0,0.0,0.0,0.0,11020.27,11396.59,46950.64,0.0,42517.75,0.0,19504.76,16422.09,2546.2,31453.16,9533.57,280702.09,8756.12,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586201.0,1125313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43058.0,0.0,19928.0,0.0,0.0,0.0,0.0,50550.47,0.0,0.0,0.0,0.0,0.0,412948.12,0.0,10500.0,97942.06,0.0,97401.85,0.0,24641.04,0.0,479078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29180.5,0.0,-12719.94,-161992.44,0.0,0.0,168283.3,41106.04,170842.43
3768338111898,747437.31,50924.44,137927.71,87627.4,39027.19,28738.94,33659.59,74007.51,14185.19,86248.87,14929.72,28355.57,154489.9,20331.68,17375.41,0.0,0.0,0.0,8288.08,3977.57,12031.09,62398.57,13445.15,0.0,0.0,14506.03,15356.71,8374.0,37947.13,18595.83,224743.14,3282.56,0.0,0.0,0.0,0.0,0.0,3168.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425693.0,9631.0,0.0,0.0,0.0,0.0,0.0,1093636.0,0.0,0.0,0.0,44220.0,0.0,0.0,451392.37,0.0,-54637.21,0.0,0.0,0.0,0.0,325.11,463876.24,0.0,11917.86,0.0,18029.3,102180.79,0.0,0.0,0.0,2935.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785786.89,0.0,618879.06,0.0,0.0,0.0,96353.02,239487.83,219267.61
3768338111906,677274.06,161324.08,135550.0,0.0,98488.22,34198.68,0.0,102052.45,92224.34,78654.86,34515.69,38097.91,122741.98,15911.76,21560.59,0.0,0.0,0.0,0.0,1548.06,7702.53,17248.3,45227.41,6461.91,0.0,10159.67,5797.46,3688.95,62609.95,278188.56,490042.18,7657.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497779.0,10621.0,0.0,0.0,0.0,0.0,0.0,1288975.0,0.0,50417.0,0.0,193585.9,0.0,0.0,5502.0,0.0,0.0,0.0,0.0,0.0,0.0,787610.85,448794.82,0.0,30940.96,0.0,0.0,175000.0,0.0,696000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401848.63,0.0,65694.99,24782.93,0.0,0.0,1285.58,632543.23,185091.0
3768338114462,1280702.2,113747.96,95000.01,0.0,190450.54,123869.67,0.0,101513.44,87346.58,120204.08,0.0,62100.96,250248.01,25475.14,31348.51,0.0,0.0,0.0,0.0,16324.39,29393.38,88718.13,77435.09,19893.33,0.0,245114.04,11132.32,41932.4,166.04,1143053.55,466748.28,30809.64,0.0,0.0,0.0,0.0,0.0,40596.4,0.0,0.0,0.0,0.0,0.0,945.0,0.0,0.0,0.0,1170942.0,15830.0,0.0,0.0,0.0,0.0,0.0,1875333.0,0.0,72719.0,111863.85,0.0,0.0,0.0,40222.84,0.0,166719.02,0.0,0.0,0.0,0.0,336542.63,873294.37,0.0,130781.31,81274.0,107183.38,160944.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575073.62,0.0,1467935.58,0.0,0.0,0.0,322545.69,1007804.59,224369.0
3768338114520,498254.77,0.0,79999.92,0.0,59309.78,0.0,0.0,56673.88,0.0,45951.97,12132.71,18247.96,55540.06,10923.96,15752.29,0.0,0.0,0.0,413.24,446.73,1443.42,21838.98,12153.5,0.0,0.0,3461.16,14085.71,13683.59,35579.87,95938.9,140443.51,5024.62,0.0,0.0,0.0,0.0,0.0,24399.14,0.0,0.0,0.0,0.0,31615.59,2917.0,0.0,0.0,0.0,298310.0,-25346.0,0.0,0.0,0.0,0.0,0.0,477143.0,18469.0,20308.0,0.0,66855.0,0.0,0.0,14663.92,0.0,13897.44,0.0,0.0,0.0,0.0,0.0,256663.01,0.0,3496.7,0.0,44723.4,89517.21,30433.0,40000.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133494.26,0.0,257769.2,0.0,0.0,0.0,10349.56,187895.26,77973.5
3768338118000,795381.32,0.0,95775.02,45714.2,73381.86,0.0,0.0,51335.35,37991.71,68141.23,18665.22,33130.13,100908.27,16358.37,17090.0,0.0,0.0,0.0,0.0,21283.34,1367.09,23156.69,13089.61,0.0,0.0,16221.7,2034.0,13072.0,33039.31,369233.35,282111.23,3787.07,0.0,0.0,0.0,0.0,0.0,10713.97,0.0,0.0,0.0,0.0,0.0,1597.24,0.0,0.0,0.0,339436.0,8560.0,0.0,0.0,0.0,0.0,0.0,959583.0,0.0,0.0,0.0,49527.0,0.0,0.0,4936.67,0.0,185904.48,0.0,0.0,0.0,0.0,164256.02,345247.78,0.0,43981.84,18018.2,23215.03,112516.27,0.0,3364.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646464.63,0.0,560460.29,0.0,23215.03,0.0,326273.51,464398.14,106021.0
3768338118083,660220.4,0.0,70000.23,0.0,157670.91,0.0,7650.0,59763.0,0.0,59617.15,0.0,28073.42,118638.88,19102.47,12540.99,0.0,0.0,0.0,0.0,0.0,573.29,22361.55,13956.26,0.0,0.0,584.0,-2000.0,16145.0,1369.73,108974.89,143890.76,3953.28,0.0,0.0,0.0,0.0,0.0,0.0,211370.2,0.0,0.0,0.0,0.0,4571.45,0.0,0.0,0.0,390797.0,12653.0,0.0,0.0,0.0,0.0,0.0,1091337.0,0.0,0.0,0.0,71288.0,0.0,0.0,12705.67,0.0,273896.73,106.52,0.0,0.0,0.0,126844.9,300774.45,0.0,0.0,12662.88,0.0,91115.44,14085.0,93333.0,6955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521502.71,0.0,199863.87,0.0,0.0,0.0,98239.59,376352.11,0.0
3768338118851,1047707.66,225440.12,256772.13,0.0,81984.58,6915.0,0.0,106414.97,62825.91,125488.05,25736.25,41434.03,149443.04,25524.66,27253.54,0.0,0.0,0.0,0.0,4627.41,28281.15,39103.86,76667.18,5564.53,0.0,68660.93,8494.59,2003.01,211397.68,387120.41,666213.75,17484.15,0.0,0.0,0.0,0.0,0.0,16508.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031408.74,10080.0,0.0,0.0,0.0,0.0,0.0,1616376.0,0.0,45661.0,0.0,114586.0,0.0,0.0,2862.0,0.0,0.0,0.0,0.0,0.0,0.0,988246.6,189783.39,0.0,124441.49,0.0,176424.8,215000.0,0.0,979000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287758.28,0.0,246603.88,3719.76,0.0,0.0,35508.99,687566.91,211314.0
3768338119610,2210372.36,437628.25,532069.16,0.0,306693.74,375290.26,0.0,540933.17,88441.13,254495.46,122024.58,151794.85,465306.95,71697.57,77936.82,0.0,0.0,2276.84,38827.01,15815.55,9213.87,415244.8,58384.57,0.0,0.0,13648.28,74015.02,53427.48,165055.57,57746.24,376205.65,33471.63,0.0,0.0,0.0,0.0,0.0,72300.61,0.0,0.0,0.0,0.0,155171.64,3797.05,0.0,0.0,0.0,1660773.0,2266.0,0.0,0.0,0.0,0.0,0.0,3344223.0,313196.0,122094.0,0.0,0.0,0.0,0.0,379563.62,0.0,339293.54,0.0,0.0,0.0,0.0,2571.38,1605290.69,0.0,10033.08,0.0,132251.47,468799.82,27183.0,70000.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803599.47,0.0,1527152.41,0.0,0.0,9421.49,570965.49,999980.67,451656.5
3768338120709,145833.53,0.0,0.0,0.0,37674.97,0.0,0.0,58498.69,0.0,11948.83,0.0,9330.54,12642.8,3847.69,11347.1,0.0,0.0,0.0,1035.9,0.0,0.0,8160.01,128.26,3337.0,0.0,155.0,550.0,18624.08,20373.71,74745.0,143653.54,10367.01,0.0,0.0,0.0,0.0,0.0,26684.52,0.0,0.0,0.0,102667.43,4566.85,1101.0,0.0,0.0,0.0,126962.0,1878.0,0.0,0.0,0.0,0.0,0.0,371648.0,150134.0,0.0,0.0,15904.0,0.0,0.0,1.92,0.0,5204.16,0.0,0.0,0.0,0.0,0.0,298638.58,0.0,5178.38,0.0,31145.61,163898.15,13805.0,53333.0,0.0,93334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15798.5,0.0,-234788.23,0.0,0.0,0.0,128644.32,162689.87,0.0
3768338121145,49696.99,0.0,34000.0,0.0,6278.4,25090.0,0.0,15000.0,0.0,6905.01,0.0,4751.76,7383.91,2054.17,4567.32,0.0,0.0,0.0,3829.44,0.0,0.0,3166.5,0.0,1254.0,0.0,0.0,0.0,10755.53,0.0,25500.01,43311.43,0.0,0.0,0.0,0.0,0.0,0.0,1585.07,0.0,0.0,0.0,26643.3,2569.1,0.0,0.0,0.0,0.0,37493.0,0.0,110675.0,0.0,0.0,0.0,0.0,0.0,82944.0,0.0,0.0,0.0,0.0,0.0,4370.1,0.0,31282.69,0.0,0.0,0.0,0.0,0.0,48978.17,0.0,0.0,4560.22,12266.73,41262.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41121.9,0.0,37574.73,0.0,0.0,19073.65,11104.83,54745.93,0.0
3768338121178,299001.24,0.0,82222.24,0.0,0.0,0.0,0.0,97375.03,0.0,28647.05,4575.52,16464.97,52624.22,8297.44,11466.0,0.0,0.0,0.0,0.0,17485.28,2771.08,12219.18,11535.67,182.78,0.0,2371.49,2634.96,7794.46,23836.02,8382.89,65511.81,6426.97,0.0,0.0,0.0,0.0,0.0,0.0,93464.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190635.0,-1550.46,0.0,0.0,0.0,0.0,0.0,307646.0,0.0,0.0,0.0,547.0,0.0,0.0,37100.0,0.0,27469.0,0.0,0.0,0.0,0.0,70345.0,0.0,0.0,761.0,0.0,0.0,31679.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196004.0,0.0,52007.09,-46.92,0.0,0.0,2545.52,107503.83,0.0
3768338121681,378366.51,0.0,149308.41,0.0,37952.46,0.0,0.0,61266.65,0.0,42729.37,0.0,15405.0,24609.27,9631.27,16301.76,0.0,0.0,0.0,17948.85,17787.25,10844.56,28043.76,6038.84,0.0,0.0,1862.67,1435.41,9470.06,25040.17,136304.56,108359.41,2971.14,0.0,0.0,0.0,0.0,0.0,61.08,0.0,0.0,0.0,158971.7,18614.49,589.0,0.0,0.0,0.0,234638.0,3597.0,0.0,0.0,0.0,0.0,0.0,672771.0,150282.0,0.0,0.0,22716.0,0.0,0.0,135173.78,0.0,82549.38,0.0,0.0,0.0,0.0,0.0,476051.13,0.0,4578.52,5517.5,1160.34,100231.5,3035.0,62500.0,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414264.25,0.0,211151.92,0.0,0.0,0.0,84553.56,314468.42,0.0
3768338122788,306871.82,0.0,147000.0,0.0,0.0,0.0,0.0,32917.0,0.0,71538.72,0.0,25575.0,31680.0,36788.0,5300.0,0.0,0.0,0.0,0.0,12050.0,1200.0,19886.0,11976.0,1430.0,0.0,3745.0,2800.0,22653.0,0.0,119115.0,93523.0,2843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75489.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193618.0,0.0,0.0,0.0,0.0,0.0,0.0,311546.0,6994.0,0.0,0.0,0.0,465086.89,0.0,9487.5,0.0,216595.0,0.0,0.0,0.0,0.0,0.0,114653.33,0.0,0.0,0.0,31250.0,0.0,0.0,0.0,0.0,317953.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54032.0,0.0,8011.0,46021.0,0.0,0.0,0.0,47136.0,0.0
3768338123778,382757.0,0.0,102117.0,0.0,36490.0,0.0,0.0,34333.0,0.0,37813.0,0.0,14226.0,64095.0,7590.0,12515.0,0.0,0.0,0.0,0.0,52366.0,7011.0,89863.0,55190.0,5065.0,0.0,5528.0,2743.0,12988.0,60173.0,335356.0,220142.0,11191.0,0.0,0.0,0.0,0.0,0.0,65803.0,0.0,0.0,0.0,0.0,177961.0,0.0,0.0,0.0,0.0,267884.0,0.0,0.0,0.0,0.0,0.0,0.0,758916.0,325000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146087.0,0.0,0.0,0.0,0.0,282949.0,0.0,0.0,793.0,29117.0,256253.0,182383.0,0.0,237173.0,0.0,158145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92695.0,0.0,0.0,0.0,44803.0,0.0,293035.0,285979.0,0.0
3768338124206,291548.22,0.0,55528.2,0.0,34418.39,117135.58,0.0,0.0,15011.8,51524.56,0.0,21687.92,44258.37,8718.0,10031.51,0.0,0.0,0.0,0.0,22932.12,1519.66,42910.29,79890.77,82459.68,0.0,9564.0,40.0,15156.88,17369.03,155341.15,251051.59,1896.21,0.0,0.0,0.0,0.0,0.0,2585.67,0.0,0.0,0.0,139433.32,7768.31,1000.0,0.0,0.0,0.0,189709.43,0.0,0.0,0.0,0.0,0.0,0.0,539423.88,325000.0,0.0,15475.08,0.0,0.0,0.0,0.0,0.0,-7538.63,0.0,0.0,0.0,0.0,104788.0,0.0,0.0,0.0,23084.15,16963.48,190232.33,0.0,192009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261907.77,0.0,0.0,0.0,16963.48,0.0,17076.55,149152.0,0.0
37683383730959,5569453.45,317858.7,370398.99,180937.54,804818.64,197463.96,423392.96,708103.95,76417.92,544533.99,221650.79,246557.61,1518070.17,139960.15,93314.24,0.0,0.0,0.0,0.0,2366.09,7138.28,238302.4,60980.17,0.0,12650.0,83977.71,16719.06,48618.87,299537.88,888318.43,852223.01,53845.09,0.0,0.0,0.0,0.0,0.0,80028.45,0.0,0.0,0.0,0.0,0.0,9825.39,0.0,0.0,0.0,4449106.0,61481.0,0.0,0.0,0.0,0.0,0.0,7277807.0,29041.4,259884.0,0.0,510676.0,0.0,0.0,8402403.84,0.0,57247.96,0.0,900000.0,0.0,2176408.96,52814.26,4530030.06,0.0,92420.12,33360.0,3878032.12,589702.25,51251.7,32005.69,0.0,284932.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19164825.3,0.0,16326376.16,0.0,0.0,0.0,192745.06,3127408.23,997764.34
37683383731189,2566980.71,69095.32,347761.81,0.0,0.0,266421.83,79202.25,254120.24,30740.78,17362.88,0.0,254880.97,615765.79,19398.9,21631.38,0.0,0.0,0.0,410955.93,0.0,86167.95,177359.89,30825.5,2158.02,0.0,35779.91,59693.6,19841.38,38402.05,6285.89,1239548.13,139102.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525878.0,59567.0,0.0,0.0,170.0,0.0,0.0,3017464.0,0.0,0.0,447235.7,0.0,0.0,0.0,1304821.09,0.0,0.0,0.0,5529720.33,0.0,0.0,0.0,1330902.65,0.0,0.0,0.0,0.0,17750.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7346176.97,163600.0,0.0,0.0,1269104.87,719347.89,388632.3
