CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3801-3802,3901-3902,4100,4200,4300,4400,4700,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7438,7439,7630-7699,8011,8015,8019,8020-8039,8040-8079,8080-8089,"8091, 8097",8092,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9400-9499,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9730,9740,9770,"9775, 9780",9790,9791,"9793, 9795",LocalRevAO,StateRevAO,StateRevSE
61259016113807,405704.31,0.0,0.0,0.0,0.0,0.0,83839.96,53213.62,20000.0,0.0,6827.2,29514.73,29965.97,4624.0,12920.44,0.0,0.0,0.0,33757.87,0.0,5997.59,0.0,0.0,9717.44,1083.75,3700.0,165033.71,253780.53,36300.0,9396.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660723.0,0.0,0.0,0.0,0.0,0.0,0.0,24516.43,0.0,0.0,95720.9,0.0,0.0,0.0,0.0,367248.42,0.0,0.0,0.0,0.0,132693.23,0.0,0.0,0.0,0.0,110113.15,71117.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538937.77,320739.04,59703.96,1027.39,146593.64,0.0
61259016115711,81711.33,0.0,0.0,0.0,16000.0,50640.97,63333.26,31284.39,0.0,0.0,0.0,17130.19,17978.25,4282.11,8730.5,0.0,0.0,0.0,0.0,435.55,1385.62,755.12,0.0,570.04,421.0,10000.0,31731.92,60225.0,95911.64,4661.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118261.0,0.0,0.0,0.0,0.0,0.0,0.0,6513.54,0.0,0.0,14180.87,0.0,0.0,0.0,0.0,59573.12,0.0,0.0,0.0,0.0,477562.88,0.0,0.0,0.0,0.0,0.0,478504.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58631.16,64624.15,13632.85,263417.22,14386.25,0.0
61259016117394,880740.45,99499.96,0.0,556.6,111112.7,250512.19,0.0,0.0,0.0,80283.84,0.0,44077.46,110893.6,10606.22,27855.96,0.0,0.0,1334.24,27640.3,1815.61,29447.85,4812.58,15008.97,5199.54,19418.5,38701.27,20472.65,117349.93,421373.67,8257.19,0.0,0.0,0.0,0.0,0.0,5820.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124111.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193536.57,0.0,0.0,0.0,0.0,424473.3,0.0,0.0,0.0,0.0,264429.92,0.0,0.0,46074.53,498.99,8112.06,313327.27,0.0,166666.67,0.0,0.0,0.0,0.0,46074.53,0.0,0.0,0.0,0.0,0.0,217520.33,272585.0,-9023.0,56422.05,258640.63,0.0
61259016117402,502825.85,93333.37,0.0,25684.28,0.0,68009.53,0.0,0.0,0.0,50955.31,4612.53,13862.93,92739.46,6364.7,17095.83,0.0,0.0,0.0,3026.03,6726.91,35985.35,1790.16,11473.82,5777.05,1886.0,10199.52,39800.89,93455.64,365083.02,6221.2,0.0,0.0,0.0,0.0,0.0,15228.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147430.45,0.0,0.0,0.0,0.0,785735.31,0.0,0.0,0.0,0.0,143049.03,0.0,0.0,21575.68,0.0,45493.43,155747.69,0.0,200000.0,10000.0,0.0,0.0,0.0,21575.68,0.0,0.0,0.0,0.0,0.0,608530.08,580661.99,-34957.99,68607.73,217290.85,0.0
61259016117568,972234.07,52863.12,84217.11,0.0,14554.63,0.0,1323.03,39973.16,97230.77,84375.66,7633.82,29938.15,107218.81,14229.34,36762.59,0.0,0.0,10966.8,0.0,127394.9,85357.38,247308.78,17910.44,37618.72,573.0,8963.52,29069.53,216913.44,121831.45,6424.6,0.0,0.0,0.0,0.0,0.0,73842.47,0.0,0.0,0.0,30952.0,0.0,0.0,0.0,0.0,1075788.0,64729.0,0.0,0.0,0.0,0.0,0.0,250709.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623087.43,0.0,0.0,0.0,0.0,114819.98,0.0,0.0,0.0,15000.0,386838.36,360276.24,0.0,0.0,225333.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554135.81,739925.17,-231936.17,35173.09,723370.93,0.0
61259016117972,257989.8,0.0,61586.5,64417.59,38775.66,0.0,0.0,44951.37,0.0,25083.21,0.0,24287.41,29777.41,4286.02,8906.0,0.0,0.0,0.0,1750.34,176.18,19319.5,444.07,33419.78,9481.96,765.0,22232.51,40193.53,74898.87,37464.6,1932.18,0.0,0.0,0.0,0.0,0.0,21199.13,0.0,0.0,0.0,31580.32,27220.09,0.0,0.0,0.0,322710.0,0.0,0.0,0.0,0.0,0.0,0.0,23644.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422871.65,0.0,0.0,0.0,0.0,99019.0,0.0,0.0,16308.53,0.0,4310978.91,103653.95,0.0,14000.0,0.0,3650000.0,0.0,0.0,16308.53,0.0,0.0,0.0,0.0,0.0,1065215.61,176938.3,29474.7,1127056.15,82463.65,0.0
61408040109868,254824.83,0.0,5708.34,0.0,20550.18,0.0,18049.98,0.0,46643.95,18793.46,4176.9,11971.71,47986.5,5393.48,11756.43,0.0,0.0,1377.54,21632.9,250.77,31180.68,7674.08,8158.02,6850.36,420.0,4998.84,5974.04,33599.21,106512.6,9184.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.15,0.0,0.0,0.0,0.0,149505.22,0.0,0.0,4321.9,0.0,0.0,89328.36,0.0,50000.0,0.0,0.0,0.0,0.0,4321.9,0.0,0.0,0.0,0.0,0.0,11594.01,0.0,0.0,841.5,51487.47,0.0
61424040110551,162767.64,261.6,0.0,0.0,5362.75,69086.67,0.0,0.0,0.0,12628.18,4081.73,10452.69,27310.46,3851.95,5437.26,0.0,0.0,0.0,7957.97,3139.97,10513.22,12377.77,38650.18,2179.44,877.0,1984.46,10016.76,17745.96,167123.29,6295.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226.16,0.0,0.0,0.0,212200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22080.8,32100.0,0.0,0.0,0.0,0.0,52891.89,0.0,0.0,0.0,0.0,91350.3,0.0,0.0,6250.9,0.0,0.0,87222.17,0.0,0.0,0.0,0.0,0.0,0.0,6250.9,0.0,0.0,0.0,0.0,0.0,57020.02,0.0,0.0,161752.8,59646.68,0.0
61424046113773,759729.5,0.0,80592.84,23773.6,24061.54,0.0,60000.0,0.0,212009.54,72792.84,17574.08,32373.61,146005.53,10407.05,39754.97,0.0,0.0,3062.44,7656.72,59.95,40702.6,9374.26,35502.32,5907.69,247.0,7175.71,49743.52,121125.37,443788.03,6185.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66333.37,0.0,0.0,0.0,0.0,179366.0,0.0,0.0,25658.91,0.0,826.48,298090.68,0.0,0.0,25.0,0.0,0.0,0.0,25658.91,0.0,0.0,0.0,0.0,0.0,-51589.83,69674.85,-8001.36,372523.63,203903.0,0.0
61531040110338,174395.93,0.0,38310.0,0.0,0.0,0.0,27700.8,0.0,19497.5,0.0,0.0,17640.97,10691.2,4112.45,8533.33,4158.66,0.0,4192.97,7383.01,15258.99,9025.81,17058.83,15621.7,3059.8,1810.95,4416.68,7501.93,50516.8,96444.59,3751.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185568.67,0.0,0.0,0.0,0.0,71650.0,0.0,0.0,7284.05,1000.0,0.0,70341.46,67351.0,27501.96,0.0,0.0,0.0,0.0,7284.05,0.0,0.0,0.0,0.0,0.0,93024.25,0.0,0.0,34329.75,87824.0,0.0
61796070101477,839705.76,0.0,387144.73,0.0,43643.05,31177.04,4488.18,153807.18,7937.47,74543.36,0.0,20508.55,78410.23,7285.77,39202.02,6205.66,45390.58,3536.93,60276.38,561.73,62883.44,131962.84,35000.07,17023.35,1679.71,8366.0,17346.24,216662.94,184763.0,21031.55,0.0,0.0,0.0,0.0,0.0,24902.52,0.0,0.0,48515.0,128621.32,4654.64,0.0,0.0,0.0,1196522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134244.0,518176.56,0.0,0.0,0.0,20427.71,0.0,0.0,0.0,0.0,327766.02,0.0,0.0,7762.9,0.0,308120.5,211452.54,180000.0,78125.0,0.0,15625.0,0.0,0.0,7762.9,0.0,0.0,0.0,0.0,0.0,171111.69,426736.0,-225224.73,0.0,195399.0,0.0
61796076118368,276646.45,13046.98,0.0,0.0,0.0,0.0,0.0,111658.86,0.0,22914.39,10296.64,13189.74,46530.94,0.0,16115.65,0.0,0.0,0.0,12689.32,2197.4,18803.06,0.0,0.0,1420.14,0.0,5625.69,10383.47,91650.0,39326.97,4393.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22655.68,45206.68,0.0,0.0,0.0,0.0,552541.39,0.0,0.0,0.0,0.0,0.0,0.0,31094.0,0.0,0.0,0.0,33833.84,0.0,0.0,0.0,213100.31,0.0,0.0,0.0,0.0,0.0,56695.16,0.0,0.0,0.0,12499.05,22624.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259670.53,238130.56,3386.45,0.0,20980.03,0.0
62166100106682,246833.98,0.0,61833.48,0.0,2025.0,0.0,60000.0,28975.0,4702.5,0.0,0.0,34407.28,26871.37,0.0,16174.8,0.0,0.0,0.0,7940.14,4328.33,148712.81,0.0,88961.01,33220.67,0.0,5668.92,41966.68,161754.96,121325.51,6731.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.49,0.0,0.0,0.0,463518.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27672.77,240482.56,225705.53,0.0,0.0,0.0,135697.79,0.0,0.0,0.0,0.0,48390.01,90563.34,0.0,12000.0,175000.0,138322.79,57581.21,367157.4,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,163235.24,141919.46,30815.54,0.0,41256.8,0.0
62166100106740,243443.0,0.0,0.0,0.0,57488.0,0.0,101434.0,0.0,337.0,0.0,0.0,30199.0,22782.0,4357.0,14183.0,0.0,0.0,0.0,9945.0,34176.0,16287.0,2144.0,1004.0,2023.0,520.0,4782.0,14113.0,40764.0,39616.0,9032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.0,0.0,0.0,574703.0,0.0,232762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14022.0,0.0,0.0,0.0,0.0,250569.0,0.0,0.0,0.0,0.0,0.0,7785.0,0.0,22082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234724.0,103711.1,-190177.1,33791.0,16497.0,0.0
62166101030642,689352.74,97637.67,70838.96,75170.93,102494.93,88940.15,0.0,97238.39,0.0,0.0,0.0,92207.4,116099.65,15984.27,44085.06,0.0,0.0,38717.06,54000.34,4670.61,25796.89,11496.26,34520.41,7806.0,1787.0,14770.63,0.0,182200.85,229987.23,6572.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281836.66,109151.34,0.0
62166101030667,494513.0,81045.0,60000.0,11326.0,95475.0,35709.0,0.0,43294.0,45313.0,0.0,0.0,49263.0,78859.0,12641.0,24297.0,39313.0,0.0,0.0,42758.0,6112.0,61051.0,0.0,28202.0,25099.0,1008.0,19384.0,63659.0,99502.0,22448.0,5124.0,0.0,1628.0,0.0,29156.0,703.0,0.0,0.0,0.0,38263.0,4889.0,0.0,0.0,0.0,0.0,1566949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17483.0,27972.0,0.0,0.0,0.0,0.0,472499.0,114642.0,0.0,0.0,0.0,220165.0,0.0,0.0,9335.0,0.0,0.0,13482.0,0.0,0.0,72508.0,768.0,114642.0,0.0,9335.0,0.0,0.0,0.0,0.0,0.0,605906.9,144991.5,220165.4,57445.0,21074.0,0.0
62166101030733,277339.0,0.0,0.0,0.0,141350.0,0.0,0.0,0.0,0.0,20827.0,0.0,0.0,67358.0,0.0,9469.0,0.0,0.0,43714.0,983.0,6047.0,0.0,0.0,0.0,987.0,1477.0,0.0,20585.0,71931.0,21289.0,0.0,0.0,3870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21514.0,0.0,0.0,0.0,469333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101986.0,0.0,0.0,0.0,0.0,117025.22,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,128827.0,0.0,46185.07,0.0,9220.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230447.0,226687.0,0.0,197.0,0.0,0.0
62166101030840,842978.75,202419.63,185286.25,0.0,12845.0,54609.67,65427.28,9630.75,0.0,0.0,0.0,99883.68,136724.31,21565.63,49739.61,0.0,0.0,13452.44,0.0,0.0,154080.4,0.0,33233.16,19933.1,2033.0,13460.34,44218.95,288902.13,181059.41,20449.53,0.0,18128.8,0.0,0.0,0.0,0.0,19577.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,1867668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199072.0,0.0,0.0,0.0,0.0,38573.88,0.0,0.0,0.0,0.0,409289.5,0.0,0.0,0.0,0.0,0.0,59375.86,0.0,124000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264488.22,256492.94,-1236.94,4970.27,477160.77,0.0
62174101030774,767931.5,112387.16,149078.14,0.0,0.0,82757.42,0.0,86437.68,0.0,0.0,0.0,89570.1,107151.36,21382.84,42596.98,0.0,0.0,13961.23,0.0,0.0,198395.62,0.0,14888.69,18964.94,2731.0,13460.29,38035.33,257405.37,93497.65,34818.03,0.0,24973.16,0.0,9425.5,0.0,0.0,12923.33,0.0,0.0,0.0,23948.02,0.0,200.0,0.0,1629663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141750.0,50000.0,0.0,0.0,0.0,-28078.77,0.0,0.0,0.0,0.0,310592.44,0.0,0.0,0.0,0.0,0.0,49559.78,0.0,124000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108953.89,247963.41,46.59,5350.23,203102.0,0.0
62364100107623,569741.34,72903.68,165781.11,48958.2,29322.0,42159.24,222817.68,114425.04,19690.8,0.0,0.0,99216.53,103018.01,6605.77,73938.71,26062.58,0.0,44213.15,87164.53,1932.56,57058.3,11196.11,0.0,22079.71,885.0,22891.99,17247.72,80361.56,94589.63,7579.29,0.0,0.0,0.0,0.0,0.0,20406.0,0.0,0.0,104356.05,0.0,5264.3,0.0,0.0,0.0,1991927.0,-720.0,0.0,0.0,0.0,0.0,0.0,1665.0,0.0,0.0,0.0,0.0,0.0,5112.43,0.0,12176.79,250.0,0.0,0.0,0.0,235876.28,445693.41,0.0,0.0,125000.0,51701.45,757871.55,0.0,110000.0,0.0,34434.56,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26745.75,-135413.71,28598.14,137.0,100725.41,0.0
63628156121024,2797355.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161882.43,0.0,40545.5,271321.41,12554.63,57598.1,0.0,0.0,159565.32,3041180.49,2003094.14,0.0,0.0,0.0,54556.63,4684.64,27516.68,53962.25,868111.22,2054391.78,469522.76,0.0,0.0,0.0,0.0,0.0,34062.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7633981.0,-175913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,0.0,0.0,0.0,7596.3,0.0,0.0,0.0,0.0,1716953.51,0.0,0.0,112203.03,0.0,186151.53,4882269.81,0.0,0.0,0.0,84797.97,0.0,0.0,112203.03,0.0,0.0,0.0,0.0,0.0,-3056366.34,-3078075.0,3078075.0,415684.88,351084.45,0.0
64204181830132,1434019.0,0.0,18526.0,0.0,0.0,165782.0,187467.0,0.0,0.0,77144.0,0.0,78927.0,179219.0,15486.0,47068.0,0.0,0.0,1911.0,44550.0,7755.0,50668.0,4383.0,0.0,21901.0,3801.0,28123.0,99419.0,412178.0,879300.0,34614.0,10275.0,0.0,0.0,12035.0,0.0,10221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3301838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217312.0,0.0,217607.0,0.0,0.0,0.0,0.0,1286612.0,0.0,0.0,0.0,0.0,689087.0,810357.0,0.0,25204.0,2117.0,252349.0,30296.0,1522803.0,0.0,0.0,0.0,0.0,0.0,25204.0,0.0,0.0,0.0,0.0,0.0,1487423.0,758942.0,0.0,25696.0,415702.0,0.0
64246191996537,2314790.56,47048.76,464459.83,26366.8,103470.26,135211.05,539648.34,225988.93,198532.5,0.0,0.0,302281.9,573760.65,24003.15,141460.71,141578.7,0.0,232770.67,207786.72,1525.15,228076.04,97620.2,0.0,57523.71,16062.89,39427.74,66275.7,171753.9,217157.62,61453.56,0.0,0.0,0.0,0.0,0.0,46767.0,0.0,0.0,56139.46,0.0,50165.21,0.0,0.0,0.0,5329470.0,33332.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46977.0,0.0,150029.78,500.0,0.0,0.0,0.0,894241.22,959916.88,0.0,3343.0,0.0,157622.66,1282838.85,0.0,389082.8,0.0,0.0,500.0,0.0,3343.0,0.0,0.0,0.0,0.0,0.0,536865.89,415660.19,-163223.07,10088.14,656028.16,0.0
64287191996479,3963863.7,0.0,177541.71,9917.26,0.0,418121.02,207426.68,0.0,0.0,0.0,0.0,400641.4,230841.19,0.0,148636.54,37759.43,0.0,71584.43,1518197.63,993554.64,235649.87,0.0,0.0,46447.18,0.0,30573.36,192081.92,728624.77,1507258.84,89207.46,0.0,0.0,0.0,0.0,0.0,85249.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10769078.0,31786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955363.47,0.0,0.0,0.0,0.0,2925974.01,0.0,0.0,154243.44,0.0,529763.08,1704018.8,0.0,0.0,0.0,0.0,0.0,0.0,154243.44,0.0,0.0,0.0,0.0,0.0,2707081.76,1096684.87,0.0,230000.0,269084.0,0.0
64352190101642,265718.44,0.0,0.0,11896.76,0.0,146603.07,0.0,0.0,0.0,22903.25,0.0,15240.56,19419.16,6070.12,33508.0,0.0,0.0,0.0,32170.06,0.0,4384.0,13618.48,525.46,21728.49,1289.0,12017.49,41446.88,168821.14,234652.13,22230.59,0.0,0.0,0.0,0.0,0.0,28144.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456700.66,0.0,0.0,0.0,0.0,205694.66,0.0,0.0,62198.03,172675.38,112577.6,1151031.02,0.0,50441.02,0.0,0.0,0.0,0.0,62198.03,0.0,0.0,0.0,0.0,0.0,-253823.83,193061.0,12387.0,103170.14,158953.54,0.0
64634190101667,1052731.21,0.0,85841.86,0.0,3166.68,50058.0,54975.95,75388.75,83867.69,96441.83,18362.48,35749.73,154387.98,14496.53,63469.01,0.0,0.0,0.0,108514.99,0.0,65777.39,43773.22,0.0,4126.96,3059.0,39399.49,88419.78,541087.34,413485.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848888.0,-46049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422838.0,0.0,0.0,0.0,0.0,628283.91,250.0,0.0,0.0,0.0,353010.34,0.0,0.0,0.0,0.0,4666.67,619801.72,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,150899.89,93037.43,0.0,122221.88,199468.57,-15628.57,0.0,473535.29,0.0
64709191996313,1391746.0,103702.0,142923.0,1428.0,0.0,0.0,0.0,165191.0,48768.0,131577.0,21286.0,58700.0,202183.0,0.0,155326.0,0.0,0.0,0.0,64475.0,40858.0,28680.0,136615.0,175279.0,10382.0,5110.0,44580.0,187479.0,639146.0,20244.0,46369.0,0.0,0.0,0.0,0.0,0.0,23395.0,0.0,0.0,0.0,0.0,9568.0,0.0,0.0,0.0,2701329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126477.0,230210.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,774364.0,0.0,0.0,5049.0,84491.0,6928.0,613547.0,0.0,0.0,16900.0,0.0,0.0,0.0,5049.0,0.0,0.0,0.0,0.0,0.0,385336.0,472243.0,-144849.0,99598.0,337765.0,64701.0
64857196119580,245995.0,0.0,60003.0,0.0,10500.0,11200.0,0.0,66452.0,0.0,25245.0,5100.0,8468.0,40183.0,1638.0,18520.0,0.0,0.0,0.0,29045.0,2841.0,71032.0,0.0,667.0,968.0,0.0,2760.0,8186.0,66302.0,19872.0,736.0,0.0,862473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3593.0,116877.0,0.0,0.0,550727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20500.0,853484.0,0.0,133935.0,0.0,0.0,0.0,0.0,0.0,0.0,82631.0,0.0,0.0,11045.0,953557.0,0.0,153298.0,0.0,871985.0,0.0,0.0,0.0,0.0,11045.0,0.0,0.0,0.0,0.0,0.0,144840.0,0.0,174146.0,78722.0,110816.0,0.0
64881190106591,432209.0,63477.0,0.0,0.0,32833.0,0.0,78557.0,0.0,0.0,0.0,0.0,46775.0,70094.0,9844.0,19847.0,0.0,0.0,0.0,25677.0,39044.0,16779.0,11792.0,51965.0,3782.0,983.0,41372.0,16915.0,143110.0,137448.0,8523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4377.0,0.0,83333.0,0.0,655839.0,0.0,0.0,0.0,0.0,0.0,0.0,180000.0,0.0,0.0,58984.0,0.0,0.0,0.0,0.0,47846.0,0.0,0.0,0.0,0.0,72637.0,0.0,0.0,0.0,19877.0,49228.0,14362.0,0.0,0.0,0.0,167000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8226.0,-65093.0,-4506.0,47833.0,79884.0,0.0
65136191996263,2399155.93,0.0,202785.17,59048.46,174830.8,0.0,0.0,0.0,0.0,0.0,0.0,235337.96,153057.05,0.0,84251.2,31264.96,0.0,12634.92,1004891.35,113391.92,369600.0,64617.37,0.0,28298.31,0.0,13588.16,40812.71,490407.94,581822.55,44601.29,0.0,0.0,0.0,0.0,0.0,236190.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621726.0,116870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877625.52,0.0,0.0,0.0,0.0,1910144.06,0.0,0.0,80621.74,0.0,619779.35,918851.15,0.0,0.0,0.0,0.0,0.0,0.0,80621.74,0.0,0.0,0.0,0.0,0.0,2488697.78,1125487.85,0.0,0.0,120864.54,0.0
65243200107938,386528.73,0.0,90000.0,375.0,0.0,0.0,0.0,87682.86,164310.98,44479.3,12269.9,28505.45,56175.5,10341.73,24769.77,0.0,0.0,32244.0,22241.61,0.0,119076.29,0.0,22802.13,8664.44,2208.94,13775.0,26368.79,89550.66,362886.87,9988.89,0.0,0.0,0.0,0.0,0.0,68020.47,0.0,0.0,0.0,0.0,21951.22,0.0,0.0,0.0,760246.65,0.0,0.0,0.0,0.0,0.0,0.0,324000.0,0.0,0.0,110767.0,0.0,0.0,0.0,0.0,12607.3,0.0,0.0,0.0,0.0,67376.19,0.0,0.0,0.0,499191.67,0.0,164372.14,0.0,474500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59696.97,0.0,0.0,25686.74,173591.52,0.0
65417210101055,785198.39,0.0,0.0,0.0,0.0,193293.55,0.0,0.0,0.0,63733.82,0.0,26306.53,57320.6,3635.36,39218.25,0.0,0.0,1680.2,32512.93,1361.76,27275.79,16085.91,1350.9,1854.56,2160.0,10568.79,1104.0,243675.29,407901.98,9199.73,0.0,0.0,0.0,0.0,0.0,119059.0,0.0,0.0,0.0,0.0,7244.56,0.0,0.0,0.0,913864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239376.51,0.0,0.0,109246.86,0.0,551329.79,0.0,0.0,29061.32,0.0,163172.14,844257.22,0.0,583600.82,0.0,0.0,0.0,0.0,29061.32,0.0,0.0,0.0,0.0,0.0,-364733.15,-215520.57,-66420.43,395503.04,260923.03,0.0
65557236116669,220497.43,0.0,0.0,0.0,29759.18,0.0,49976.4,56775.57,0.0,0.0,0.0,27307.26,9777.0,7226.51,4516.64,0.0,0.0,5327.84,4972.05,2351.78,21878.56,0.0,0.0,172.4,1261.97,13545.33,16704.2,8523.23,59034.6,4651.15,0.0,0.0,0.0,0.0,0.0,15258.05,0.0,0.0,0.0,0.0,9643.93,0.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86099.9,0.0,9888.5,0.0,0.0,0.0,0.0,11093.09,0.0,0.0,4515.73,259.5,314086.01,44861.0,0.0,15780.51,0.0,128493.52,0.0,0.0,4515.73,3547.1,0.0,0.0,0.0,0.0,228744.87,247326.75,0.0,66685.86,45702.17,0.0
65615232330413,274803.26,0.0,70260.24,0.0,18545.75,45438.78,47165.18,47441.87,0.0,28896.33,13189.52,16767.65,91287.3,3317.05,15613.28,0.0,0.0,0.0,8523.8,8229.56,41775.34,9625.55,-118.25,6705.32,986.0,3477.36,29806.24,41299.67,104929.58,6462.97,0.0,2680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11237.25,124007.19,0.0,0.0,544563.0,2332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183049.71,0.0,0.0,236631.12,0.0,0.0,2000.19,0.0,0.0,0.0,137158.91,0.0,0.0,10664.08,0.0,0.0,95462.65,0.0,0.0,54966.5,0.0,2000.19,0.0,10664.08,0.0,0.0,0.0,0.0,0.0,223360.88,184593.92,0.0,94055.32,29947.99,0.0
