CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3751-3752,3901-3902,4100,4200,4300,4400,4700,5100,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7281-7299,7438,7439,7630-7699,8011,8012,8019,"8091, 8097",8096,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9740,9750,9760,9780,9789,9790A,9790M,9791,"9793, 9795",9796,9797,LocalRevAO,StateRevAO,StateRevSE
19648810118075,518810.0,0.0,174841.0,0.0,332115.0,37541.0,147638.0,74646.0,67408.0,0.0,0.0,193643.0,146082.0,0.0,73006.0,0.0,0.0,0.0,4650.0,672.0,155089.0,38481.0,10327.0,16339.0,24107.0,1759.0,47378.0,108950.0,216147.0,119266.0,41284.0,0.0,27590.0,0.0,0.0,0.0,0.0,0.0,0.0,24070.0,205197.0,0.0,0.0,0.0,0.0,997274.0,468881.0,0.0,0.0,992190.0,0.0,0.0,0.0,89363.0,0.0,0.0,0.0,0.0,211734.0,0.0,0.0,0.0,0.0,510641.0,0.0,0.0,936.0,0.0,5273.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717102.0,538874.0,130843.0,0.0,0.0,27770.0,279879.0,0.0
19648810127126,87533.0,6735.0,17597.0,0.0,0.0,0.0,0.0,0.0,0.0,9956.0,0.0,2718.0,20581.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,5582.0,2355.0,37414.0,0.0,1.0,1220.0,0.0,25572.0,67025.0,186829.0,1783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.0,81484.0,0.0,0.0,102687.0,-252494.0,0.0,23370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34634.0,0.0,153653.0,0.0,0.0,742958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-916102.0,0.0,0.0,-388508.0,0.0,54128.0,164.0,-6366.0,0.0
19648810128017,80879.82,0.0,16400.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30912.0,0.0,4045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130778.0,6600.0,-1189.0,0.0,63011.0,0.0,0.0,0.0,0.0,0.0,0.0,50384.09,0.0,37976.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28083.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60277.28,0.0,805.43,0.0,0.0,0.0,0.0,4508.67,0.0
19650940112706,8593493.32,0.0,0.0,977264.09,0.0,0.0,0.0,0.0,0.0,730066.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334902.88,6968951.31,3413124.93,1977690.85,0.0,0.0,0.0,312675.97,85723.64,34363.75,108612.82,95922.89,3984260.03,196968.24,0.0,0.0,0.0,0.0,0.0,95502.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17687739.0,5073118.0,0.0,0.0,2092365.0,0.0,388908.0,0.0,872583.33,0.0,0.0,0.0,0.0,3827442.7,0.0,0.0,0.0,0.0,6509333.74,0.0,0.0,337589.73,0.0,10451940.99,0.0,0.0,530020.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252230.51,1053684.23,1488895.37
19650940125393,516375.86,0.0,0.0,13598.88,0.0,0.0,0.0,0.0,0.0,42193.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108501.78,286774.42,43181.75,207626.59,0.0,0.0,0.0,3071.99,1464.02,1611.97,4350.89,2973.67,53322.07,12004.8,0.0,0.0,0.0,0.0,0.0,217.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868300.0,250423.0,0.0,0.0,91635.0,0.0,20350.08,0.0,0.0,0.0,0.0,0.0,0.0,193231.81,0.0,0.0,0.0,0.0,390185.83,0.0,0.0,0.0,0.0,556760.16,0.0,0.0,29943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66561.86
19651361996263,5417507.85,233432.06,699388.64,311847.64,140080.05,491950.82,0.0,0.0,4146.97,0.0,0.0,711093.92,532893.84,0.0,157727.71,0.0,0.0,122542.36,750296.31,0.0,150062.81,198957.55,0.0,0.0,121380.34,5032.41,48673.69,182934.37,1976962.65,6802600.77,197555.24,0.0,0.0,0.0,0.0,0.0,406633.28,0.0,0.0,0.0,0.0,0.0,1127.67,0.0,0.0,15687281.0,4776682.01,0.0,0.0,3516152.33,0.0,0.0,0.0,0.0,27522.91,0.0,0.0,0.0,277660.31,5100.0,0.0,0.0,0.0,8602.24,3212806.9,0.0,638611.68,56385.29,2571151.39,22460.79,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805553.71,0.0,4550470.96,374446.04,1423251.59,0.0,0.0,-7038921.0,0.0
19734520120600,1635679.2,0.0,0.0,53829.5,0.0,0.0,0.0,0.0,0.0,136278.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299898.99,896300.57,617009.72,346502.35,0.0,0.0,0.0,31505.73,29920.1,13626.27,3166.46,0.0,153041.36,3028.49,0.0,0.0,0.0,0.0,0.0,10108.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2479797.0,786216.0,0.0,0.0,552370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291628.12,0.0,0.0,0.0,0.0,1196890.47,0.0,0.0,-0.07,0.0,1477334.14,0.0,0.0,16335.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26818.0,129567.07,255127.12
19752911996016,4718827.0,241040.0,407007.0,83085.0,141957.0,0.0,385534.0,0.0,0.0,0.0,0.0,50900.0,424325.0,0.0,100336.0,0.0,0.0,111797.0,169765.0,316322.0,315429.0,121999.0,7717.0,0.0,73594.0,1944.0,40384.0,281718.0,1218932.0,3823507.0,171103.0,0.0,0.0,0.0,0.0,0.0,159400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7811375.0,2357994.0,-1677554.0,0.0,1857654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443470.0,0.0,0.0,0.0,0.0,2455473.0,0.0,0.0,412677.0,107184.0,1943392.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161459.0,0.0,2718893.0,611380.0,0.0,0.0,3737.0,316605.0,527997.0
19753090128603,2337034.75,21960.0,398068.19,0.0,236232.0,0.0,203857.06,229602.67,138141.77,228937.08,0.0,99745.96,68891.43,42521.99,0.0,0.0,0.0,6588.0,81650.89,45310.61,127840.68,60587.33,16398.74,0.0,32405.57,84.0,8796.7,417212.73,933396.14,2519128.68,67146.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32228.9,0.0,0.0,5448865.0,184910.0,-22496.0,0.0,763734.0,0.0,0.0,33685.22,0.0,0.0,0.0,0.0,0.0,-43209.14,0.0,0.0,0.0,0.0,7242688.01,1883201.96,0.0,87016.82,5254065.52,3092795.39,721333.26,0.0,0.0,12770659.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2161024.56,0.0,30965.91,59191.35,1252822.31,0.0,357586.36,156471.78,432652.86
19753090129411,17190.48,0.0,70833.37,0.0,742.2,11129.5,2124.4,24438.19,3817.85,7816.65,0.0,4508.65,12878.95,1934.78,2910.78,0.0,0.0,0.0,0.0,1115.0,15080.0,19494.52,8894.36,0.0,250.0,760.53,11072.1,12389.79,110850.79,141006.57,10903.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148075.0,3488.0,0.0,0.0,30906.0,151875.0,0.0,4241.54,0.0,0.0,0.0,0.0,0.0,25813.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56089.05,0.0,0.0,0.0,208335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-238610.12,0.0,0.0,-40604.46,58636.61,0.0,2967.65,11221.0,0.0
19753090129742,662125.79,724.5,139246.99,0.0,120795.21,0.0,3300.0,9695.61,849.33,73497.87,0.0,18941.94,108515.32,21987.46,3348.44,0.0,0.0,0.0,153008.99,5093.41,146806.52,86897.23,0.0,83083.57,17277.75,2602.73,26303.7,94034.81,103783.88,272070.64,35665.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82899.38,0.0,0.0,1365815.0,41474.0,0.0,0.0,171300.0,130504.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2485.84,0.0,0.0,0.0,0.0,0.0,387366.99,0.0,0.0,0.0,692567.99,0.0,340500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-648186.84,0.0,0.0,-220922.0,15389.62,0.0,106937.99,0.0,44649.03
19753090130773,573762.08,6373.34,68015.35,28083.42,57356.07,0.0,41172.19,43825.47,46269.71,46259.72,0.0,35641.18,45936.06,12606.4,6766.66,0.0,0.0,-118.55,142464.59,136078.19,26331.43,23958.14,0.0,0.0,14581.99,2595.61,1836.63,11892.73,276629.5,421101.42,30197.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302300.0,70130.0,0.0,0.0,289658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1595086.75,0.0,0.0,0.0,0.0,2467813.71,0.0,0.0,0.0,0.0,77150.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91050.18,0.0,0.0,0.0,0.0,0.0,704526.21,0.0,0.0,0.0,0.0,0.0,56752.71,176353.0
19753090130781,407518.56,4461.34,48389.72,19658.4,40149.25,0.0,28820.53,29275.44,34007.57,32510.65,0.0,25173.06,32562.62,8865.38,4685.58,0.0,0.0,-80.76,97681.89,115509.21,8147.88,12727.04,0.0,0.0,10396.21,1430.47,1328.31,8.4,7875.11,214363.93,9515.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880083.0,48892.0,0.0,0.0,201939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-872374.64,0.0,0.0,0.0,0.0,2002913.85,0.0,0.0,0.0,0.0,42027.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81241.03,0.0,0.0,0.0,0.0,0.0,1007270.61,0.0,0.0,0.0,0.0,0.0,39565.85,113013.0
19753090130898,373702.16,3744.34,44144.95,16499.01,33696.69,0.0,24188.66,24570.46,29457.16,27903.3,0.0,23075.03,30042.34,8266.45,4304.07,0.0,0.0,-57.43,68342.81,64638.51,28279.5,63036.27,0.0,0.0,9584.02,912.26,1278.51,52747.41,754158.66,297449.76,12489.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579737.0,41396.0,0.0,0.0,170978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29755.22,0.0,0.0,0.0,0.0,219881.71,0.0,0.0,0.0,0.0,72583.53,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,48153.22,0.0,0.0,0.0,0.0,0.0,-121099.82,0.0,0.0,0.0,0.0,0.0,33499.71,97897.0
19753090130914,165983.68,1752.7,19598.11,7722.94,15772.92,0.0,11322.35,11501.07,13504.28,12878.94,0.0,10328.22,13350.63,3699.14,1976.88,0.0,0.0,-29.98,30521.44,40385.28,8569.11,7377.95,0.0,0.0,4229.5,676.3,545.4,172.05,133127.6,197897.23,4062.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760802.0,19464.0,0.0,0.0,80392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166689.46,0.0,0.0,0.0,0.0,88812.24,0.0,0.0,0.0,0.0,51083.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204418.2,0.0,0.0,0.0,0.0,0.0,15751.24,44935.0
19753090130922,135242.22,1513.67,16105.31,6669.81,13622.07,0.0,9778.39,9932.74,11460.19,10974.28,0.0,8327.6,10769.89,2906.7,1530.4,0.0,0.0,-28.31,24870.92,49547.63,12386.69,5998.83,0.0,0.0,17126.73,642.01,437.52,171.6,132467.32,182262.58,3263.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604053.0,16154.0,0.0,0.0,66721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221550.18,0.0,0.0,0.0,0.0,130314.62,0.0,0.0,0.0,0.0,32813.8,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69051.0,0.0,0.0,0.0,0.0,0.0,13072.62,37031.0
19753090130955,90633.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7603.82,-380.6,2544.57,1289.8,0.0,0.0,0.0,1177.75,5310.11,2292.76,23086.27,0.0,0.0,0.0,0.0,11498.0,345.83,13000.0,127842.98,728.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284383.0,8886.0,0.0,0.0,36702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62822.89,0.0,0.0,0.0,0.0,15737.0,0.0,0.0,0.0,0.0,15514.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.66,0.0,0.0,0.0,0.0,0.0,61922.43,0.0,0.0,0.0,0.0,0.04,0.0,20047.0
19753090131201,542181.5,0.0,96957.11,0.0,74791.67,36500.0,0.0,17139.57,36703.0,47520.67,0.0,23856.12,23076.32,8036.6,0.0,0.0,0.0,3154.52,40860.97,33809.69,9339.88,17820.94,8963.61,0.0,0.0,844.0,0.0,40126.93,18381.73,459639.2,17980.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106749.0,35842.0,0.0,0.0,148038.0,0.0,0.0,13849.44,0.0,0.0,0.0,0.0,0.0,22274.23,0.0,0.0,0.0,0.0,1716138.82,169640.8,0.0,0.0,0.0,1199181.62,38657.31,0.0,0.0,796933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126718.08,0.0,0.0,-60.0,0.0,0.0,41725.9,959.0,83863.2
19753090131383,144335.74,0.0,60396.0,0.0,49863.32,0.0,0.0,0.0,0.0,18180.29,5698.96,6619.23,38554.65,127.25,3791.72,0.0,0.0,0.0,0.0,0.0,5726.98,11046.24,4726.98,0.0,3228.06,1459.0,0.0,0.0,59160.7,24425.49,3634.08,0.0,0.0,0.0,4451.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313618.0,7620.0,0.0,0.0,31473.0,0.0,0.0,0.0,0.0,92000.0,0.0,321238.0,0.0,15696.33,5000.0,0.0,0.0,0.0,18054.3,0.0,0.0,0.0,92000.0,445425.81,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.82,0.0,0.0,0.0,0.0,0.0,0.0,7277.63,0.0,0.0
19756971996693,2017451.44,162565.38,306769.76,0.0,316914.04,187274.23,0.0,310727.9,100.0,212217.57,66346.31,97613.82,310290.79,4434.64,34508.7,0.0,0.0,0.0,56180.54,13895.4,315115.72,56694.34,291882.99,0.0,21756.79,65709.78,26569.51,253058.92,823043.27,864315.33,52698.34,0.0,0.0,0.0,0.0,0.0,70354.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3991841.0,1075888.0,-854.0,0.0,471071.0,26623.04,85632.0,186610.79,199144.0,0.0,0.0,0.0,0.0,868033.03,0.0,0.0,0.0,0.0,1218042.73,0.0,0.0,44093.56,2290120.52,126974.24,0.0,100000.0,0.0,53149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4617941.55,0.0,4251004.0,6251.96,0.0,0.0,359833.28,609573.64,293812.56
19764970115725,975820.15,0.0,225531.96,55001.8,139019.55,133895.18,214412.92,120545.99,0.0,105180.27,72397.74,68378.98,210457.15,38362.1,47210.29,0.0,0.0,0.0,74558.62,14473.26,93556.32,44333.08,652.85,0.0,42502.49,11238.16,37448.18,46160.43,284705.72,989620.61,41406.93,0.0,0.0,0.0,0.0,0.0,46041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2715130.0,711202.0,-142218.51,0.0,359857.0,16124.0,30785.0,173758.42,207882.0,0.0,0.0,1824488.47,0.0,0.0,0.0,0.0,0.0,0.0,27586.38,297713.98,0.0,0.0,5987.56,210048.0,0.0,0.0,0.0,252319.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2697250.32,0.0,2101983.0,107025.0,0.0,0.0,267233.82,60004.32,221396.0
19765470118760,615327.41,59626.49,192098.27,0.0,161296.71,153837.61,73060.82,87748.22,842.63,76549.21,0.0,48029.13,193329.79,26277.94,11276.96,0.0,0.0,0.0,36691.41,18043.18,84945.17,115606.28,227602.49,0.0,37483.1,3314.0,17670.96,59854.28,170914.93,779350.31,22376.83,0.0,0.0,0.0,0.0,0.0,8455.78,0.0,0.0,26455.25,0.0,0.0,0.0,0.0,0.0,1758910.0,445020.0,1042.19,0.0,270411.04,-726.49,42764.0,218393.01,140035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173082.91,515158.76,0.0,72909.5,799.89,127037.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634912.95,0.0,551688.0,79245.0,18176.89,0.0,47842.6,220595.65,185935.0
19766790121137,841846.76,93556.75,98559.66,0.0,97605.44,98192.76,102170.59,74412.61,75331.15,91275.23,0.0,48814.46,188795.65,23992.64,15035.92,0.0,0.0,0.0,43240.29,5886.16,59970.89,71448.84,267463.59,0.0,75403.16,3115.0,23193.2,6315.12,146321.52,1189287.51,25959.06,0.0,0.0,0.0,0.0,0.0,9514.3,0.0,0.0,35378.49,0.0,0.0,203.0,0.0,0.0,1946033.0,609908.0,-13957.0,0.0,747889.0,3616.5,50619.0,230729.63,132354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488130.79,502514.88,0.0,11993.6,0.0,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001249.27,0.0,609107.0,24942.72,25816.04,0.0,21144.67,240150.54,236818.0
19767370102020,2068367.81,82771.65,152940.48,64322.25,335465.19,168834.24,82355.56,287398.0,224575.42,0.0,0.0,254083.0,301194.59,44620.84,160092.11,0.0,0.0,0.0,49844.06,29019.36,118621.51,164217.66,669658.41,0.0,12460.88,8887.4,79163.59,196245.34,1032642.89,710626.68,33316.26,0.0,0.0,0.0,0.0,0.0,90997.25,0.0,0.0,0.0,0.0,0.0,68638.89,0.0,0.0,5179301.0,1056003.0,-9210.0,0.0,0.0,0.0,34609.0,696842.86,331242.29,0.0,0.0,0.0,0.0,3056544.81,0.0,0.0,0.0,0.0,0.0,1396047.09,0.0,80153.63,10107803.81,0.0,0.0,0.0,0.0,13066812.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678852.19,0.0,9052656.65,-8356611.0,0.0,0.0,79592.29,984630.43,181173.99
19768690119016,1875862.26,186380.49,341803.97,32580.0,149510.14,101837.24,158587.0,121095.45,62617.4,222867.4,0.0,72433.2,236225.98,2029.27,26507.67,0.0,0.0,0.0,0.0,13570.18,205935.18,203278.14,131457.27,0.0,90963.11,28600.65,41066.58,85372.76,216076.28,464020.31,33676.58,0.0,0.0,0.0,0.0,0.0,26883.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666554.0,814763.0,1608.0,0.0,473120.0,149483.29,72102.0,49643.25,1705.0,0.0,0.0,1657345.11,0.0,20211.17,0.0,0.0,0.0,0.0,41095.0,211388.05,0.0,25328.0,0.0,779005.62,9020.97,0.0,0.0,54785.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058382.69,0.0,1203973.14,-21112.5,74642.43,54173.01,613394.36,175733.59,117469.41
19768690119636,1560840.94,193412.57,344218.29,20362.5,68715.38,102783.97,161994.54,121095.44,62617.42,192151.49,0.0,65232.03,264193.5,1673.6,26507.67,0.0,0.0,0.0,20106.67,3158.01,193951.28,235936.48,90418.22,0.0,37752.09,24154.26,41066.58,88559.45,250218.62,504894.93,24918.28,0.0,0.0,0.0,0.0,0.0,17749.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600296.0,778821.0,-1523.0,0.0,454466.0,162367.14,95175.0,39644.11,1862.0,0.0,0.0,1340990.76,0.0,0.0,0.0,0.0,0.0,0.0,59370.28,134318.87,0.0,23805.82,0.0,667935.39,33266.88,0.0,2297.86,55870.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744580.01,0.0,959358.9,-28733.0,141514.54,54535.0,262695.81,182267.52,152616.2
19768690128728,728715.24,2750.0,214650.0,32580.0,19260.39,94686.86,89345.99,102383.0,30456.8,81249.28,0.0,49441.78,137285.12,496.89,13928.3,0.0,0.0,0.0,15954.22,520.8,48557.01,16251.01,4096.19,0.0,29803.12,8061.02,23934.04,44807.35,113198.52,292698.22,18117.08,0.0,0.0,0.0,0.0,0.0,4841.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639510.0,60912.0,0.0,0.0,283213.0,0.0,0.0,621.05,0.0,0.0,0.0,0.0,0.0,26868.08,0.0,0.0,0.0,0.0,0.0,65344.76,0.0,9905.8,0.0,88588.02,2753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10777.62,0.0,-45597.33,47012.0,32292.1,0.0,125243.19,111804.61,38421.0
19768690131128,425657.79,46138.67,0.0,16290.0,35131.25,50447.04,48371.75,43153.42,0.0,34486.54,0.0,17913.83,52847.02,323.09,6964.23,0.0,0.0,0.0,0.0,1723.14,54617.29,246241.76,22588.24,0.0,5066.43,3503.46,11265.87,16013.44,8529.68,64362.55,5210.76,0.0,0.0,0.0,0.0,0.0,1370.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748278.0,25846.0,0.0,0.0,120172.0,136887.3,0.0,3783.86,407.0,0.0,0.0,0.0,0.0,61511.25,0.0,0.0,0.0,0.0,0.0,25077.41,0.0,6075.27,0.0,0.0,1168.0,0.0,87280.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.23,0.0,0.0,0.0,0.0,0.0,147362.12,16819.48,22877.0
19768850132928,319331.19,25429.03,101371.79,7096.14,20354.92,52189.18,0.0,97752.52,23003.57,32329.28,21819.61,28383.19,69383.76,533.77,8811.37,0.0,0.0,926.45,0.0,23.95,10253.21,4252.07,72608.3,7620.77,7416.44,11040.0,15953.67,11281.15,173933.94,124577.38,11299.13,0.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,561609.0,174315.0,0.0,0.0,173852.0,0.0,0.0,58405.4,43788.0,0.0,0.0,0.0,0.0,15512.26,0.0,0.0,0.0,0.0,197451.57,0.0,0.0,29583.62,10950.0,251299.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.22,0.0,0.0,1374.0,2310.64,0.0,198497.94,4491.3,48092.0
20651850129015,34499.95,0.0,0.0,0.0,0.0,0.0,0.0,2579.64,1347.5,0.0,0.0,2939.69,0.0,606.22,2288.0,0.0,0.0,0.0,4094.0,0.0,2048.05,4491.36,0.0,0.0,0.0,40.0,1388.54,4811.28,1228.95,15397.74,2385.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10515.0,1058.0,0.0,0.0,27155.0,133333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169115.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169115.87,0.0,0.0,17017.58,0.0,0.0,60183.53,0.0,0.0
20652430107938,909444.57,0.0,375670.46,0.0,152367.47,0.0,76549.96,0.0,521884.58,110061.23,81290.54,75458.61,250269.8,26151.8,12974.32,0.0,0.0,0.0,40237.36,8055.28,63215.15,73944.56,224018.28,0.0,19267.93,4416.6,23413.12,53904.56,265543.5,580558.04,20762.33,0.0,0.0,0.0,0.0,0.0,16628.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146639.0,527331.0,569.87,0.0,373251.0,0.0,0.0,240125.62,185437.0,0.0,0.0,0.0,0.0,427899.79,0.0,0.0,0.0,0.0,313611.06,0.0,0.0,400.0,11000.0,426668.14,0.0,89947.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267699.29,0.0,393010.05,-12098.0,0.0,58904.52,13589.58,444837.5,0.0
21654176113229,689115.8,0.0,107514.0,0.0,204989.65,26606.25,0.0,198192.46,0.0,68424.66,40787.37,16917.31,147020.7,666.78,29452.36,20586.38,0.0,-4221.51,0.0,15186.37,42147.35,8185.2,0.0,0.0,16317.67,3567.91,6500.0,30041.0,5827.99,397491.48,0.0,0.0,0.0,0.0,0.0,0.0,27300.0,0.0,0.0,0.0,0.0,0.0,11148.83,0.0,0.0,754812.0,353772.0,-327.0,0.0,541279.0,0.0,0.0,0.0,0.0,0.0,0.0,482160.9,0.0,137390.52,0.0,0.0,0.0,0.0,67.5,1.44,0.0,51181.03,0.0,359967.0,13794.0,5.89,0.0,216187.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612110.08,0.0,641351.02,7731.77,0.0,0.0,424133.8,55168.0,0.0
23655576116669,285405.0,0.0,0.0,0.0,33819.0,122.0,72015.0,43940.0,0.0,0.0,0.0,33549.0,29611.0,5573.0,0.0,0.0,0.0,6428.0,2421.0,3074.0,20643.0,10594.0,5488.0,0.0,0.0,1750.0,28194.0,19171.0,12497.0,81965.0,5886.0,0.0,0.0,0.0,0.0,0.0,11093.0,0.0,0.0,0.0,0.0,0.0,4138.0,0.0,0.0,67042.0,16280.0,0.0,0.0,517827.0,21341.0,0.0,0.0,0.0,0.0,0.0,34629.0,0.0,36310.0,0.0,0.0,0.0,0.0,29138.0,0.0,0.0,0.0,0.0,0.0,31476.0,20229.0,0.0,38449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3134.0,0.0,307942.0,-2884.0,287069.0,13057.0,66415.0,20405.0,0.0
