Ccode,Dcode,SchoolID,ObjectCode,restricted,unrestricted,total,Field1
43,10439,0124065,3101-3102,4229.61,36952.95,41182.56,
43,10439,0124065,3201-3202,0,0,0,
43,10439,0124065,3301-3302,7489.66,16636.85,24126.51,
43,10439,0124065,3401-3402,715,62266.32,62981.32,
43,10439,0124065,3501-3502,2209.84,4178.67,6388.51,
43,10439,0124065,3601-3602,0,20528,20528,
43,10439,0124065,3701-3702,0,0,0,
43,10439,0124065,3751-3752,0,0,0,
43,10439,0124065,3901-3902,0,0,0,
43,10439,0124065,4100,0,92723.99,92723.99,
43,10439,0124065,4200,0,1572.05,1572.05,
43,10439,0124065,4300,3379.84,14345.2,17725.04,
43,10439,0124065,4400,2176.73,43357.32,45534.05,
43,10439,0124065,4700,173504.88,3961.31,177466.19,
43,10439,0124065,5100,0,0,0,
43,10439,0124065,5200,210.97,2097.1,2308.07,
43,10439,0124065,5300,0,1334.46,1334.46,
43,10439,0124065,5400,0,15739.5,15739.5,
43,10439,0124065,5500,0,325.44,325.44,
43,10439,0124065,5600,11338.04,54747.74,66085.78,
43,10439,0124065,5700-5799,0,0,0,
43,10439,0124065,5800,78722.4,130361.91,209084.31,
43,10439,0124065,5900,5.7,7798.02,7803.72,
43,10439,0124065,6100-6170,0,0,0,
43,10439,0124065,6200,0,0,0,
43,10439,0124065,6300,0,0,0,
43,10439,0124065,6400,0,0,0,
43,10439,0124065,6500,0,0,0,
43,10439,0124065,6900,0,0,0,
43,10439,0124065,7110-7143,0,0,0,
43,10439,0124065,7211-7213,0,0,0,
43,10439,0124065,7221-7223AO,0,0,0,
43,10439,0124065,7221-7223SE,0,0,0,
43,10439,0124065,7281-7299,0,0,0,
43,10439,0124065,7300-7399,0,0,0,
43,10439,0124065,7438,0,0,0,
43,10439,0124065,7439,0,0,0,
43,10439,0124065,7630-7699,0,0,0,
43,10439,0124065,8011,0,249545,249545,
43,10439,0124065,8012,0,29152,29152,
43,10439,0124065,8019,0,10,10,
43,10439,0124065,"8091, 8097",0,0,0,
43,10439,0124065,8096,0,767055,767055,
43,10439,0124065,"8110, 8260-8299",0,0,0,
43,10439,0124065,"8181, 8182",18703,0,18703,
43,10439,0124065,8220,158062.29,0,158062.29,
43,10439,0124065,8290,67308,0,67308,
43,10439,0124065,8930-8979,0,0,0,
43,10439,0124065,8980-8999,85827.83,-85827.83,0,
43,10439,0124065,9110,0,0,0,
43,10439,0124065,9111,0,0,0,
43,10439,0124065,9120,0,224331.53,224331.53,
43,10439,0124065,9130,0,0,0,
43,10439,0124065,9135,0,0,0,
43,10439,0124065,9140,0,0,0,
43,10439,0124065,9150,0,0,0,
43,10439,0124065,9200,0,162489.58,162489.58,
43,10439,0124065,9290,0,0,0,
43,10439,0124065,9320,0,0,0,
43,10439,0124065,9330,0,35966.18,35966.18,
43,10439,0124065,9340,0,0,0,
43,10439,0124065,9400-9489,0,0,0,
43,10439,0124065,9490,0,0,0,
43,10439,0124065,9500,0,42273.04,42273.04,
43,10439,0124065,9590,0,0,0,
43,10439,0124065,9640,0,0,0,
43,10439,0124065,9650,0,0,0,
43,10439,0124065,9660-9669,0,44692,44692,
43,10439,0124065,9690,0,0,0,
43,10439,0124065,9711,0,0,0,
43,10439,0124065,9712,0,0,0,
43,10439,0124065,9713,0,0,0,
43,10439,0124065,9719,0,0,0,
43,10439,0124065,9740,0,0,0,
43,10439,0124065,9750,0,0,0,
43,10439,0124065,9760,0,0,0,
43,10439,0124065,9780,0,0,0,
43,10439,0124065,9789,0,0,0,
43,10439,0124065,9790A,0,335822.25,335822.25,
43,10439,0124065,9790M,0,0,0,
43,10439,0124065,9791,0,222198.39,222198.39,
43,10439,0124065,"9793, 9795",0,573.74,573.74,
43,10439,0124065,9796,0,0,0,
43,10439,0124065,9797,0,0,0,
43,10439,0124065,LocalRevAO,0,68714.76,68714.76,
43,10439,0124065,StateRevAO,120577.34,46063.83,166641.17,
43,10439,0124065,StateRevSE,72729,0,72729,
43,10439,0125781,1100,141230,841040,982270,
43,10439,0125781,1200,0,0,0,
43,10439,0125781,1300,48950,225749,274699,
43,10439,0125781,1900,23617,0,23617,
43,10439,0125781,2100,213480,163266,376746,
43,10439,0125781,2200,27491,129283,156774,
43,10439,0125781,2300,0,70000,70000,
43,10439,0125781,2400,4404,49979,54383,
43,10439,0125781,2900,0,0,0,
43,10439,0125781,3101-3102,13498,85867,99365,
43,10439,0125781,3201-3202,0,0,0,
43,10439,0125781,3301-3302,25175,51886,77061,
43,10439,0125781,3401-3402,58207,148081,206288,
43,10439,0125781,3501-3502,24,1292,1316,
43,10439,0125781,3601-3602,6071,18951,25022,
43,10439,0125781,3701-3702,0,0,0,
43,10439,0125781,3751-3752,0,0,0,
43,10439,0125781,3901-3902,3556,23415,26971,
43,10439,0125781,4100,53292,40575,93867,
43,10439,0125781,4200,58,7117,7175,
43,10439,0125781,4300,20925,117702,138627,
43,10439,0125781,4400,5770,84133,89903,
43,10439,0125781,4700,337778,613,338391,
43,10439,0125781,5100,0,0,0,
43,10439,0125781,5200,2712,11578,14290,
43,10439,0125781,5300,46,1007,1053,
43,10439,0125781,5400,59,10193,10252,
43,10439,0125781,5500,0,55576,55576,
43,10439,0125781,5600,480538,697915,1178453,
43,10439,0125781,5700-5799,0,0,0,
43,10439,0125781,5800,245844,908064,1153908,
43,10439,0125781,5900,1877,8893,10770,
43,10439,0125781,6100-6170,0,0,0,
43,10439,0125781,6200,0,0,0,
43,10439,0125781,6300,0,0,0,
43,10439,0125781,6400,0,0,0,
43,10439,0125781,6500,0,0,0,
43,10439,0125781,6900,0,13938,13938,
43,10439,0125781,7110-7143,0,0,0,
43,10439,0125781,7211-7213,0,0,0,
43,10439,0125781,7221-7223AO,0,0,0,
43,10439,0125781,7221-7223SE,0,0,0,
43,10439,0125781,7281-7299,0,0,0,
43,10439,0125781,7300-7399,12662,-12662,0,
43,10439,0125781,7438,0,6609,6609,
43,10439,0125781,7439,0,0,0,
43,10439,0125781,7630-7699,0,0,0,
43,10439,0125781,8011,0,3020372,3020372,
43,10439,0125781,8012,0,644032,644032,
43,10439,0125781,8019,0,0,0,
43,10439,0125781,"8091, 8097",0,0,0,
43,10439,0125781,8096,0,35309,35309,
43,10439,0125781,"8110, 8260-8299",0,0,0,
43,10439,0125781,"8181, 8182",53563,0,53563,
43,10439,0125781,8220,311885,0,311885,
43,10439,0125781,8290,221483,0,221483,
43,10439,0125781,8930-8979,0,0,0,
43,10439,0125781,8980-8999,246998,-246998,0,
43,10439,0125781,9110,0,0,0,
43,10439,0125781,9111,0,0,0,
43,10439,0125781,9120,-189564,849056,659492,
43,10439,0125781,9130,0,0,0,
43,10439,0125781,9135,0,0,0,
43,10439,0125781,9140,0,0,0,
43,10439,0125781,9150,0,0,0,
43,10439,0125781,9200,0,4328,4328,
43,10439,0125781,9290,226031,260956,486987,
43,10439,0125781,9320,0,0,0,
43,10439,0125781,9330,0,62354,62354,
43,10439,0125781,9340,0,0,0,
43,10439,0125781,9400-9489,0,109787,109787,
43,10439,0125781,9490,0,0,0,
43,10439,0125781,9500,11250,436095,447345,
43,10439,0125781,9590,0,0,0,
43,10439,0125781,9640,0,62500,62500,
43,10439,0125781,9650,25217,0,25217,
43,10439,0125781,9660-9669,0,895840,895840,
43,10439,0125781,9690,0,0,0,
43,10439,0125781,9711,0,0,0,
43,10439,0125781,9712,0,0,0,
43,10439,0125781,9713,0,0,0,
43,10439,0125781,9719,0,0,0,
43,10439,0125781,9740,0,0,0,
43,10439,0125781,9750,0,0,0,
43,10439,0125781,9760,0,0,0,
43,10439,0125781,9780,0,0,0,
43,10439,0125781,9789,0,0,0,
43,10439,0125781,9790A,0,-217741,-217741,
43,10439,0125781,9790M,0,0,0,
43,10439,0125781,9791,0,99644,99644,
43,10439,0125781,"9793, 9795",0,-2,-2,
43,10439,0125781,9796,0,109787,109787,
43,10439,0125781,9797,0,0,0,
43,10439,0125781,LocalRevAO,115896,3323,119219,
43,10439,0125781,StateRevAO,532853,96426,629279,
43,10439,0125781,StateRevSE,244586,0,244586,
43,10439,0125799,1100,133030,969801,1102831,
43,10439,0125799,1200,0,0,0,
43,10439,0125799,1300,39059,248909,287968,
43,10439,0125799,1900,28617,0,28617,
43,10439,0125799,2100,212002,150916,362918,
43,10439,0125799,2200,25397,100848,126245,
43,10439,0125799,2300,0,62454,62454,
43,10439,0125799,2400,4504,54425,58929,
43,10439,0125799,2900,0,0,0,
43,10439,0125799,3101-3102,11890,85163,97053,
43,10439,0125799,3201-3202,0,0,0,
43,10439,0125799,3301-3302,25096,59248,84344,
43,10439,0125799,3401-3402,60200,158294,218494,
43,10439,0125799,3501-3502,0,898,898,
43,10439,0125799,3601-3602,5829,20204,26033,
43,10439,0125799,3701-3702,0,0,0,
43,10439,0125799,3751-3752,0,0,0,
43,10439,0125799,3901-3902,1536,18495,20031,
43,10439,0125799,4100,59707,35281,94988,
43,10439,0125799,4200,58,20264,20322,
43,10439,0125799,4300,26027,125297,151324,
43,10439,0125799,4400,33736,86164,119900,
43,10439,0125799,4700,434699,1751,436450,
43,10439,0125799,5100,0,0,0,
43,10439,0125799,5200,1897,16377,18274,
43,10439,0125799,5300,46,2557,2603,
43,10439,0125799,5400,59,11608,11667,
43,10439,0125799,5500,0,57123,57123,
43,10439,0125799,5600,741826,87083,828909,
43,10439,0125799,5700-5799,0,0,0,
43,10439,0125799,5800,278273,1151411,1429684,
43,10439,0125799,5900,1777,15613,17390,
43,10439,0125799,6100-6170,0,0,0,
43,10439,0125799,6200,0,0,0,
43,10439,0125799,6300,0,0,0,
43,10439,0125799,6400,0,0,0,
43,10439,0125799,6500,0,0,0,
43,10439,0125799,6900,0,19391,19391,
43,10439,0125799,7110-7143,0,0,0,
43,10439,0125799,7211-7213,0,0,0,
43,10439,0125799,7221-7223AO,0,0,0,
43,10439,0125799,7221-7223SE,0,0,0,
43,10439,0125799,7281-7299,0,0,0,
43,10439,0125799,7300-7399,11680,-11680,0,
43,10439,0125799,7438,0,4824,4824,
43,10439,0125799,7439,0,0,0,
43,10439,0125799,7630-7699,0,0,0,
43,10439,0125799,8011,0,3342710,3342710,
43,10439,0125799,8012,0,808088,808088,
43,10439,0125799,8019,0,0,0,
43,10439,0125799,"8091, 8097",0,0,0,
43,10439,0125799,8096,0,174253,174253,
43,10439,0125799,"8110, 8260-8299",0,0,0,
43,10439,0125799,"8181, 8182",71566,0,71566,
43,10439,0125799,8220,400561,0,400561,
43,10439,0125799,8290,243381,0,243381,
43,10439,0125799,8930-8979,0,0,0,
43,10439,0125799,8980-8999,369699,-369699,0,
43,10439,0125799,9110,0,0,0,
43,10439,0125799,9111,0,0,0,
43,10439,0125799,9120,-230724,1055064,824340,
43,10439,0125799,9130,0,0,0,
43,10439,0125799,9135,0,0,0,
43,10439,0125799,9140,0,0,0,
43,10439,0125799,9150,0,0,0,
43,10439,0125799,9200,0,5612,5612,
43,10439,0125799,9290,266974,601112,868086,
43,10439,0125799,9320,0,0,0,
43,10439,0125799,9330,0,40750,40750,
43,10439,0125799,9340,0,100000,100000,
43,10439,0125799,9400-9489,0,372337,372337,
43,10439,0125799,9490,0,0,0,
43,10439,0125799,9500,11250,510479,521729,
43,10439,0125799,9590,0,0,0,
43,10439,0125799,9640,0,62500,62500,
43,10439,0125799,9650,25000,0,25000,
43,10439,0125799,9660-9669,0,166431,166431,
43,10439,0125799,9690,0,0,0,
43,10439,0125799,9711,0,0,0,
43,10439,0125799,9712,0,0,0,
43,10439,0125799,9713,0,0,0,
43,10439,0125799,9719,0,0,0,
43,10439,0125799,9740,0,0,0,
43,10439,0125799,9750,0,0,0,
43,10439,0125799,9760,0,0,0,
43,10439,0125799,9780,0,0,0,
43,10439,0125799,9789,0,0,0,
43,10439,0125799,9790A,0,1063128,1063128,
43,10439,0125799,9790M,0,0,0,
43,10439,0125799,9791,0,898293,898293,
43,10439,0125799,"9793, 9795",0,1,1,
43,10439,0125799,9796,0,372337,372337,
43,10439,0125799,9797,0,0,0,
43,10439,0125799,LocalRevAO,144668,10692,155360,
43,10439,0125799,StateRevAO,666398,123846,790244,
43,10439,0125799,StateRevSE,240672,0,240672,
43,10439,0127969,1100,67557.89,1113825.92,1181383.81,
43,10439,0127969,1200,0,0,0,
43,10439,0127969,1300,0,115029.88,115029.88,
43,10439,0127969,1900,0,0,0,
43,10439,0127969,2100,127946.2,0,127946.2,
43,10439,0127969,2200,127442.57,0,127442.57,
43,10439,0127969,2300,1437.57,3958.68,5396.25,
43,10439,0127969,2400,0,58376.88,58376.88,
43,10439,0127969,2900,0,17439.96,17439.96,
43,10439,0127969,3101-3102,0,117625.83,117625.83,
43,10439,0127969,3201-3202,0,0,0,
43,10439,0127969,3301-3302,0,45695.05,45695.05,
43,10439,0127969,3401-3402,0,190582.42,190582.42,
43,10439,0127969,3501-3502,0,11333,11333,
43,10439,0127969,3601-3602,0,12875,12875,
43,10439,0127969,3701-3702,0,5393.22,5393.22,
43,10439,0127969,3751-3752,0,0,0,
43,10439,0127969,3901-3902,0,900,900,
43,10439,0127969,4100,19437.53,10241.35,29678.88,
43,10439,0127969,4200,59700.83,6325.81,66026.64,
43,10439,0127969,4300,80730.66,29586.02,110316.68,
43,10439,0127969,4400,104558.16,7119.35,111677.51,
43,10439,0127969,4700,21.75,44297.54,44319.29,
43,10439,0127969,5100,0,0,0,
43,10439,0127969,5200,277.75,385.8,663.55,
43,10439,0127969,5300,0,4666.5,4666.5,
43,10439,0127969,5400,0,20547.9,20547.9,
43,10439,0127969,5500,0,73824.78,73824.78,
43,10439,0127969,5600,0,723076.8,723076.8,
43,10439,0127969,5700-5799,0,0,0,
43,10439,0127969,5800,178928.29,265186.26,444114.55,
43,10439,0127969,5900,0,10779.33,10779.33,
43,10439,0127969,6100-6170,0,0,0,
43,10439,0127969,6200,0,0,0,
43,10439,0127969,6300,0,0,0,
43,10439,0127969,6400,0,0,0,
43,10439,0127969,6500,0,0,0,
43,10439,0127969,6900,0,11124.51,11124.51,
43,10439,0127969,7110-7143,0,0,0,
43,10439,0127969,7211-7213,0,0,0,
43,10439,0127969,7221-7223AO,0,0,0,
43,10439,0127969,7221-7223SE,0,0,0,
43,10439,0127969,7281-7299,0,0,0,
43,10439,0127969,7300-7399,0,0,0,
43,10439,0127969,7438,0,0,0,
43,10439,0127969,7439,0,0,0,
43,10439,0127969,7630-7699,0,0,0,
43,10439,0127969,8011,0,722588,722588,
43,10439,0127969,8012,0,69652,69652,
43,10439,0127969,8019,0,0,0,
43,10439,0127969,"8091, 8097",0,0,0,
43,10439,0127969,8096,0,1832701,1832701,
43,10439,0127969,"8110, 8260-8299",253012.12,0,253012.12,
43,10439,0127969,"8181, 8182",0,0,0,
43,10439,0127969,8220,0,0,0,
43,10439,0127969,8290,0,0,0,
43,10439,0127969,8930-8979,0,0,0,
43,10439,0127969,8980-8999,303932.08,-303932.08,0,
43,10439,0127969,9110,0,0,0,
43,10439,0127969,9111,0,0,0,
43,10439,0127969,9120,0,80582.87,80582.87,
43,10439,0127969,9130,0,0,0,
43,10439,0127969,9135,0,0,0,
43,10439,0127969,9140,0,0,0,
43,10439,0127969,9150,0,0,0,
43,10439,0127969,9200,0,610703.53,610703.53,
43,10439,0127969,9290,0,0,0,
43,10439,0127969,9320,0,0,0,
43,10439,0127969,9330,0,0,0,
43,10439,0127969,9340,0,24863.68,24863.68,
43,10439,0127969,9400-9489,0,583654.18,583654.18,
43,10439,0127969,9490,0,0,0,
43,10439,0127969,9500,0,1116341.41,1116341.41,
43,10439,0127969,9590,0,0,0,
43,10439,0127969,9640,0,0,0,
43,10439,0127969,9650,0,0,0,
43,10439,0127969,9660-9669,0,250000,250000,
43,10439,0127969,9690,0,0,0,
43,10439,0127969,9711,0,0,0,
43,10439,0127969,9712,0,0,0,
43,10439,0127969,9713,0,0,0,
43,10439,0127969,9719,0,0,0,
43,10439,0127969,9740,0,0,0,
43,10439,0127969,9750,0,0,0,
43,10439,0127969,9760,0,0,0,
43,10439,0127969,9780,0,0,0,
43,10439,0127969,9789,0,0,0,
43,10439,0127969,9790A,0,-66537.15,-66537.15,
43,10439,0127969,9790M,0,0,0,
43,10439,0127969,9791,0,138282.25,138282.25,
43,10439,0127969,"9793, 9795",0,0,0,
43,10439,0127969,9796,0,0,0,
43,10439,0127969,9797,0,0,0,
43,10439,0127969,LocalRevAO,0,283563.01,283563.01,
43,10439,0127969,StateRevAO,0,90806.46,90806.46,
43,10439,0127969,StateRevSE,211095,0,211095,
43,10439,0128090,1100,71015,456423.31,527438.31,
43,10439,0128090,1200,0,0,0,
43,10439,0128090,1300,0,114003.72,114003.72,
43,10439,0128090,1900,0,1576.41,1576.41,
43,10439,0128090,2100,0,40999.97,40999.97,
43,10439,0128090,2200,0,0,0,
43,10439,0128090,2300,0,0,0,
43,10439,0128090,2400,0,78494.29,78494.29,
43,10439,0128090,2900,0,0,0,
43,10439,0128090,3101-3102,6249.32,51074.87,57324.19,
43,10439,0128090,3201-3202,0,0,0,
43,10439,0128090,3301-3302,0,0,0,
43,10439,0128090,3401-3402,5426,56982.51,62408.51,
43,10439,0128090,3501-3502,0,18817.35,18817.35,
43,10439,0128090,3601-3602,0,8510.64,8510.64,
43,10439,0128090,3701-3702,0,10732.49,10732.49,
43,10439,0128090,3751-3752,0,0,0,
43,10439,0128090,3901-3902,0,0,0,
43,10439,0128090,4100,0,1656.7,1656.7,
43,10439,0128090,4200,0,0,0,
43,10439,0128090,4300,0,49892.11,49892.11,
43,10439,0128090,4400,150705.11,75386.9,226092.01,
43,10439,0128090,4700,26052.44,37499.84,63552.28,
43,10439,0128090,5100,38594.57,516381.84,554976.41,
43,10439,0128090,5200,0,4440.75,4440.75,
43,10439,0128090,5300,0,1371.04,1371.04,
43,10439,0128090,5400,0,16562.34,16562.34,
43,10439,0128090,5500,0,71049.73,71049.73,
43,10439,0128090,5600,95437.5,95019.39,190456.89,
43,10439,0128090,5700-5799,0,0,0,
43,10439,0128090,5800,0,79686.31,79686.31,
43,10439,0128090,5900,0,39582.52,39582.52,
43,10439,0128090,6100-6170,0,0,0,
43,10439,0128090,6200,0,0,0,
43,10439,0128090,6300,0,0,0,
43,10439,0128090,6400,0,0,0,
43,10439,0128090,6500,0,0,0,
43,10439,0128090,6900,0,0,0,
43,10439,0128090,7110-7143,0,0,0,
43,10439,0128090,7211-7213,0,0,0,
43,10439,0128090,7221-7223AO,0,0,0,
43,10439,0128090,7221-7223SE,0,0,0,
43,10439,0128090,7281-7299,0,0,0,
43,10439,0128090,7300-7399,0,0,0,
43,10439,0128090,7438,0,0,0,
43,10439,0128090,7439,0,0,0,
43,10439,0128090,7630-7699,0,0,0,
43,10439,0128090,8011,0,383954,383954,
43,10439,0128090,8012,0,40070,40070,
43,10439,0128090,8019,0,0,0,
43,10439,0128090,"8091, 8097",0,0,0,
43,10439,0128090,8096,0,927966.98,927966.98,
43,10439,0128090,"8110, 8260-8299",150000,0,150000,
43,10439,0128090,"8181, 8182",16647,0,16647,
43,10439,0128090,8220,26052.44,0,26052.44,
43,10439,0128090,8290,0,0,0,
43,10439,0128090,8930-8979,0,0,0,
43,10439,0128090,8980-8999,0,0,0,
43,10439,0128090,9110,0,0,0,
43,10439,0128090,9111,0,0,0,
43,10439,0128090,9120,0,-546422.26,-546422.26,
43,10439,0128090,9130,0,0,0,
43,10439,0128090,9135,0,0,0,
43,10439,0128090,9140,0,0,0,
43,10439,0128090,9150,0,0,0,
43,10439,0128090,9200,0,397468.47,397468.47,
43,10439,0128090,9290,0,0,0,
43,10439,0128090,9320,0,0,0,
43,10439,0128090,9330,0,30197.1,30197.1,
43,10439,0128090,9340,0,200000,200000,
43,10439,0128090,9400-9489,0,0,0,
43,10439,0128090,9490,0,0,0,
43,10439,0128090,9500,0,23360.82,23360.82,
43,10439,0128090,9590,0,0,0,
43,10439,0128090,9640,0,0,0,
43,10439,0128090,9650,0,0,0,
43,10439,0128090,9660-9669,0,0,0,
43,10439,0128090,9690,0,0,0,
43,10439,0128090,9711,0,0,0,
43,10439,0128090,9712,0,0,0,
43,10439,0128090,9713,0,0,0,
43,10439,0128090,9719,0,0,0,
43,10439,0128090,9740,0,0,0,
43,10439,0128090,9750,0,0,0,
43,10439,0128090,9760,0,0,0,
43,10439,0128090,9780,0,0,0,
43,10439,0128090,9789,0,0,0,
43,10439,0128090,9790A,0,57882.49,57882.49,
43,10439,0128090,9790M,0,0,0,
43,10439,0128090,9791,0,32582.01,32582.01,
43,10439,0128090,"9793, 9795",0,0,0,
43,10439,0128090,9796,0,0,0,
43,10439,0128090,9797,0,0,0,
43,10439,0128090,LocalRevAO,0,451929.58,451929.58,
43,10439,0128090,StateRevAO,95437.5,47524.95,142962.45,
43,10439,0128090,StateRevSE,105343,0,105343,
43,10439,0129213,1100,77856,163677,241533,
43,10439,0129213,1200,0,0,0,
43,10439,0129213,1300,20567,0,20567,
43,10439,0129213,1900,0,0,0,
43,10439,0129213,2100,0,128756,128756,
43,10439,0129213,2200,4095,0,4095,
43,10439,0129213,2300,0,156105,156105,
43,10439,0129213,2400,0,65235,65235,
43,10439,0129213,2900,0,0,0,
43,10439,0129213,3101-3102,0,0,0,
43,10439,0129213,3201-3202,0,0,0,
43,10439,0129213,3301-3302,2781,43110,45891,
43,10439,0129213,3401-3402,1501,43042,44543,
43,10439,0129213,3501-3502,604,5066,5670,
43,10439,0129213,3601-3602,735,11237,11972,
43,10439,0129213,3701-3702,0,0,0,
43,10439,0129213,3751-3752,0,0,0,
43,10439,0129213,3901-3902,445,3264,3709,
43,10439,0129213,4100,91678,481,92159,
43,10439,0129213,4200,12612,2742,15354,
43,10439,0129213,4300,7421,33038,40459,
43,10439,0129213,4400,169878,9076,178954,
43,10439,0129213,4700,98092,0,98092,
43,10439,0129213,5100,0,0,0,
43,10439,0129213,5200,0,12298,12298,
43,10439,0129213,5300,0,1197,1197,
43,10439,0129213,5400,0,4641,4641,
43,10439,0129213,5500,0,48652,48652,
43,10439,0129213,5600,2589,216830,219419,
43,10439,0129213,5700-5799,0,0,0,
43,10439,0129213,5800,138916,91973.31,230889.31,
43,10439,0129213,5900,693,1703,2396,
43,10439,0129213,6100-6170,0,0,0,
43,10439,0129213,6200,0,0,0,
43,10439,0129213,6300,0,0,0,
43,10439,0129213,6400,0,0,0,
43,10439,0129213,6500,0,0,0,
43,10439,0129213,6900,0,0,0,
43,10439,0129213,7110-7143,0,0,0,
43,10439,0129213,7211-7213,0,0,0,
43,10439,0129213,7221-7223AO,0,0,0,
43,10439,0129213,7221-7223SE,0,0,0,
43,10439,0129213,7281-7299,0,0,0,
43,10439,0129213,7300-7399,3534,-3534,0,
43,10439,0129213,7438,0,363,363,
43,10439,0129213,7439,0,0,0,
43,10439,0129213,7630-7699,0,0,0,
43,10439,0129213,8011,0,962664,962664,
43,10439,0129213,8012,0,31762,31762,
43,10439,0129213,8019,0,0,0,
43,10439,0129213,"8091, 8097",0,0,0,
43,10439,0129213,8096,0,268316,268316,
43,10439,0129213,"8110, 8260-8299",300307,0,300307,
43,10439,0129213,"8181, 8182",0,0,0,
43,10439,0129213,8220,89859,0,89859,
43,10439,0129213,8290,69942,0,69942,
43,10439,0129213,8930-8979,0,0,0,
43,10439,0129213,8980-8999,81272,-81272,0,
43,10439,0129213,9110,0,0,0,
43,10439,0129213,9111,0,0,0,
43,10439,0129213,9120,-83720.75,261853.94,178133.19,
43,10439,0129213,9130,0,0,0,
43,10439,0129213,9135,0,0,0,
43,10439,0129213,9140,0,0,0,
43,10439,0129213,9150,0,0,0,
43,10439,0129213,9200,0,2750.88,2750.88,
43,10439,0129213,9290,115753.16,85645,201398.16,
43,10439,0129213,9320,0,0,0,
43,10439,0129213,9330,3240,3906.79,7146.79,
43,10439,0129213,9340,0,0,0,
43,10439,0129213,9400-9489,0,0,0,
43,10439,0129213,9490,0,0,0,
43,10439,0129213,9500,35272.41,15957.25,51229.66,
43,10439,0129213,9590,0,3092,3092,
43,10439,0129213,9640,0,83333.33,83333.33,
43,10439,0129213,9650,0,0,0,
43,10439,0129213,9660-9669,0,83338.67,83338.67,
43,10439,0129213,9690,0,0,0,
43,10439,0129213,9711,0,0,0,
43,10439,0129213,9712,0,0,0,
43,10439,0129213,9713,0,0,0,
43,10439,0129213,9719,0,0,0,
43,10439,0129213,9740,0,0,0,
43,10439,0129213,9750,0,0,0,
43,10439,0129213,9760,0,0,0,
43,10439,0129213,9780,0,0,0,
43,10439,0129213,9789,0,0,0,
43,10439,0129213,9790A,0,168435.36,168435.36,
43,10439,0129213,9790M,0,0,0,
43,10439,0129213,9791,0,0,0,
43,10439,0129213,"9793, 9795",0,-77514.33,-77514.33,
43,10439,0129213,9796,0,0,0,
43,10439,0129213,9797,0,0,0,
43,10439,0129213,LocalRevAO,76332,103432,179764,
43,10439,0129213,StateRevAO,16285,0,16285,
43,10439,0129213,StateRevSE,0,0,0,
43,10439,0131110,1100,155648,782569,938217,
43,10439,0131110,1200,0,0,0,
43,10439,0131110,1300,88481,250964,339445,
43,10439,0131110,1900,26553,0,26553,
43,10439,0131110,2100,61246,248975,310221,
43,10439,0131110,2200,20914,118168,139082,
43,10439,0131110,2300,2962,81747,84709,
43,10439,0131110,2400,2813,53975,56788,
43,10439,0131110,2900,0,0,0,
43,10439,0131110,3101-3102,10238,76164,86402,
43,10439,0131110,3201-3202,0,0,0,
43,10439,0131110,3301-3302,20067,57285,77352,
43,10439,0131110,3401-3402,37447,172723,210170,
43,10439,0131110,3501-3502,0,58,58,
43,10439,0131110,3601-3602,4658,21569,26227,
43,10439,0131110,3701-3702,0,0,0,
43,10439,0131110,3751-3752,0,0,0,
43,10439,0131110,3901-3902,1536,12586,14122,
43,10439,0131110,4100,88249,59394,147643,
43,10439,0131110,4200,6482,5780,12262,
43,10439,0131110,4300,18333,142275,160608,
43,10439,0131110,4400,172760,41621,214381,
43,10439,0131110,4700,361350,2316,363666,
43,10439,0131110,5100,0,0,0,
43,10439,0131110,5200,1897,12888,14785,
43,10439,0131110,5300,46,4177,4223,
43,10439,0131110,5400,59,10270,10329,
43,10439,0131110,5500,0,72645,72645,
43,10439,0131110,5600,625413,897289,1522702,
43,10439,0131110,5700-5799,0,0,0,
43,10439,0131110,5800,234425,895428,1129853,
43,10439,0131110,5900,1027,14761,15788,
43,10439,0131110,6100-6170,0,0,0,
43,10439,0131110,6200,0,0,0,
43,10439,0131110,6300,0,0,0,
43,10439,0131110,6400,0,0,0,
43,10439,0131110,6500,0,0,0,
43,10439,0131110,6900,0,2946,2946,
43,10439,0131110,7110-7143,0,0,0,
43,10439,0131110,7211-7213,0,0,0,
43,10439,0131110,7221-7223AO,0,0,0,
43,10439,0131110,7221-7223SE,0,0,0,
43,10439,0131110,7281-7299,0,0,0,
43,10439,0131110,7300-7399,0,0,0,
43,10439,0131110,7438,0,1220,1220,
43,10439,0131110,7439,0,0,0,
43,10439,0131110,7630-7699,0,0,0,
43,10439,0131110,8011,0,2921470,2921470,
43,10439,0131110,8012,0,95916,95916,
43,10439,0131110,8019,0,0,0,
43,10439,0131110,"8091, 8097",0,0,0,
43,10439,0131110,8096,0,810270,810270,
43,10439,0131110,"8110, 8260-8299",0,0,0,
43,10439,0131110,"8181, 8182",0,0,0,
43,10439,0131110,8220,317399,0,317399,
43,10439,0131110,8290,419917,0,419917,
43,10439,0131110,8930-8979,0,0,0,
43,10439,0131110,8980-8999,304945,-304945,0,
43,10439,0131110,9110,0,0,0,
43,10439,0131110,9111,0,0,0,
43,10439,0131110,9120,-178371,240650,62279,
43,10439,0131110,9130,0,0,0,
43,10439,0131110,9135,0,0,0,
43,10439,0131110,9140,0,0,0,
43,10439,0131110,9150,0,0,0,
43,10439,0131110,9200,0,0,0,
