CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3751-3752,3901-3902,4100,4200,4300,4400,4700,5100,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7281-7299,7438,7439,7630-7699,8011,8012,8019,"8091, 8097",8096,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9740,9750,9760,9780,9789,9790A,9790M,9791,"9793, 9795",9796,9797,LocalRevAO,StateRevAO,StateRevSE
36678760114405,580320.0,0.0,171634.0,0.0,59935.0,170622.0,24998.0,0.0,0.0,59882.0,14285.0,23290.0,113886.0,11348.0,23302.0,0.0,0.0,0.0,-19773.0,2972.0,12617.0,0.0,80956.0,24717.0,0.0,750.0,18083.0,127959.0,269627.0,361413.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,0.0,0.0,1996.0,0.0,0.0,1372428.0,252894.0,-13465.0,0.0,73533.0,0.0,0.0,95632.0,109235.0,0.0,0.0,0.0,0.0,231845.0,0.0,0.0,0.0,0.0,232129.0,0.0,0.0,13315.0,0.0,320072.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137217.0,0.0,381586.0,3513.0,256173.0,0.0,152100.0,113953.0,0.0
36678760117192,1050930.0,0.0,496565.0,0.0,142505.0,4669.0,0.0,102021.0,334047.0,162810.0,0.0,70733.0,302438.0,22800.0,38730.0,0.0,0.0,89.0,45515.0,1083.0,218407.0,28149.0,253127.0,36360.0,13273.0,9599.0,34420.0,189682.0,240086.0,455738.0,51411.0,0.0,0.0,0.0,0.0,0.0,69261.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2930293.0,580957.0,-6582.0,0.0,175375.0,56162.0,0.0,239364.0,127862.0,0.0,0.0,0.0,0.0,402723.0,0.0,0.0,0.0,0.0,590216.0,0.0,0.0,51497.0,19865.0,333960.0,0.0,0.0,196898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533443.95,0.0,723273.88,-5273.93,386412.0,0.0,119938.0,352940.0,0.0
36678760120006,664363.81,105742.14,217418.73,0.0,173041.56,94420.27,131008.29,101067.47,14271.81,99226.56,0.0,57264.03,116796.01,18663.74,32220.25,0.0,0.0,35242.56,46965.15,643.0,72970.7,99085.91,233009.93,0.0,19503.69,2835.82,12061.1,51813.24,238435.71,326166.09,38785.46,0.0,0.0,0.0,0.0,0.0,35041.79,0.0,0.0,0.0,0.0,187988.46,0.0,0.0,0.0,2101110.0,406789.0,-3726.0,0.0,126397.82,85616.51,0.0,177962.14,114955.0,0.0,0.0,0.0,0.0,736338.49,0.0,0.0,0.0,0.0,40532.32,549341.75,0.0,27220.12,78194.73,235359.64,0.0,0.0,51315.0,24831.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339663.48,0.0,326439.51,547246.61,0.0,0.0,101673.35,581252.82,0.0
36678760120568,2097370.0,303954.0,223590.0,49465.0,82067.0,0.0,156056.0,0.0,0.0,2479.0,0.0,204435.0,210486.0,0.0,43648.0,0.0,0.0,28391.0,96212.0,208836.0,128344.0,87694.0,13359.0,0.0,23565.0,2076.0,21846.0,176458.0,593386.0,2483415.0,116588.0,0.0,0.0,0.0,0.0,0.0,52615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5415651.0,1044410.0,-9225.0,0.0,280323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651299.0,0.0,0.0,0.0,0.0,1272261.0,0.0,0.0,33667.0,53841.0,944941.0,0.0,582036.0,759314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3161.0,0.0,223353.0,-1976.0,119173.0,0.0,0.0,124120.0,445691.0
36678760121343,328987.9,0.0,143414.27,0.0,9537.67,37426.6,76346.28,64569.87,1491.42,48427.25,0.0,21594.89,99510.1,4828.89,16754.53,0.0,0.0,15134.89,21676.62,57.93,33123.68,71157.14,124535.57,0.0,13626.97,1568.01,5760.7,27911.03,116964.47,127743.16,20188.04,0.0,0.0,0.0,0.0,0.0,1362.28,0.0,0.0,0.0,0.0,96776.13,84.0,0.0,0.0,1089344.0,202772.0,-2016.0,0.0,65061.04,48335.14,0.0,112961.03,59114.0,0.0,0.0,0.0,0.0,509543.67,0.0,0.0,0.0,0.0,18893.07,256449.2,0.0,8643.93,6500.0,117693.33,0.0,0.0,50377.0,10422.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631356.95,0.0,277810.35,49192.22,0.0,0.0,24710.55,234632.91,0.0
36678760122317,1091543.2,0.0,123445.9,0.0,24637.39,93626.14,60429.56,44418.49,89694.78,0.0,0.0,125662.92,158902.14,22500.0,46987.64,0.0,0.0,0.0,181854.53,0.0,79628.33,60815.83,348829.84,0.0,9541.99,2873.0,13193.17,51268.61,605439.75,921420.12,31602.82,0.0,453339.12,0.0,10627.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.18,5131.88,0.0,2535908.0,453279.0,-6029.0,4572.09,137101.0,0.0,47738.0,359582.15,486726.89,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,697654.71,1104947.64,0.0,68934.7,0.0,239772.4,0.0,1055383.06,98189.95,0.0,2.19,0.0,68934.7,0.0,1410.43,0.0,0.0,0.0,0.0,0.0,407846.51,314794.01,0.0,0.0,0.0,40255.6,586630.96,175121.0
36678760126706,312391.58,651.2,5416.66,0.0,88649.69,0.0,52197.54,40161.02,25511.22,33786.74,0.0,20175.29,47770.02,9978.23,5811.23,0.0,0.0,0.0,40532.78,12233.99,28290.21,52724.54,88106.99,0.0,6405.33,750.0,10416.0,3178.01,77509.38,211126.49,11420.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52780.49,0.0,0.0,0.0,0.0,719122.0,128518.0,-8664.0,0.0,41254.39,0.0,0.0,19552.36,352759.84,0.0,0.0,0.0,0.0,70072.09,0.0,0.0,0.0,0.0,0.0,185593.49,0.0,11853.57,0.0,89684.53,89740.55,0.0,0.0,271845.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-211673.66,0.0,-251574.96,-33799.55,0.0,27922.0,22678.19,64377.3,0.0
36678760126714,231703.43,0.0,77077.93,0.0,41181.21,3675.15,58317.4,59525.33,19446.86,29595.41,0.0,20220.21,37744.62,6713.27,4012.6,0.0,319.39,6934.13,-535.94,0.0,24555.29,8111.29,50327.51,0.0,3303.39,0.0,0.0,49683.45,66719.22,97795.26,1861.48,0.0,0.0,0.0,0.0,0.0,18590.28,0.0,0.0,0.0,32705.29,0.0,14411.74,0.0,0.0,667510.0,121416.0,-1687.0,0.0,36959.0,0.0,0.0,52224.34,0.0,0.0,0.0,0.0,0.0,22846.47,0.0,0.0,0.0,0.0,8951.94,144226.42,0.0,5355.41,2285.24,99970.89,0.0,197483.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113789.35,0.0,31033.85,-36331.85,176201.9,0.0,9273.91,110082.5,0.0
36678760128405,260857.49,68073.51,46521.0,0.0,37170.52,45934.91,0.0,32425.32,0.0,41343.73,8462.82,26610.24,12447.98,1529.03,258.0,0.0,0.0,0.0,4126.71,11645.47,9461.28,10783.94,20298.12,2382.4,356.24,2141.76,61957.6,92663.65,0.0,2735.01,0.0,0.0,0.0,0.0,0.0,0.0,1665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537811.0,11570.0,0.0,0.0,23640.0,232249.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.11,0.0,0.0,0.0,0.0,232249.73,0.0,0.0,0.0,0.0,100998.77,0.0,70000.0,0.0,281269.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-220100.18,0.0,-394028.18,195280.0,24771.0,0.0,0.0,0.0,0.0
36678763630993,279695.85,58511.53,30942.91,0.0,613.06,30565.96,244262.33,107482.88,22173.41,44400.93,30466.26,30757.74,116269.21,12128.62,43394.0,0.0,0.0,0.0,30487.18,0.0,43469.27,17283.9,0.0,0.0,6508.38,2664.75,58062.85,71361.51,133333.72,240751.01,15306.4,0.0,0.0,0.0,0.0,0.0,2138.0,0.0,0.0,0.0,88698.36,0.0,2897.0,0.0,0.0,1404107.0,259957.0,-2162.0,0.0,70002.97,0.0,0.0,0.0,55399.0,0.0,0.0,0.0,0.0,5424.23,0.0,0.0,0.0,0.0,938367.28,313657.22,0.0,14262.32,0.0,68854.33,62753.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039047.75,0.0,931644.75,-18679.26,0.0,103285.6,31754.01,174936.9,0.0
36679343630670,10503193.0,630563.0,1204161.0,42336.0,209718.0,0.0,686732.0,0.0,0.0,0.0,0.0,1002107.0,1123166.0,0.0,223211.0,0.0,0.0,1182065.0,324542.0,693964.0,620142.0,260923.0,95555.0,0.0,102240.0,2335.0,110319.0,451491.0,2220928.0,8988235.0,357201.0,0.0,0.0,0.0,0.0,0.0,446517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24661047.0,5044385.0,-294975.0,0.0,1912326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8521161.0,0.0,0.0,0.0,0.0,4669479.0,0.0,0.0,187956.0,142369.0,2747943.0,0.0,56235.0,2120179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9296301.0,0.0,8691068.0,-441159.0,1038287.0,0.0,285018.0,613986.0,1344536.0
36679343630761,5346620.71,74260.8,1309913.29,43850.0,40155.6,92325.27,248271.41,1114710.57,379869.69,629100.86,293330.45,300249.43,2009843.17,8922.55,156470.37,0.0,0.0,129824.29,169505.2,7506.94,562866.04,595755.66,0.0,0.0,231012.44,50432.69,136059.76,275491.74,1061188.18,1509804.22,127071.85,0.0,0.0,0.0,0.0,0.0,1257311.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12197924.0,2975863.0,-31337.0,0.0,1157219.0,10319.0,306136.0,0.0,435606.0,0.0,0.0,0.0,0.0,4075515.35,1511.35,0.0,0.0,0.0,2705506.3,0.0,0.0,435089.92,0.0,202513.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6685831.53,0.0,42356978.3,-107682.0,37211651.52,0.0,173515.39,1809525.61,775140.0
36679590114256,2772837.36,91888.68,372421.2,90444.41,167759.39,64759.86,65060.16,217781.65,266646.73,347923.41,0.0,106915.92,335850.77,7104.1,57140.0,0.0,0.0,3103.58,156637.7,40264.64,164617.43,210482.4,57524.22,0.0,25552.31,25575.91,28000.25,142670.41,136749.58,661229.56,16943.0,0.0,0.0,0.0,0.0,0.0,9142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4425802.0,1187582.0,-28451.0,0.0,880965.0,0.0,109761.0,32704.05,0.0,0.0,0.0,0.0,0.0,4649643.08,550.0,0.0,0.0,0.0,1046435.31,0.0,0.0,0.0,0.0,152936.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5729234.59,0.0,4488875.98,0.0,0.0,104516.0,163336.43,740242.76,475959.0
36750440107516,548228.19,0.0,78433.65,0.0,39488.53,51889.77,52181.75,63757.96,34704.14,65367.04,0.0,29925.16,154929.86,9769.81,14786.0,0.0,0.0,0.0,0.0,0.0,20966.29,13331.53,0.0,0.0,5093.7,10073.08,27075.0,185450.22,173859.33,194618.44,5618.58,0.0,0.0,0.0,0.0,0.0,8554.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209638.0,247311.0,-1692.0,0.0,46487.0,0.0,24308.0,0.0,73461.0,0.0,0.0,0.0,0.0,420092.55,0.0,0.0,0.0,0.0,0.0,200975.36,0.0,14663.0,0.0,77799.32,0.0,537500.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269551.21,0.0,1297762.0,-8512.0,0.0,69518.0,21961.8,135748.06,80699.0
36750440112441,1068527.0,0.0,104738.81,0.0,189381.99,109224.92,65044.21,144305.22,114644.03,123704.45,71140.17,0.0,94849.65,0.0,27150.92,0.0,0.0,116465.47,45371.66,859.15,72919.95,62869.41,157539.56,0.0,30157.5,4877.04,24869.65,68253.6,209942.2,156130.84,9524.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6791069.0,0.0,0.0,0.0,2200211.0,423873.0,-4512.0,0.0,89579.0,1788.56,0.0,130050.87,0.0,0.0,0.0,1367305.0,0.0,0.0,0.0,0.0,0.0,0.0,219104.0,0.0,0.0,13519.0,6628.0,30911.0,0.0,0.0,8797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566848.0,0.0,8047371.0,0.0,0.0,0.0,65864.95,287025.13,189157.0
36750440114389,855039.94,38897.04,0.0,27237.74,246137.66,0.0,0.0,49332.96,0.0,98756.19,0.0,35885.67,476660.13,608.34,23555.55,0.0,0.0,0.0,19847.82,10656.21,185400.8,237832.15,0.0,0.0,26413.45,4748.58,8781.67,83065.02,513277.13,322036.59,76006.77,0.0,0.0,0.0,0.0,0.0,45572.29,0.0,0.0,0.0,0.0,0.0,2386.61,0.0,0.0,2218634.0,446642.0,-59225.0,0.0,85628.0,0.0,41348.0,0.0,101593.0,0.0,0.0,0.0,0.0,60659.17,0.0,0.0,0.0,1282027.33,6191.9,236633.86,0.0,57660.17,15362.24,337061.07,0.0,14105.71,0.0,21039.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276519.03,0.0,1509415.72,0.0,90651.84,9809.41,6130.65,264328.22,150622.0
36750440116707,2101470.28,262732.3,621126.43,0.0,1636371.29,444675.58,623715.85,269075.83,0.0,276122.18,320135.78,259107.5,738541.95,2753.7,192825.45,0.0,0.0,5083.6,0.0,0.0,307493.73,45463.34,232142.69,0.0,68605.71,15136.35,164611.87,202286.16,1695026.42,1042162.13,56418.05,0.0,0.0,0.0,0.0,0.0,193115.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7456205.0,1713986.0,-79690.0,0.0,342956.0,0.0,85548.18,235637.32,285748.0,0.0,0.0,0.0,0.0,129153.75,0.0,212963.53,0.0,0.0,2525764.93,0.0,0.0,111068.32,0.0,1102109.05,0.0,3079998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1304750.52,0.0,-159366.4,-88988.9,1738616.13,89513.11,247436.77,1760872.16,499234.01
36750440118059,1132996.0,0.0,233952.0,0.0,44045.0,80167.0,0.0,26500.0,27945.0,126962.0,15865.0,34768.0,117819.0,31744.0,17025.0,0.0,0.0,5745.0,17279.0,7280.0,90595.0,7805.0,114756.0,39533.0,15140.0,21434.0,29351.0,950.0,242920.0,327221.0,9137.0,0.0,0.0,0.0,0.0,0.0,11349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2991895.0,584125.0,-5450.0,0.0,132013.0,0.0,0.0,216870.0,117072.0,0.0,0.0,0.0,0.0,5202062.0,0.0,0.0,0.0,0.0,287315.0,479271.0,0.0,161233.0,0.0,330932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5688888.0,0.0,4394843.0,-679847.0,0.0,146143.0,13552.0,570964.0,329277.0
36750510115089,4224765.54,187380.24,592483.1,0.0,10058.5,0.0,0.0,56711.5,0.0,513554.35,10576.58,79030.94,778133.48,2497.75,106694.87,0.0,0.0,0.0,0.0,0.0,2015864.59,0.0,0.0,0.0,276941.2,6000.33,26317.02,9756.79,102479.68,6020726.66,71324.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8522115.0,2252461.0,-61042.0,0.0,1366397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3882595.35,0.0,0.0,0.0,0.0,765291.53,0.0,0.0,0.0,0.0,866139.12,0.0,0.0,1319468.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607683.4,0.0,4785903.56,7722.44,0.0,0.0,6404.0,516776.0,302244.0
36750773631207,5231193.15,0.0,0.0,0.0,2024969.12,0.0,0.0,0.0,0.0,539109.96,232261.97,230334.02,1065804.57,3628.96,72377.01,0.0,0.0,4859.11,261557.57,0.0,615958.64,107402.02,124513.72,0.0,38514.09,14271.98,87439.22,677460.83,424136.23,252786.47,48359.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369118.21,0.0,865515.19,7257129.0,1953641.0,0.0,0.0,1178651.0,7052.0,163243.0,111432.92,0.0,0.0,0.0,0.0,0.0,14089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4328.0,9761.0,14089.0,0.0,510940.8,1365655.67,743826.0
37103716119119,5001835.0,77666.0,660040.0,196540.0,97855.0,567301.0,0.0,485730.0,178361.0,604160.0,145729.0,201058.0,767485.0,3690.0,142993.0,0.0,0.0,54980.0,44330.0,33371.0,658663.0,189040.0,0.0,0.0,83433.0,11277.0,52227.0,311286.0,1664774.0,866936.0,120098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7327372.0,2157307.0,0.0,0.0,2398162.0,8758.0,68554.0,0.0,-6831.0,0.0,0.0,8131400.0,0.0,218061.0,0.0,410335.0,0.0,0.0,491601.0,0.0,0.0,485033.0,0.0,310347.0,0.0,0.0,10627.0,3144579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11325226.0,0.0,9801168.0,-237176.0,0.0,437928.0,991961.0,2474737.0,0.0
37679830117887,170414.48,0.0,82942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19381.7,0.0,1736.0,12228.0,0.0,0.0,0.0,0.0,129.11,3607.68,9575.51,1159.08,0.0,5093.77,50.0,9746.28,6434.58,82170.58,326893.44,10501.14,0.0,0.0,0.0,0.0,0.0,1973.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374403.0,111945.0,0.0,0.0,165658.0,15536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137089.84,0.0,0.0,0.0,0.0,12502.96,0.0,0.0,6695.0,1400.0,55715.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93324.73,0.0,106199.87,-2.0,0.0,10456.1,1707.83,72369.53,0.0
37679830128579,75817.33,0.0,149567.84,0.0,3260.42,4720.53,2708.34,4890.0,0.0,9923.46,0.0,12317.86,14016.11,0.0,301.28,0.0,0.0,0.0,0.0,19.89,-3972.63,0.0,934.08,0.0,7015.69,2409.24,41570.47,0.0,102878.75,217729.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.81,31369.76,0.0,26634.0,1198.0,55423.0,0.0,13468.04,10000.0,0.0,0.0,0.0,0.0,0.0,743607.73,0.0,211500.04,0.0,0.0,0.0,0.0,12999.82,10000.0,0.0,0.0,0.0,202536.85,983735.33,200004.81,0.0,0.0,0.0,0.0,0.0,0.0,125890.0,0.0,0.0,0.0,0.0,0.0,-534059.4,145069.57,0.0,0.0,0.0,2635.74,8576.88,7215.0
37679910108563,1690465.0,0.0,101068.0,200.0,130454.0,246579.0,89333.0,190042.0,134975.0,191740.0,71515.0,83819.0,256707.0,1280.0,26778.0,0.0,0.0,215.0,23941.0,13649.0,163472.0,34455.0,229251.0,0.0,30973.0,7911.0,31814.0,108938.0,98783.0,253816.0,14023.0,0.0,0.0,0.0,0.0,0.0,96314.0,0.0,0.0,301917.0,0.0,0.0,0.0,0.0,0.0,2846727.0,665390.0,-20231.0,0.0,834381.0,0.0,0.0,238898.0,191062.0,0.0,0.0,1798088.0,0.0,192725.0,0.0,0.0,0.0,0.0,19798.0,211758.0,0.0,36295.0,9675.0,211964.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2047323.0,0.0,1516595.0,0.0,357093.0,9041.0,89090.0,675972.0,0.0
37679910119255,590925.0,0.0,88170.0,525.0,79623.0,64400.0,0.0,37220.0,75013.0,71890.0,26548.0,29187.0,95189.0,466.0,8926.0,0.0,0.0,72.0,8622.0,4921.0,73263.0,11637.0,76390.0,0.0,10675.0,3655.0,10684.0,36326.0,13890.0,135692.0,4678.0,0.0,0.0,0.0,0.0,0.0,34442.0,0.0,0.0,103969.0,0.0,0.0,0.0,0.0,0.0,925200.0,240850.0,-6968.0,0.0,292911.0,0.0,0.0,81041.0,63016.0,0.0,0.0,230886.0,0.0,162338.0,0.0,0.0,0.0,0.0,5452.0,132888.0,0.0,10232.0,2225.0,42314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393854.37,0.0,394405.37,0.0,137012.0,107850.0,31790.0,313469.0,0.0
37680230119594,929241.13,0.0,189477.18,0.0,92356.21,18223.34,0.0,74840.47,27551.46,112243.6,20824.39,32640.73,133756.82,658.39,10709.55,0.0,0.0,-2756.05,48666.06,32095.62,42744.0,21816.78,0.0,0.0,28654.42,8612.4,19811.57,35657.83,97076.45,655400.09,4638.39,0.0,0.0,0.0,0.0,0.0,3251.9,0.0,0.0,0.0,0.0,24464.28,0.0,0.0,0.0,1171677.0,409302.0,-16756.0,0.0,866566.0,43200.0,0.0,0.0,66065.0,0.0,0.0,784326.66,0.0,271738.42,0.0,0.0,0.0,0.0,0.0,194524.74,0.0,33005.27,0.0,162256.85,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121253.24,0.0,968358.35,0.0,16955.71,0.0,45495.61,246958.0,0.0
37680230124321,448825.0,24544.0,169883.0,0.0,41207.0,24406.0,49175.0,63528.0,4989.0,68524.0,0.0,23133.0,82726.0,604.0,21448.0,0.0,0.0,0.0,18008.0,2394.0,49760.0,68862.0,134793.0,0.0,28014.0,4521.0,11993.0,77856.0,284991.0,262421.0,12364.0,0.0,0.0,0.0,0.0,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774014.0,258069.0,-9261.0,0.0,553799.0,2096.0,23556.0,113835.0,48044.0,0.0,0.0,301837.0,0.0,510361.0,0.0,0.0,0.0,0.0,450.0,235881.0,0.0,25478.0,15500.0,139433.0,4102.0,129167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748962.0,0.0,587053.7,5219.3,23165.0,67843.0,75566.0,302751.0,94003.0
37680490127118,646778.05,45120.0,53959.8,40000.0,157456.0,0.0,0.0,109907.5,0.0,0.0,0.0,79584.11,54765.69,9154.95,24967.97,0.0,0.0,0.0,15078.16,785.4,35806.14,125616.31,0.0,0.0,5769.84,1025.0,10407.6,12359.85,204378.63,203540.51,10035.67,0.0,0.0,0.0,0.0,0.0,6133.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170963.0,276302.0,-2451.0,0.0,40114.79,0.0,35301.27,0.0,0.0,0.0,0.0,317343.93,0.0,12666.16,0.0,0.0,0.0,0.0,188.24,90439.51,0.0,28443.33,16838.5,108019.68,3086.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344871.95,0.0,423947.03,0.0,21468.22,9941.42,28733.5,148072.37,107929.59
37680490127167,1202997.78,0.0,175890.03,0.0,266545.05,252771.62,107966.31,119307.8,0.0,143869.97,0.0,74028.81,171502.81,17354.15,0.0,0.0,0.0,-4022.53,0.0,1141.33,151363.56,116258.34,0.0,18623.55,9258.69,8621.31,54235.3,140794.7,403902.93,573093.38,32186.98,0.0,0.0,0.0,0.0,0.0,104198.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3406386.0,95780.0,1160.76,0.0,93045.0,0.0,0.0,0.0,0.0,0.0,0.0,121059.89,0.0,55541.83,0.0,0.0,0.0,0.0,53507.88,0.0,0.0,5247.94,4667360.6,277358.18,0.0,1155000.0,0.0,2781702.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585543.22,0.0,642824.45,0.0,0.0,103114.35,255502.2,335849.32,0.0
37680490129221,131797.56,0.0,41990.77,0.0,25249.84,0.0,40253.8,0.0,0.0,0.0,0.0,20144.65,17044.95,3031.74,4189.02,0.0,0.0,232.0,23074.0,17926.03,11102.48,10387.81,0.0,0.0,5762.32,0.0,8506.66,14963.02,128585.37,161293.86,14706.08,0.0,0.0,0.0,0.0,0.0,7399.96,0.0,0.0,0.0,0.0,0.0,7599.27,0.0,0.0,794262.0,20622.0,-445.0,0.0,20033.0,41639.0,0.0,0.0,0.0,0.0,0.0,95342.0,0.0,0.0,6313.9,0.0,0.0,0.0,42891.13,0.0,0.0,0.0,15232.0,21030.28,0.0,160926.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7377.05,0.0,-361493.0,33355.0,0.0,0.0,465.32,75270.6,64155.22
37680490131169,144996.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10692.97,12095.6,0.0,0.0,0.0,0.0,0.0,19624.13,0.0,16940.0,280.0,0.0,0.0,0.0,0.0,8938.36,82.44,727.77,32887.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201280.0,5270.0,-455.0,0.0,5120.0,0.0,0.0,0.0,0.0,0.0,0.0,14650.0,0.0,133298.98,0.0,0.0,0.0,0.0,5931.0,3205.25,0.0,0.0,0.0,144185.04,0.0,11269.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.15,-13892.47,0.0,0.0,0.0,129.34,36050.02,15394.0
37680490132506,3386030.86,46793.3,571924.15,0.0,808425.75,91127.21,131255.37,157408.93,46489.94,418593.68,0.0,155176.53,450033.68,74786.78,8114.82,0.0,0.0,0.0,48801.21,128384.18,1033294.78,177951.9,0.0,2971183.05,105821.03,25834.17,8575.59,112711.96,107894.0,518607.07,8953.87,0.0,0.0,0.0,0.0,0.0,2540.38,0.0,0.0,0.0,0.0,0.0,562097.39,0.0,0.0,8902725.0,236198.0,0.0,0.0,214976.0,58160.06,0.0,0.0,0.0,0.0,0.0,2026939.79,0.0,85126.63,0.0,0.0,0.0,0.0,687676.02,463248.78,0.0,23351.71,3450.0,3188761.79,0.0,105000.0,2226300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2230268.86,0.0,0.0,-325771.87,29606.82,0.0,78901.63,230375.72,562585.0
