CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3801-3802,3901-3902,4100,4200,4300,4400,4700,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7438,7439,7630-7699,8011,8015,8019,8020-8039,8040-8079,8080-8089,"8091, 8097",8092,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9400-9499,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9730,9740,9770,"9775, 9780",9790,9791,"9793, 9795",LocalRevAO,StateRevAO,StateRevSE
01763720107839,2169086.0,0.0,0.0,0.0,14651.0,0.0,393268.0,272877.0,12648.0,180902.0,0.0,78288.0,200938.0,29044.0,80237.0,0.0,0.0,17366.0,78599.0,1247.0,144189.0,203.0,21637.0,16747.0,4185.0,31536.0,106673.0,498291.0,558570.0,29636.0,0.0,0.0,0.0,0.0,0.0,212054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969632.0,-5243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180823.0,0.0,0.0,0.0,0.0,0.0,242291.0,0.0,0.0,0.0,0.0,506216.0,0.0,0.0,8400.0,0.0,1112558.0,679373.0,0.0,688395.0,0.0,0.0,0.0,0.0,8400.0,0.0,0.0,239942.0,218066.0,0.0,35289.0,419486.81,-207894.81,832034.0,584602.0,0.0
01763800108670,447234.0,67618.0,203167.0,0.0,700.0,14461.0,38634.0,86784.0,4500.0,44607.0,0.0,12488.0,65912.0,2040.0,23747.0,0.0,0.0,22828.0,52026.0,0.0,60607.0,29361.0,27533.0,8018.0,10742.0,2856.0,51527.0,242249.0,37338.0,19958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13104.0,0.0,8327.0,10461.0,0.0,0.0,0.0,927282.0,0.0,0.0,0.0,0.0,0.0,0.0,4979.0,0.0,0.0,62864.0,186903.0,0.0,0.0,0.0,823652.08,0.0,0.0,0.0,10674.47,199086.9,0.0,0.0,7494.0,7495.64,0.0,89797.18,0.0,200000.0,0.0,0.0,0.0,0.0,7494.0,0.0,0.0,0.0,0.0,0.0,751110.14,584655.14,-2.0,0.0,202057.0,83265.0
04100416119523,266800.0,0.0,71500.0,0.0,17620.0,0.0,0.0,82418.0,13978.5,28708.72,8021.64,12978.93,60448.43,1194.63,17778.85,0.0,0.0,0.0,0.0,2293.53,31815.64,10944.94,1685.44,8320.22,500.0,6769.39,16633.35,90190.31,37000.72,3417.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457356.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279272.87,0.0,0.0,0.0,0.0,147365.84,0.0,0.0,20676.16,0.0,0.0,65628.9,0.0,0.0,0.0,0.0,0.0,0.0,20676.16,0.0,0.0,0.0,0.0,0.0,361009.81,221246.0,2750.31,50845.11,149148.12,44198.0
04614080109868,331066.66,0.0,29457.0,0.0,62355.62,28500.0,13333.35,27003.72,0.0,28857.1,12582.17,15487.5,80520.55,500.86,10582.32,0.0,0.0,0.0,24233.45,565.14,33432.69,5882.82,0.0,12807.84,1077.0,6451.13,0.0,43539.6,179811.92,23402.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484982.0,-37271.0,0.0,0.0,0.0,0.0,0.0,71821.38,0.0,0.0,0.0,0.0,0.0,0.0,1638.0,0.0,0.0,0.0,0.0,0.0,201884.54,0.0,0.0,750.0,0.0,0.0,68475.41,0.0,125657.07,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,9390.06,15915.91,0.0,17330.4,107271.71,0.0
04614240110551,169361.96,0.0,0.0,0.0,13425.25,37801.5,35379.2,0.0,10728.0,6311.04,5203.27,9961.59,58825.85,424.85,19144.28,0.0,0.0,0.0,9720.53,845.0,19348.48,6765.1,0.0,2180.73,1512.0,4427.16,10941.23,16208.23,133916.8,0.0,74581.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246691.0,0.0,0.0,0.0,0.0,0.0,0.0,41751.68,0.0,0.0,29657.82,0.0,0.0,0.0,0.0,152889.48,350.63,0.0,0.0,0.0,55070.85,0.0,0.0,0.0,0.0,0.0,67304.67,0.0,0.0,2081.0,0.0,350.63,0.0,0.0,0.0,0.0,0.0,6471.0,24496.92,107606.74,63270.92,0.0,110368.37,79709.44,0.0
04614246113773,872107.27,0.0,84078.0,80112.66,0.0,115571.52,113698.94,92805.67,0.0,82828.65,20080.87,53350.68,172516.17,0.0,34037.17,0.0,0.0,0.0,24280.43,4916.0,59961.94,19095.76,44612.82,14260.11,2612.8,17706.25,57273.29,140239.14,307032.94,19044.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215063.0,9468.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249934.87,0.0,0.0,0.0,0.0,165035.72,0.0,0.0,28255.41,15290.97,2188.66,252091.46,0.0,0.0,0.0,0.0,0.0,0.0,28255.41,0.0,0.0,0.0,0.0,0.0,180358.76,-25930.92,7765.92,351431.98,304449.59,0.0
04615310110338,221312.52,0.0,50540.2,0.0,32904.14,0.0,40540.14,16182.0,0.0,0.0,0.0,37034.58,0.0,4849.74,10441.7,0.0,0.0,35456.7,21465.03,2105.86,73161.96,0.0,23800.76,10326.77,10672.18,3449.59,11251.24,68043.96,93695.64,5070.18,78378.62,15786.44,0.0,69805.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,439398.0,0.0,0.0,0.0,0.0,0.0,0.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98277.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127053.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225330.66,100308.3,39354.35,59269.58,138533.35,0.0
07617960101477,1036329.0,160485.0,262678.0,0.0,15330.0,13165.0,72023.0,161257.0,6500.0,114803.0,0.0,25071.0,124275.0,4136.0,43373.0,0.0,0.0,29397.0,59835.0,0.0,57382.0,49120.0,32026.0,8383.0,13593.0,6500.0,47241.0,347886.0,146925.0,18487.0,0.0,0.0,0.0,0.0,0.0,31426.0,0.0,71544.0,0.0,15766.0,1942.0,0.0,0.0,0.0,1444688.3,0.0,0.0,0.0,0.0,0.0,0.0,15743.65,0.0,0.0,127106.0,260430.29,0.0,0.0,0.0,493851.76,0.0,0.0,0.0,0.0,272742.89,0.0,0.0,11677.03,13862.5,283477.54,187446.16,43309.76,212500.0,0.0,0.0,0.0,0.0,11677.03,0.0,0.0,0.0,0.0,0.0,620678.21,178874.59,-0.59,1305.96,210429.72,157655.0
07617960110973,89822.75,0.0,29664.59,0.0,0.0,68994.24,7964.43,0.0,22334.0,4054.5,4812.5,19128.95,31242.37,6376.32,6563.38,0.0,0.0,0.0,15048.0,185.0,22809.0,6282.7,37115.28,1355.0,925.0,242.0,24124.0,45629.7,104452.29,4253.0,0.0,0.0,0.0,0.0,0.0,22171.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19144.0,0.0,0.0,0.0,0.0,48627.31,0.0,0.0,0.0,0.0,78847.86,0.0,0.0,52574.68,0.0,55816.93,335.26,0.0,132522.67,0.0,0.0,0.0,0.0,52574.68,0.0,0.0,0.0,0.0,0.0,50434.17,0.0,0.0,262379.67,178494.09,0.0
07617966118368,309864.31,7750.0,0.0,0.0,0.0,0.0,0.0,119222.78,0.0,25059.14,10628.42,14206.63,78724.31,0.0,19863.75,0.0,0.0,0.0,10951.23,5236.76,11498.22,0.0,0.0,5761.43,4250.0,645.0,9630.36,112877.57,26745.03,3220.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959.77,62412.9,0.0,0.0,0.0,556234.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41850.0,0.0,18954.99,0.0,376033.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58293.16,0.0,0.0,0.0,23739.05,36432.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421633.97,259670.5,54719.5,0.0,33455.85,0.0
08100820109777,94485.0,0.0,0.0,0.0,0.0,10441.0,70177.42,17326.0,0.0,9841.26,8298.02,14167.55,38949.68,2059.9,0.0,0.0,0.0,0.0,0.0,2336.34,3787.07,857.99,10378.72,101.8,3750.0,7320.01,4149.98,22565.4,23546.95,4648.38,0.0,0.0,0.0,0.0,0.0,0.0,4128.61,0.0,0.0,0.0,2882.7,0.0,0.0,0.0,110616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7799.26,0.0,0.0,0.0,0.0,0.0,19771.32,0.0,0.0,0.0,0.0,14020.13,0.0,0.0,0.0,0.0,0.0,52362.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18571.5,-34134.85,-41097.45,190331.84,97277.48,0.0
10101080110387,37778.16,0.0,17999.73,0.0,0.0,0.0,17500.0,0.0,0.0,4617.76,1368.6,2150.32,7735.3,36.74,1098.27,0.0,0.0,0.0,19062.94,0.0,7913.23,-2002.3,0.0,184.86,200.0,516.82,2374.12,48804.09,16744.99,4030.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9356.0,0.0,0.0,39566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487281.71,0.0,0.0,100.0,0.0,0.0,0.0,13927.71,0.0,0.0,0.0,0.0,0.0,470954.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30255.42,0.0,165000.0,18058.39,0.0,0.0
10101080111682,151447.79,0.0,19784.98,0.0,35281.25,0.0,0.0,0.0,0.0,13825.25,0.0,5408.64,4561.23,103.38,6614.43,0.0,0.0,0.0,16856.52,-149.84,5581.26,0.0,0.0,606.96,440.0,3332.44,0.0,0.0,17487.11,4236.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221059.0,0.0,0.0,0.0,0.0,0.0,0.0,67500.0,0.0,0.0,0.0,0.0,0.0,179940.24,0.0,0.0,0.0,0.0,0.0,0.0,60945.8,0.0,0.0,0.0,0.0,0.0,65459.56,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75426.48,0.0,0.0,7944.35,21424.74,0.0
10101086085112,1717729.0,121925.0,0.0,39356.0,113890.0,124235.0,62628.0,187301.0,0.0,141997.0,32201.0,62732.0,450039.0,6751.0,48820.0,0.0,0.0,0.0,49060.0,8491.0,68489.0,347.0,0.0,8817.0,0.0,25783.0,100022.0,30700.0,930326.0,-35391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2583370.0,-18064.0,0.0,0.0,0.0,0.0,0.0,433431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0,-2085.0,6000.0,505533.0,90020.0
10621660106682,438303.81,63833.42,0.0,0.0,883.13,14583.38,60416.74,45259.24,7105.0,0.0,0.0,52862.45,50132.12,0.0,0.0,0.0,0.0,0.0,1195.93,2573.68,67710.97,49947.5,123335.32,69569.48,0.0,31470.2,69137.19,83689.36,163004.99,6976.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152461.97,0.0,0.0,0.0,957192.0,2094.0,0.0,0.0,0.0,0.0,0.0,41671.0,0.0,66322.77,50653.0,0.0,0.0,0.0,0.0,7692.54,0.0,0.0,0.0,0.0,307008.74,0.0,0.0,0.0,0.0,2646344.03,159804.4,0.0,0.0,0.0,2130208.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671032.73,175235.0,296865.0,282489.4,98505.76,0.0
10621660106740,406268.0,0.0,0.0,353.0,0.0,211350.0,0.0,0.0,0.0,25696.0,0.0,22920.0,70921.0,8633.0,5633.0,0.0,0.0,0.0,58028.0,17946.0,21592.0,42228.0,15618.0,11523.0,1725.0,16605.0,25523.0,99567.0,99133.0,15431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72983.0,0.0,0.0,0.0,0.0,124746.0,0.0,0.0,0.0,0.0,0.0,75205.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72524.0,234724.0,174639.0,11094.0,49895.0,0.0
10621661030642,707453.98,71002.01,97941.0,1832.78,0.0,287478.44,0.0,0.0,83107.1,0.0,0.0,93266.82,130281.12,16355.12,32979.81,0.0,0.0,35735.2,35981.08,4575.57,19111.27,5753.61,37778.07,17673.62,3985.0,17243.0,0.0,191290.3,208202.88,5423.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1555505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124829.72,0.0,0.0,0.0,0.0,0.0,0.0,207009.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207009.63,0.0,0.0,185333.4,237234.81,0.0
10621661030667,835231.77,0.0,60000.0,0.0,131986.61,0.0,0.0,73559.81,40301.32,0.0,0.0,59289.25,121594.69,13666.61,10788.01,43670.29,0.0,0.0,77291.37,34395.47,112688.86,0.0,30461.3,22887.07,1364.12,15216.65,53228.56,109328.05,38650.0,15809.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19848.3,14217.0,41307.49,0.0,0.0,0.0,0.0,1422491.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6096.41,79804.0,0.0,0.0,0.0,0.0,224863.98,0.0,0.0,0.0,445973.71,658433.83,0.0,0.0,0.0,9335.0,0.0,49373.58,0.0,364000.0,72507.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852725.36,729883.9,13617.24,88171.5,153522.6,0.0
10621661030733,331726.0,0.0,0.0,0.0,0.0,0.0,58968.0,33219.0,29968.0,17850.0,1734.0,0.0,98852.0,0.0,7280.0,0.0,0.0,71286.0,867.0,7007.0,0.0,0.0,0.0,1533.0,1217.0,0.0,17961.0,102823.0,27305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18863.0,0.0,0.0,0.0,465151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57376.0,0.0,0.0,0.0,0.0,40915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8783.0,0.0,125541.0,2022.0,0.0,5955.0,59417.0,0.0,0.0,0.0,8783.0,0.0,0.0,0.0,0.0,0.0,99062.0,230447.0,6023.0,0.0,0.0,0.0
10621661030840,961109.15,214881.16,178623.19,0.0,31720.08,77675.11,0.0,75028.02,0.0,0.0,0.0,114238.0,156238.42,21937.46,48463.78,4313.4,0.0,6567.5,0.0,185118.47,0.0,0.0,50288.07,17894.82,1712.5,24106.39,48011.65,303372.74,147476.88,41453.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.43,0.0,50000.0,0.0,1928814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194235.0,0.0,0.0,0.0,0.0,115144.12,0.0,0.0,0.0,0.0,420272.1,0.0,0.0,0.0,0.0,0.0,124734.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410682.07,264488.22,50000.0,2747.61,212637.78,0.0
10621741030774,666725.5,53280.48,206519.59,0.0,0.0,113339.66,0.0,72746.53,0.0,0.0,0.0,83604.36,83263.54,18814.63,30320.16,3241.88,0.0,6654.5,0.0,231293.23,0.0,0.0,30178.25,20363.33,1712.5,24106.33,49181.07,436953.31,66327.05,44272.29,0.0,3077.11,0.0,6659.09,0.0,0.0,0.0,0.0,0.0,0.0,6460.08,0.0,0.0,0.0,1704507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177089.0,50000.0,0.0,0.0,0.0,-10721.54,0.0,0.0,0.0,0.0,320194.84,0.0,0.0,0.0,0.0,0.0,69307.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240165.91,108953.89,-49800.0,3196.8,131064.53,0.0
10623640107623,883500.29,24955.33,127711.0,22200.0,37361.6,44613.64,237501.99,98421.4,39101.44,0.0,0.0,112903.17,203030.61,16775.37,34099.31,63763.23,0.0,1570.97,280273.84,0.0,66041.25,249405.64,0.0,21591.67,1277.1,17521.33,11870.41,116187.62,334903.37,7627.48,0.0,0.0,0.0,0.0,0.0,20377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2892632.0,-9580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21543.0,0.0,0.0,22581.05,0.0,288854.14,250.0,0.0,0.0,0.0,10405.62,634003.42,0.0,9361.6,0.0,30343.05,724639.0,0.0,0.0,0.0,0.0,250.0,0.0,9361.6,0.0,0.0,0.0,102461.02,0.0,159087.26,-26495.75,-12582.23,2189.59,232555.7,0.0
10751270109991,771451.5,53019.25,111168.82,70017.57,55407.4,38917.33,244973.42,60651.23,15851.88,0.0,0.0,113965.37,166863.59,10687.22,44226.53,69670.98,0.0,18612.06,276618.1,0.0,86501.03,209310.56,0.0,23982.33,89700.55,25406.34,8159.22,125681.18,277658.49,5196.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26807.41,0.0,232.71,0.0,0.0,0.0,2556573.0,-7540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4123.0,0.0,0.0,31387.66,0.0,196760.7,0.0,0.0,0.0,0.0,38881.53,846598.72,0.0,17603.15,0.0,0.0,903126.85,0.0,0.0,0.0,0.0,0.0,0.0,17603.15,0.0,0.0,0.0,93600.51,0.0,116901.25,153682.36,-44855.46,5082.43,205506.86,0.0
12630320111203,278257.11,0.0,68535.75,19583.51,0.0,525.0,0.0,25780.37,0.0,30727.9,2599.74,7875.45,49848.61,197.64,12214.39,0.0,0.0,0.0,0.0,0.0,173904.16,13680.73,95.98,1585.19,1240.0,22747.4,613.49,18527.68,101266.58,3354.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96237.39,0.0,0.0,0.0,0.0,0.0,155601.91,0.0,10550.0,0.0,0.0,42971.16,0.0,0.0,0.0,100000.0,0.0,0.0,10550.0,0.0,0.0,0.0,108868.14,0.0,0.0,0.0,0.0,4353.09,21921.59,0.0
13101320112391,0.0,0.0,56666.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11609.75,0.0,9583.61,2900.52,0.0,0.0,6730.23,1133.0,0.0,0.0,10603.0,2233.71,543.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.63,0.0,0.0,0.0,0.0,0.0
15636286121024,469047.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38899.09,0.0,7074.15,51207.32,2371.78,9429.9,0.0,0.0,145253.93,1093208.0,764552.01,0.0,0.0,0.0,47246.83,21956.4,76436.28,50582.31,373373.26,584349.03,55600.7,0.0,0.0,0.0,0.0,0.0,40285.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74970.54,0.0,0.0,0.0,0.0,26718.94,0.0,0.0,0.0,0.0,467472.63,0.0,0.0,10417.73,0.0,133198.38,2281158.74,0.0,0.0,0.0,27483.52,0.0,0.0,10417.73,0.0,0.0,0.0,0.0,0.0,-1681252.31,-2944163.31,2944163.31,276859.3,315604.3,0.0
15756301530500,522590.88,0.0,101999.92,0.0,0.0,36966.45,0.0,77025.91,34346.91,48012.83,9407.7,21627.17,165978.64,1687.04,68718.09,0.0,0.0,0.0,16158.92,139.71,111078.19,0.0,0.0,483.68,1629.0,23908.5,40407.17,100126.5,111474.52,0.0,27651.17,0.0,0.0,23466.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973584.0,0.0,0.0,0.0,0.0,0.0,0.0,11653.55,7077.0,0.0,35234.0,0.0,0.0,0.0,0.0,580347.44,5000.0,0.0,0.0,0.0,79572.31,0.0,0.0,0.0,699529.0,0.0,422863.97,0.0,667234.0,75805.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,41681.94,0.0,151863.74,114551.0,0.0,81298.43,163044.31,107049.0
16638750112698,611675.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45310.74,0.0,3713.16,50183.93,5831.4,0.0,0.0,0.0,85216.65,532357.0,223219.77,0.0,0.0,0.0,8549.52,3630.09,33048.71,10082.55,145045.57,545039.82,40963.95,0.0,0.0,0.0,0.0,0.0,2571.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57259.43,0.0,0.0,0.0,0.0,617179.85,0.0,0.0,2757.6,0.0,13888.86,925495.92,0.0,0.0,0.0,28855.41,0.0,0.0,2757.6,0.0,0.0,0.0,0.0,0.0,-266023.19,0.0,0.0,78345.68,55017.8,0.0
18642041830132,961524.0,0.0,0.0,0.0,0.0,41111.0,4325.0,0.0,0.0,52408.0,0.0,36669.0,73427.0,18020.0,30065.0,0.0,0.0,10873.0,61340.0,7117.0,27559.0,81833.0,0.0,15714.0,2905.0,15491.0,10069.0,55763.0,589299.0,130617.0,0.0,0.0,0.0,0.0,0.0,2686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260252.0,68720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166407.0,0.0,0.0,0.0,0.0,2960225.0,0.0,0.0,0.0,0.0,69397.0,0.0,0.0,18120.0,2175.0,267854.0,5736.0,1724492.0,0.0,0.0,0.0,0.0,0.0,18120.0,0.0,0.0,0.0,0.0,0.0,1569421.0,1512627.0,0.0,0.0,390684.0,88331.0
18750366010763,532718.0,0.0,114351.0,4895.0,53453.0,73522.0,0.0,54732.0,7030.0,46281.0,0.0,23914.0,126048.0,528.0,0.0,0.0,0.0,0.0,0.0,-54.0,158604.0,0.0,14647.0,36892.0,7355.0,28306.0,35649.0,59358.0,122864.0,17780.0,0.0,68376.0,0.0,2787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875289.0,0.0,0.0,0.0,0.0,0.0,0.0,59171.0,0.0,11004.0,29305.0,0.0,0.0,139777.0,0.0,208452.0,0.0,0.0,0.0,0.0,99385.0,0.0,0.0,0.0,0.0,0.0,26477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421137.0,-304747.0,873651.0,23863.0,141179.0,0.0
19642461996537,2171900.74,46788.53,575323.65,100249.82,200780.3,146169.49,599858.8,396239.14,204053.4,0.0,0.0,331468.38,560267.41,30551.8,87864.3,229097.37,0.0,69268.96,882480.69,0.0,218236.85,192115.91,0.0,128174.06,39455.27,54743.69,90922.45,406386.82,502895.33,106106.36,0.0,0.0,0.0,0.0,0.0,49281.0,0.0,0.0,71827.43,0.0,21871.49,0.0,0.0,0.0,6581374.0,90891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12783.0,0.0,0.0,22930.47,0.0,672612.74,750.0,0.0,0.0,0.0,669619.35,990266.66,0.0,68889.33,0.0,168957.66,1481737.98,71827.43,0.0,0.0,0.0,750.0,0.0,68889.33,0.0,0.0,0.0,267076.35,0.0,703745.12,540708.89,111586.47,19124.05,428322.16,490390.07
19643520101642,250466.14,0.0,58500.0,0.0,0.0,107730.83,0.0,0.0,0.0,16894.5,2237.65,18982.03,22986.93,2000.0,24309.0,0.0,0.0,0.0,0.0,0.0,65690.06,0.0,812.03,8549.29,1650.0,15882.46,45934.14,165723.98,212419.75,11237.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667502.0,0.0,0.0,0.0,0.0,0.0,0.0,5122.0,0.0,0.0,71500.0,0.0,0.0,0.0,0.0,237790.51,0.0,0.0,0.0,0.0,106439.82,0.0,0.0,28479.47,0.0,135102.0,200393.36,0.0,150000.0,0.0,25326.0,0.0,0.0,28479.47,0.0,0.0,0.0,0.0,0.0,103613.56,-191625.8,36849.0,66524.88,161334.12,0.0
19645841996305,3879316.99,203410.0,1275844.95,21032.24,513847.09,67855.02,602511.81,774854.1,9076.11,406188.16,152015.14,225917.49,426925.96,66319.06,216478.02,0.0,0.0,0.0,1121594.96,269615.39,206049.52,39284.35,0.0,147241.13,19480.79,705.71,100849.1,311130.18,732808.35,140791.72,0.0,0.0,0.0,0.0,0.0,107062.36,0.0,0.0,0.0,0.0,103965.07,0.0,0.0,0.0,6628341.58,73979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433963.1,0.0,0.0,0.0,0.0,1464546.37,650.0,0.0,0.0,4439930.98,331582.78,2691862.84,0.0,179491.79,0.0,3201077.06,760111.4,8144791.31,0.0,0.0,1514167.72,650.0,0.0,179491.79,0.0,0.0,0.0,0.0,0.0,1709929.6,5485683.38,-641338.31,280768.17,788446.26,525344.6
19645841996677,335791.29,0.0,1914.0,0.0,245643.46,147270.67,236228.04,133983.18,89795.33,28902.05,72980.35,67374.8,35312.75,13032.88,99998.22,0.0,0.0,1760.51,48339.46,1935.99,36281.49,37745.13,101047.38,23143.85,169.88,4972.3,19403.72,173698.82,167857.47,31639.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602671.0,5910.0,0.0,0.0,0.0,0.0,0.0,139350.0,0.0,70021.27,0.0,0.0,0.0,219170.94,0.0,1345784.97,0.0,0.0,0.0,0.0,-1515.38,544303.94,0.0,8225.17,502448.51,35101.85,1155327.11,98685.0,0.0,36997.11,0.0,0.0,0.0,8225.17,0.0,0.0,0.0,0.0,0.0,1354285.61,1250165.3,29518.77,105.94,148191.18,11100.53
