CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3751-3752,3801-3802,3901-3902,4100,4200,4300,4400,4700,5100,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7281-7299,7438,7439,7630-7699,8011,8015,8019,8020-8039,8040-8079,8080-8089,"8091, 8097",8092,8096,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9400-9499,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9730,9740,9770,"9775, 9780",9790,9791,"9793, 9795",LocalRevAO,StateRevAO,StateRevSE
01612596113807,447556.0,0.0,0.0,0.0,0.0,0.0,57500.0,12000.0,27200.0,0.0,3238.0,47069.0,35467.0,5859.0,8040.0,0.0,0.0,0.0,0.0,22530.0,0.0,14293.0,0.0,0.0,0.0,14649.0,3422.0,6982.0,492621.0,344171.0,67635.0,6425.0,0.0,0.0,0.0,0.0,0.0,39858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748131.0,0.0,0.0,0.0,0.0,0.0,0.0,309288.0,26005.0,0.0,0.0,105839.0,0.0,0.0,0.0,0.0,565996.0,0.0,0.0,0.0,0.0,485912.0,0.0,0.0,0.0,0.0,263690.0,127941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187657.0,938564.59,140643.41,0.0,433920.0,0.0
01612596117394,856516.09,0.0,107944.96,19040.48,154157.93,2695.0,180794.05,0.0,215584.92,83739.82,0.0,50815.76,132453.54,41927.84,32415.45,0.0,0.0,0.0,0.0,23403.7,0.0,64411.74,80824.72,56728.7,0.0,1295.21,5046.03,16047.21,18209.57,116874.67,468626.72,9519.93,0.0,0.0,0.0,0.0,0.0,16283.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301489.0,0.0,0.0,0.0,0.0,0.0,0.0,559419.0,7497.0,0.0,10908.97,106745.0,0.0,0.0,0.0,0.0,253490.8,0.0,0.0,0.0,0.0,275749.1,0.0,0.0,14534.47,0.0,19465.96,164761.4,0.0,0.0,25974.02,0.0,0.0,0.0,14534.47,0.0,0.0,0.0,0.0,0.0,357970.44,355171.39,-33604.39,46034.11,532819.18,0.0
01612596117402,484778.0,12309.0,134073.0,0.0,89364.0,154182.0,0.0,0.0,0.0,53177.0,5120.0,28164.0,110178.0,14881.0,14846.0,0.0,0.0,0.0,157.0,68465.0,10377.0,45132.0,5951.0,16601.0,0.0,5408.0,8466.0,6304.0,37113.0,113491.0,456393.0,9121.0,0.0,0.0,0.0,0.0,0.0,44849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800201.0,0.0,0.0,0.0,0.0,0.0,0.0,342314.0,0.0,0.0,0.0,138711.0,0.0,0.0,0.0,0.0,546621.0,0.0,0.0,0.0,0.0,117102.0,0.0,0.0,24093.0,0.0,97741.0,101005.0,0.0,0.0,0.0,50000.0,0.0,0.0,24093.0,0.0,0.0,0.0,0.0,0.0,610459.0,696399.17,11330.83,35964.0,315113.0,0.0
01612596117568,1174592.66,10712.5,124518.8,0.0,126020.82,1680.0,0.0,51956.9,121257.3,107079.94,15374.29,49457.13,172189.8,3205.59,19916.17,0.0,0.0,0.0,1007.66,0.0,95764.21,112445.41,69892.07,170960.65,0.0,31497.95,2766.93,7923.6,31599.39,238721.26,399563.45,20924.53,0.0,0.0,0.0,0.0,0.0,65733.01,0.0,0.0,0.0,0.0,353240.0,0.0,0.0,0.0,0.0,1340145.0,4811.0,0.0,0.0,0.0,0.0,0.0,577856.0,689592.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435124.69,0.0,0.0,0.0,0.0,525864.92,0.0,0.0,0.0,15000.0,318609.7,275421.42,0.0,0.0,932.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018245.26,818868.29,0.71,27158.53,779523.95,0.0
01612596117972,273091.0,0.0,0.0,0.0,63060.0,59261.0,95000.0,99179.0,54509.0,26863.0,0.0,11017.0,31164.0,5975.0,14691.0,0.0,0.0,0.0,0.0,24515.0,0.0,38672.0,0.0,12887.0,0.0,18433.0,1015.0,22860.0,27954.0,0.0,49247.0,5684.0,0.0,0.0,0.0,0.0,0.0,84129.0,0.0,0.0,0.0,48916.0,0.0,229354.0,0.0,0.0,0.0,483540.0,0.0,0.0,0.0,0.0,0.0,0.0,208654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536816.0,0.0,0.0,0.0,0.0,3246.0,0.0,0.0,0.0,0.0,4910451.0,76179.0,16285.0,0.0,0.0,3850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508059.0,1559260.11,-62899.11,436127.0,114354.0,0.0
01613090101212,1166558.0,0.0,186981.0,67845.0,0.0,51561.0,0.0,46483.0,25266.0,0.0,122747.0,26647.0,84564.0,4410.0,48051.0,0.0,0.0,0.0,0.0,14278.0,5348.0,115054.0,77884.7,177018.0,0.0,211797.0,0.0,16350.0,105296.26,206839.0,336741.54,20604.0,0.0,0.0,0.0,0.0,0.0,17664.0,0.0,0.0,0.0,0.0,0.0,1853.34,0.0,0.0,0.0,1511860.0,0.0,0.0,0.0,0.0,0.0,0.0,461066.0,0.0,0.0,79571.0,89124.0,0.0,0.0,0.0,0.0,518769.0,0.0,0.0,0.0,0.0,45796.0,497658.0,0.0,3579.24,0.0,0.0,171107.73,0.0,0.0,0.0,0.0,0.0,0.0,3579.24,0.0,0.0,0.0,0.0,0.0,891116.92,586471.86,2306.14,911253.0,120173.0,0.0
01613090114421,405822.8,0.0,116776.7,129820.08,0.0,41687.5,0.0,645.0,0.0,0.0,0.0,53399.72,28953.8,4410.0,20291.52,0.0,0.0,0.0,0.0,40027.23,99.07,146549.3,66581.76,44891.44,0.0,15088.57,0.0,6470.98,26663.49,107571.62,131086.3,13202.62,0.0,0.0,0.0,0.0,0.0,3135.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502981.0,0.0,0.0,0.0,0.0,0.0,0.0,120802.0,0.0,0.0,28460.14,432068.0,293013.0,0.0,0.0,0.0,557183.52,0.0,0.0,0.0,0.0,209733.33,219339.88,0.0,1741.48,0.0,98605.95,58206.65,3981.0,0.0,0.0,0.0,0.0,0.0,1741.48,0.0,0.0,0.0,0.0,0.0,1022674.61,0.0,0.0,988660.65,1373.68,0.0
01763720107839,2355795.63,0.0,113750.03,0.0,3603.33,69503.91,127915.68,60317.34,34500.67,199632.34,0.0,59208.51,229173.7,28522.15,68515.88,0.0,0.0,0.0,52172.44,77283.25,0.0,73039.67,104564.27,6754.45,0.0,11666.63,4492.0,38045.67,124895.21,446832.22,328850.14,18289.76,0.0,0.0,0.0,0.0,0.0,0.0,383974.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2346410.0,-8929.0,0.0,0.0,0.0,0.0,0.0,2364226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325182.71,0.0,0.0,0.0,0.0,410859.54,0.0,0.0,69829.13,0.0,1104457.09,910797.42,0.0,160564.27,152000.0,292266.02,0.0,0.0,69829.13,0.0,0.0,42873.61,192016.82,1090651.52,-670.32,501697.0,-87786.96,365736.65,548915.01,0.0
01763800108670,888176.14,62000.0,0.0,308826.56,7550.0,4436.83,0.0,140803.71,0.0,79477.06,0.0,20471.21,94915.52,705.48,32806.86,0.0,0.0,0.0,59418.65,78218.72,0.0,44698.68,35659.25,102776.3,0.0,7389.62,1860.12,7633.06,107598.52,207709.39,91283.51,11000.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20683.0,359247.74,15512.0,0.0,7465.0,0.0,0.0,0.0,1414904.0,16595.0,0.0,0.0,0.0,0.0,0.0,541804.0,4861.0,23215.0,50697.05,59468.0,0.0,0.0,0.0,0.0,119532.75,0.0,0.0,0.0,364567.0,416900.0,0.0,0.0,0.0,0.0,274313.0,291384.0,66924.75,50000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667004.83,758604.14,-60557.14,267105.75,105539.35,132583.0
04100416119523,354980.46,0.0,72000.0,1680.0,19979.0,24295.5,45592.5,37954.54,6343.75,36398.7,10541.76,15586.84,75063.04,602.04,17628.61,0.0,0.0,0.0,0.0,955.35,1861.12,26761.01,11316.27,2941.44,4932.5,15059.39,4387.6,6094.0,19427.53,85884.14,25920.02,4434.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,10385.0,0.0,0.0,0.0,0.0,680469.13,0.0,0.0,0.0,0.0,0.0,0.0,245500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458472.28,0.0,0.0,0.0,0.0,283222.45,0.0,0.0,22238.49,0.0,0.0,25211.0,0.0,0.0,0.0,0.0,0.0,0.0,22238.49,0.0,0.0,0.0,0.0,0.0,716483.73,381685.97,31.44,83472.39,160189.6,49098.0
04614080109868,126382.14,0.0,46622.79,0.0,3978.86,0.0,0.0,0.0,45896.8,14272.88,2562.1,6786.74,38797.55,124.58,5549.31,0.0,0.0,0.0,0.0,27515.9,10.98,62240.18,2515.01,0.0,0.0,406.57,750.0,8460.9,8.21,45485.73,220477.98,10558.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177778.0,-8320.0,0.0,0.0,0.0,0.0,0.0,62661.0,142586.62,0.0,0.0,0.0,0.0,0.0,19242.97,210.31,0.0,0.0,0.0,0.0,0.0,443.26,3083.0,0.0,0.0,0.0,0.0,213068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-190088.46,10140.06,0.0,470.32,52863.27,0.0
04614240110551,244563.91,0.0,0.0,0.0,17002.57,45383.34,35809.2,0.0,14857.88,16307.53,7818.55,11923.77,48279.65,3386.55,22023.57,0.0,0.0,0.0,81.34,12240.64,1853.75,9811.89,23524.05,40758.43,0.0,2301.68,2970.0,5588.11,28472.88,13302.43,165522.96,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.32,0.0,0.0,126154.09,0.0,0.0,0.0,71763.0,0.0,0.0,47097.14,42960.48,0.0,0.0,191276.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95380.85,0.0,0.0,222611.16,0.0,116607.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23292.0,74623.2,294745.43,138925.29,78209.71,51893.0,85913.51,0.0
04614246113773,1013203.03,0.0,91956.62,135361.42,43090.0,121949.57,93999.84,84559.52,74218.69,102594.82,28961.1,68365.22,208120.22,0.0,22265.55,0.0,0.0,0.0,0.0,29682.26,756.98,75738.38,25968.95,49911.27,0.0,16435.24,4347.95,13014.62,53751.95,133532.09,364593.36,12381.97,0.0,0.0,0.0,0.0,0.0,19500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54250.0,1944477.0,54967.0,0.0,0.0,0.0,-73585.0,0.0,325548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278836.0,0.0,0.0,0.0,0.0,563054.82,0.0,0.0,115082.13,12788.33,291229.65,549852.89,0.0,319275.62,18137.0,0.0,0.0,0.0,115082.13,0.0,0.0,0.0,0.0,0.0,258643.22,208614.17,36030.3,359801.69,126481.81,0.0
04615310110338,304850.46,0.0,60000.0,0.0,66331.47,0.0,50000.04,21117.96,0.0,0.0,0.0,0.0,55703.78,0.0,7208.99,0.0,0.0,0.0,45316.66,10166.49,2111.66,89975.51,0.0,25333.86,0.0,4706.13,3746.26,4098.78,14814.79,123052.97,171506.24,5672.23,3501.97,23121.77,0.0,91151.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620669.0,0.0,0.0,0.0,0.0,0.0,0.0,180280.0,258462.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337034.88,0.0,0.0,0.0,0.0,193782.41,0.0,0.0,7332.88,107328.21,0.0,60404.71,102393.0,0.0,76337.36,0.0,0.0,0.0,7332.88,0.0,0.0,0.0,0.0,0.0,399010.43,225330.66,20017.0,79957.6,125857.87,0.0
07100740114470,432278.46,0.0,311517.46,16883.0,218478.7,0.0,163380.55,0.0,97142.92,49482.64,0.0,55467.48,138750.15,14765.66,25031.66,10908.41,0.0,0.0,3328.11,23073.38,15337.81,52569.13,196155.63,136009.82,0.0,23267.03,3278.0,14955.57,146936.09,268049.42,796745.57,22308.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310822.64,0.0,0.0,0.0,0.0,0.0,0.0,236387.63,450000.0,0.0,40884.96,43924.0,0.0,0.0,0.0,0.0,207061.98,0.0,0.0,0.0,0.0,156046.23,0.0,0.0,49489.39,43702.0,0.0,55252.99,0.0,0.0,0.0,28073.0,0.0,0.0,49489.39,0.0,0.0,0.0,0.0,0.0,323484.22,0.0,0.0,2445531.44,16668.0,0.0
07617960101477,898994.64,53250.0,236753.37,0.0,29667.15,21211.01,0.0,159876.78,0.0,79457.68,0.0,20318.33,97261.58,700.19,27796.02,0.0,0.0,0.0,124915.23,65650.73,0.0,82017.64,36083.53,96980.57,0.0,4896.66,5964.76,6376.12,134784.97,118115.13,105983.18,10764.5,0.0,0.0,0.0,0.0,0.0,31427.02,0.0,35045.97,359179.65,15358.0,0.0,893.0,0.0,0.0,0.0,1292259.0,-39475.83,0.0,0.0,0.0,0.0,0.0,687266.0,31083.0,22985.0,58271.22,126407.0,0.0,0.0,0.0,0.0,167990.95,0.0,0.0,0.0,465724.0,441606.0,0.0,0.0,0.0,7696.0,252050.0,281241.92,11396.89,0.0,0.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862428.14,632355.24,27729.76,37539.53,485929.47,131877.0
07617960110973,146427.2,0.0,2010.05,0.0,117150.05,7106.5,84330.55,0.0,60316.9,10720.92,0.0,24953.25,84679.67,7669.11,8522.04,8076.0,0.0,0.0,0.0,1144.18,52681.01,66101.93,17961.51,81518.12,0.0,2032.24,6338.5,7757.55,22442.53,36765.45,209418.2,4048.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245882.0,0.0,0.0,0.0,0.0,0.0,0.0,192005.0,188533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,183923.76,0.0,0.0,9082.94,47306.32,55721.78,38701.04,0.0,240228.76,0.0,0.0,0.0,0.0,9082.94,0.0,0.0,0.0,0.0,0.0,28022.06,103008.85,4021.85,85641.28,238681.75,0.0
07617960115352,146035.44,0.0,0.0,0.0,0.0,0.0,129422.39,0.0,0.0,22884.47,11238.7,11380.12,39221.88,0.0,13122.22,0.0,0.0,0.0,0.0,0.0,0.0,6894.54,0.0,0.0,0.0,342.39,825.0,320.0,11001.74,117724.47,13150.68,2011.01,0.0,10612.51,0.0,967.03,0.0,0.0,0.0,0.0,0.0,30494.7,4152.0,0.0,2870.74,0.0,352178.34,223930.0,0.0,0.0,0.0,0.0,0.0,0.0,132314.0,0.0,0.0,0.0,0.0,17983.25,0.0,0.0,0.0,204833.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17384.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187449.28,0.0,0.0,2893.72,0.0,0.0
07617966118368,290727.08,12125.0,0.0,0.0,0.0,0.0,0.0,154014.59,0.0,24712.71,10988.29,16741.26,113864.16,0.0,18193.91,0.0,0.0,0.0,2090.57,3306.29,14640.14,19963.37,0.0,0.0,0.0,2328.91,59.97,1725.0,18957.85,89963.28,23865.75,4417.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440.0,12800.0,1280.0,0.0,0.0,0.0,0.0,480771.0,0.0,0.0,0.0,0.0,0.0,0.0,315401.62,0.0,0.0,51317.0,0.0,18302.07,0.0,502652.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80523.16,0.0,0.0,0.0,21460.05,34499.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570135.7,421633.97,28066.42,0.0,15730.2,0.0
08100820109777,112404.35,0.0,0.0,0.0,0.0,8021.0,64999.92,29823.3,0.0,6396.2,7902.94,12226.53,45119.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5301.17,6225.57,13158.67,13187.04,0.0,11178.39,3150.0,10404.16,13454.04,22445.66,31330.68,2644.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4698.51,996.15,0.0,0.0,0.0,170155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7116.02,0.0,0.0,0.0,0.0,0.0,47431.89,0.0,0.0,0.0,200000.0,62211.58,0.0,0.0,7160.88,0.0,0.0,39931.74,0.0,250000.0,0.0,0.0,0.0,0.0,7160.88,0.0,0.0,0.0,0.0,0.0,19711.73,-18571.5,-3618.8,180058.7,105248.83,0.0
08100820114116,216086.16,0.0,46908.85,0.0,54042.74,0.0,79823.83,813.5,0.0,18837.08,0.0,14020.25,50944.7,4619.34,6151.38,0.0,0.0,0.0,0.0,0.0,25597.5,47260.64,14499.59,558.39,0.0,19553.69,375.0,7367.35,7838.91,35226.29,40947.22,4162.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6026.0,0.0,0.0,967.59,0.0,402410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1878.93,0.0,0.0,0.0,0.0,88327.75,0.0,0.0,0.0,1638.86,0.0,88104.76,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100018.08,0.0,0.0,4317.23,154017.75,0.0
09764890114876,657093.53,0.0,69500.16,0.0,23035.5,1087.5,0.0,40734.84,100216.44,53359.42,9704.63,29199.08,95631.02,3717.12,10969.43,0.0,0.0,0.0,4595.07,0.0,60385.61,114549.65,137026.49,0.0,0.0,18835.73,2865.84,2770.92,38264.95,152742.65,189891.27,13391.44,0.0,0.0,0.0,0.0,0.0,37368.22,0.0,0.0,0.0,0.0,89295.0,24421.0,0.0,0.0,0.0,1133074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388779.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242576.56,0.0,0.0,0.0,0.0,285316.87,0.0,0.0,0.0,25000.0,504420.54,162071.93,0.0,188696.65,23619.64,211730.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13958.17,0.0,0.0,47898.11,276928.3,0.0
09764890114884,481882.6,0.0,92267.99,0.0,0.0,0.0,0.0,60376.2,78813.11,39862.35,10085.1,24660.05,70017.43,4183.93,9659.64,0.0,0.0,0.0,2698.67,0.0,98736.22,120557.4,88186.41,100133.51,0.0,20043.9,2705.39,2302.4,17143.86,151682.84,125677.42,40537.08,0.0,0.0,0.0,0.0,0.0,13353.19,0.0,0.0,0.0,0.0,92252.0,0.0,0.0,0.0,0.0,900641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500457.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91336.37,0.0,0.0,0.0,0.0,294095.59,0.0,0.0,0.0,0.0,60193.98,199802.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63150.61,0.0,0.0,43427.88,222762.67,0.0
10101080111682,137373.89,4240.0,17836.72,0.0,44903.2,0.0,29358.75,12110.7,0.0,12897.67,393.47,8692.76,26586.54,122.75,6759.36,0.0,0.0,0.0,0.0,1274.24,6728.05,91767.12,100009.05,0.0,0.0,5737.73,2489.25,1624.26,0.0,2174.77,66182.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,279359.0,-9490.0,0.0,0.0,0.0,0.0,0.0,44565.74,0.0,0.0,0.0,226981.02,0.0,0.0,104228.63,0.0,0.0,0.0,0.0,0.0,0.0,83623.05,0.0,0.0,0.0,0.0,0.0,23254.46,0.0,95000.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.34,0.0,0.0,67997.88,75426.48,-66981.02,23696.33,55287.84,0.0
10101086085112,1758310.0,0.0,115000.0,55587.0,94982.0,130107.0,195950.0,158486.0,0.0,147509.0,38964.0,71018.0,490040.0,7721.0,55365.0,0.0,0.0,0.0,0.0,102655.0,10811.0,114088.0,8665.0,0.0,0.0,10005.0,0.0,22669.0,103124.0,30018.0,731178.0,8091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446198.0,0.0,0.0,0.0,0.0,0.0,0.0,333557.0,413854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17904.0,853128.0,0.0
10621660106682,705120.66,71158.29,0.0,0.0,0.0,50000.16,59466.27,56325.05,13436.0,0.0,0.0,83414.51,66907.72,0.0,0.0,0.0,0.0,0.0,0.0,7400.01,5482.18,119285.56,54834.56,100423.48,0.0,87620.85,0.0,54239.15,78939.06,48882.13,265583.23,7195.89,0.0,0.0,0.0,0.0,0.0,76067.09,0.0,0.0,0.0,0.0,0.0,184973.76,0.0,0.0,0.0,1316768.22,0.0,0.0,0.0,0.0,0.0,0.0,179190.0,0.0,0.0,82579.08,54480.0,0.0,0.0,644.0,0.0,37519.17,0.0,0.0,0.0,0.0,0.0,172268.18,0.0,9633.15,0.0,2713159.73,74318.71,47263.2,2352937.21,0.0,0.0,0.0,0.0,9633.15,0.0,0.0,0.0,0.0,0.0,449071.96,671032.73,-83979.32,216266.09,46381.83,0.0
10621660106740,455063.0,0.0,49589.0,0.0,16400.0,121233.0,58085.0,0.0,38317.0,36484.0,0.0,29145.0,75047.0,3063.0,19275.0,0.0,0.0,0.0,0.0,23485.0,1722.0,20918.0,69240.0,18362.0,0.0,13784.0,1389.0,8334.0,24106.0,78564.0,136987.0,8512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18136.0,1887.0,0.0,0.0,0.0,681749.0,-15201.0,0.0,0.0,0.0,0.0,0.0,88048.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,0.0,22642.0,0.0,0.0,0.0,0.0,78040.0,0.0,0.0,6333.0,4932.0,5531.0,145218.0,0.0,70658.0,0.0,250000.0,0.0,0.0,6333.0,0.0,0.0,35544.0,0.0,0.0,-389730.0,72524.0,-16649.0,34731.0,66033.0,0.0
10621660114355,1952376.35,184075.0,139107.5,55960.75,64823.5,66768.64,262431.0,151906.75,0.0,192387.61,0.0,70955.87,471416.85,1438.73,48729.95,0.0,0.0,0.0,20111.18,289755.9,870.21,136936.36,308011.78,0.0,0.0,5729.62,10066.99,35532.44,53181.56,278774.0,195389.11,13667.1,0.0,0.0,0.0,48280.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3965767.0,0.0,0.0,0.0,0.0,0.0,0.0,457451.0,0.0,0.0,0.0,180896.0,0.0,0.0,0.0,0.0,186807.98,0.0,0.0,0.0,0.0,2220.05,541831.19,0.0,82911.01,0.0,0.0,37539.39,34557.36,0.0,46077.0,0.0,0.0,0.0,82911.01,0.0,0.0,0.0,316485.5,0.0,296199.37,0.0,536635.0,168162.48,18972.71,0.0
10621660114553,1139355.95,132062.6,197106.04,0.0,10924.72,27450.0,0.0,116583.25,0.0,112804.72,7865.89,30077.8,289480.29,801.17,16208.21,0.0,0.0,0.0,0.0,6917.86,53221.06,69585.07,13719.99,63.0,0.0,14264.46,2650.0,8350.0,0.0,130376.96,373821.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182628.95,0.0,0.0,0.0,0.0,2322006.0,-2995.0,0.0,0.0,0.0,0.0,0.0,257085.0,0.0,0.0,0.0,0.0,0.0,0.0,656099.0,0.0,0.0,1000.0,0.0,2597.0,0.0,244143.96,0.0,1152.13,0.0,0.0,0.0,203572.07,0.0,0.0,0.0,0.0,1000.0,1152.13,0.0,0.0,0.0,0.0,0.0,0.0,699267.95,0.0,541745.27,261566.32,82968.51,0.0
10621661030642,767888.34,0.0,282867.3,0.0,246056.51,0.0,0.0,107910.59,0.0,0.0,0.0,108058.36,142943.93,13583.92,31706.59,0.0,0.0,0.0,45344.11,27387.97,33291.39,15116.0,45590.79,52200.28,0.0,19250.72,0.0,7830.24,0.0,248334.99,332334.18,8008.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500613.01,0.0,0.0,0.0,0.0,4177.37,0.0,153834.0,0.0,0.0,0.0,134955.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,63940.36,0.0,0.0,1000.0,1000.0,159744.46,93771.24,0.0,0.0,31884.56,0.0,300.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,99029.02,207009.63,8320.64,83023.76,326269.65,0.0
10621661030667,439033.0,3926.0,50000.0,8958.0,169509.0,0.0,97562.0,67244.0,38335.0,26053.0,0.0,52580.0,140802.0,14430.0,15337.0,0.0,0.0,0.0,24419.0,47884.0,10232.0,150293.0,0.0,34277.0,1160474.0,29253.0,2000.0,6120.0,155292.0,96370.0,132992.0,85202.0,0.0,20492.0,0.0,37897.0,0.0,0.0,0.0,8907.0,0.0,37896.0,153753.0,2881.0,0.0,0.0,0.0,2642104.0,0.0,0.0,0.0,0.0,0.0,0.0,283720.0,0.0,0.0,0.0,76823.0,0.0,0.0,0.0,0.0,604518.0,0.0,0.0,0.0,50000.0,640214.0,0.0,0.0,0.0,9230.0,0.0,115666.0,0.0,0.0,10719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177577.0,852725.0,33806.0,0.0,326256.0,0.0
10621661030733,309750.0,0.0,0.0,0.0,0.0,0.0,60250.0,34750.0,32250.0,14637.5,0.0,0.0,98617.86,0.0,5512.0,0.0,0.0,0.0,43832.75,4228.64,4136.6,0.0,0.0,0.0,0.0,823.88,888.67,0.0,16037.01,89192.42,12633.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41823.81,0.0,0.0,0.0,0.0,0.0,714932.0,0.0,0.0,0.0,0.0,0.0,0.0,79108.0,0.0,0.0,0.0,61736.0,0.0,0.0,0.0,0.0,256214.26,0.0,0.0,0.0,0.0,0.0,204088.11,0.0,0.0,0.0,105280.4,21725.96,0.0,2758.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541098.72,107845.0,205404.0,53256.6,0.0,0.0
