CDS,Name,AggLevel,DFC,Subgroup,Subgrouptype,NumCohort,NumGraduates,Cohort Graduation Rate,NumDropouts,Cohort Dropout Rate,NumSpecialEducation,Special Ed Completers Rate,NumStillEnrolled,Still Enrolled Rate,NumGED,GED Rate,Year
1.66E+13,Hanford High,S,N,FEM,All,196,188,95.92,*,4.1,*,0,*,0,*,0,1314
1.66E+13,Hanford Night (Continuation),S,N,FEM,All,11,*,27.27,*,18.2,*,0,*,54.5,*,0,1314
1.66E+13,Hanford West High,S,N,FEM,All,129,127,98.45,*,1.6,*,0,*,0,*,0,1314
4.47E+13,Harbor High,S,N,FEM,All,84,76,90.48,*,4.8,*,3.6,*,1.2,*,0,1314
1.96E+13,Harbor Teacher Preparation Academy,S,N,FEM,All,54,54,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Hawthorne Math and Science Academy,S,N,FEM,All,62,62,100,*,0,*,0,*,0,*,0,1314
1.06E+13,Heartland High (Continuation),S,N,FEM,All,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Helix High,S,Y,FEM,All,261,237,90.8,*,3.8,*,2.7,*,2.7,*,0,1314
1.96E+13,Herbert Hoover High,S,N,FEM,All,202,194,96.04,*,3.5,*,0,*,0.5,*,0,1314
3.37E+13,Heritage High,S,N,FEM,All,324,308,95.06,*,2.5,*,0.9,*,1.5,*,0,1314
3.48E+13,Heritage Peak Charter,S,Y,FEM,All,92,60,65.22,17,18.5,*,0,15,16.3,*,0,1314
3.78E+13,High Tech High North County,S,Y,FEM,All,46,44,95.65,*,0,*,0,*,2.2,*,2.2,1314
1.96E+13,Highland High,S,N,FEM,All,369,335,90.79,13,3.5,*,0.8,18,4.9,*,0,1314
4.11E+13,Hillcrest at Youth Services Center,S,N,FEM,All,*,*,0,*,87.5,*,0,*,0,*,12.5,1314
3.68E+13,Hillside High,S,N,FEM,All,47,33,70.21,13,27.7,*,0,*,2.1,*,0,1314
3.47E+13,Hiram W. Johnson High,S,N,FEM,All,160,142,88.75,*,3.8,*,1.9,*,5.6,*,0,1314
4.62E+12,Honey Run Academy Secondary,S,N,FEM,All,*,*,0,*,100,*,0,*,0,*,0,1314
1.26E+13,Hoopa Valley High,S,N,FEM,All,20,20,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Hope,S,N,FEM,All,*,*,0,*,0,*,0,*,100,*,0,1314
3.77E+13,Iftin University Prep High,S,Y,FEM,All,*,*,0,*,100,*,0,*,0,*,0,1314
2.27E+13,Yosemite Park High,S,N,FEM,5,*,*,0,*,100,*,0,*,0,*,0,1314
2.27E+13,Yosemite Park High,S,N,FEM,7,*,*,100,*,0,*,0,*,0,*,0,1314
2.27E+13,Mariposa County High,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
2.31E+13,Mendocino County Community,S,N,FEM,5,*,*,0,*,100,*,0,*,0,*,0,1314
2.31E+13,Mendocino County Community,S,N,FEM,7,*,*,0,*,100,*,0,*,0,*,0,1314
2.37E+13,Anderson Valley Junior-Senior High,S,N,FEM,5,16,11,68.75,*,18.8,*,0,*,12.5,*,0,1314
2.37E+13,Anderson Valley Junior-Senior High,S,N,FEM,7,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Saugus High,S,N,FEM,5,58,58,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Learning Post High (Alternative),S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Learning Post High (Alternative),S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,William S. Hart High,S,N,FEM,5,73,71,97.26,*,0,*,0,*,2.7,*,0,1314
1.97E+13,Bowman (Jereann) High (Continuation),S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Valencia High,S,N,FEM,2,33,33,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Valencia High,S,N,FEM,7,170,165,97.06,*,0,*,0.6,*,2.4,*,0,1314
1.97E+13,Opportunities for Learning - Santa Clarita,S,Y,FEM,5,115,30,26.09,17,14.8,*,0,68,59.1,*,0,1314
1.97E+13,Opportunities for Learning - Santa Clarita,S,Y,FEM,7,72,31,43.06,14,19.4,*,0,27,37.5,*,0,1314
1.97E+13,Academy of the Canyons,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Da Vinci Science,S,Y,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Da Vinci Science,S,Y,FEM,0,*,*,0,*,100,*,0,*,0,*,0,1314
1.97E+13,Da Vinci Science,S,Y,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Da Vinci Design,S,Y,FEM,5,41,41,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Compton High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Dominguez High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Cesar Chavez Continuation High,S,N,FEM,0,*,*,0,*,100,*,0,*,0,*,0,1314
1.97E+13,Compton Community Day High,S,N,FEM,5,*,*,0,*,50,*,0,*,50,*,0,1314
1.97E+13,Thurgood Marshall,S,N,FEM,5,*,*,30,*,60,*,0,*,10,*,0,1314
1.97E+13,La Puente High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Glen A. Wilson High,S,N,FEM,2,82,82,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Glen A. Wilson High,S,N,FEM,5,100,96,96,*,3,*,0,*,1,*,0,1314
1.97E+13,Glen A. Wilson High,S,N,FEM,7,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,William Workman High,S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,William Workman High,S,N,FEM,5,125,117,93.6,*,4,*,0,*,2.4,*,0,1314
1.97E+13,William Workman High,S,N,FEM,7,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,iQ Academy California-Los Angeles,S,Y,FEM,2,*,*,25,*,50,*,0,*,25,*,0,1314
1.97E+13,iQ Academy California-Los Angeles,S,Y,FEM,0,*,*,50,*,50,*,0,*,0,*,0,1314
1.97E+13,iQ Academy California-Los Angeles,S,Y,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Santana High (Continuation),S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Nogales High,S,N,FEM,4,26,24,92.31,*,7.7,*,0,*,0,*,0,1314
1.97E+13,Nogales High,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,John A. Rowland High,S,N,FEM,5,101,99,98.02,*,1,*,1,*,0,*,0,1314
1.97E+13,Diamond Bar High,S,N,FEM,4,12,12,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Walnut High,S,N,FEM,5,88,88,100,*,0,*,0,*,0,*,0,1314
3.37E+13,Beaumont Unified,D,N,FEM,All,307,272,88.6,23,7.5,*,0.3,11,3.6,*,0,1314
3.37E+13,Desert Sands Unified,D,N,FEM,All,1194,1066,89.28,84,7,*,0,44,3.7,*,0,1314
3.37E+13,Hemet Unified,D,N,FEM,All,926,788,85.1,93,10,*,0.4,41,4.4,*,0,1314
3.37E+13,Jurupa Unified,D,N,FEM,All,754,648,85.94,77,10.2,*,0,29,3.8,*,0,1314
3.37E+13,Palm Springs Unified,D,N,FEM,All,845,767,90.77,57,6.7,*,0,21,2.5,*,0,1314
3.37E+13,Perris Union High,D,N,FEM,All,1116,973,87.19,103,9.2,*,0.6,33,3,*,0,1314
3.37E+13,San Jacinto Unified,D,N,FEM,All,304,270,88.82,12,3.9,*,1.6,17,5.6,*,0,1314
3.38E+13,Lake Elsinore Unified,D,N,FEM,All,787,709,90.09,51,6.5,*,0.9,20,2.5,*,0,1314
3.38E+13,Val Verde Unified,D,N,FEM,All,765,708,92.55,35,4.6,*,0.4,19,2.5,*,0,1314
3.47E+13,Sacramento City Unified,D,N,FEM,All,1424,1257,88.27,58,4.1,*,0.3,103,7.2,*,0.1,1314
3.48E+13,Twin Rivers Unified,D,N,FEM,All,799,634,79.35,114,14.3,*,0.6,46,5.8,*,0,1314
3.57E+13,San Benito High,D,N,FEM,All,349,322,92.26,18,5.2,*,0,*,2.6,*,0,1314
3.67E+13,Barstow Unified,D,N,FEM,All,182,143,78.57,21,11.5,*,1.1,16,8.8,*,0,1314
3.67E+13,Fontana Unified,D,N,FEM,All,1528,1366,89.4,104,6.8,*,0.5,51,3.3,*,0,1314
3.67E+13,Oro Grande Elementary,D,N,FEM,All,88,58,65.91,*,3.4,*,0,27,30.7,*,0,1314
3.67E+13,Rim of the World Unified,D,N,FEM,All,179,155,86.59,14,7.8,*,0.6,*,5,*,0,1314
3.67E+13,San Bernardino City Unified,D,N,FEM,All,1642,1355,82.52,140,8.5,*,0,147,9,*,0,1314
3.67E+13,Snowline Joint Unified,D,N,FEM,All,268,233,86.94,18,6.7,*,0,17,6.3,*,0,1314
3.77E+13,Julian Union High,D,N,FEM,All,18,15,83.33,*,11.1,*,0,*,5.6,*,0,1314
3.77E+13,Mountain Empire Unified,D,N,FEM,All,61,41,67.21,15,24.6,*,1.6,*,6.6,*,0,1314
3.77E+13,Poway Unified,D,N,FEM,All,1333,1293,97,14,1.1,*,0.5,20,1.5,*,0,1314
3.77E+13,Ramona City Unified,D,N,FEM,All,245,211,86.12,17,6.9,*,0.4,16,6.5,*,0,1314
3.77E+13,Carlsbad Unified,D,N,FEM,All,384,365,95.05,*,2.3,*,1,*,1.6,*,0,1314
3.81E+13,San Francisco County Office of Education,D,N,FEM,All,61,*,4.92,30,49.2,*,3.3,23,37.7,*,4.9,1314
3.97E+13,Lincoln Unified,D,N,FEM,All,358,337,94.13,12,3.4,*,1.1,*,1.4,*,0,1314
2.21E+13,Mariposa County Office of Education,D,N,FEM,All,*,*,71.43,*,0,*,28.6,*,0,*,0,1314
2.27E+13,Mariposa County Unified,D,N,FEM,All,87,80,91.95,*,4.6,*,0,*,3.4,*,0,1314
2.37E+13,Anderson Valley Unified,D,N,FEM,All,20,14,70,*,15,*,0,*,15,*,0,1314
2.37E+13,Round Valley Unified,D,N,FEM,All,18,*,55.56,*,33.3,*,5.6,*,5.6,*,0,1314
2.38E+13,Leggett Valley Unified,D,N,FEM,All,*,*,100,*,0,*,0,*,0,*,0,1314
2.61E+13,Mono County Office of Education,D,N,FEM,All,47,*,10.64,25,53.2,*,0,17,36.2,*,0,1314
2.67E+13,Eastern Sierra Unified,D,N,FEM,All,*,*,87.5,*,0,*,12.5,*,0,*,0,1314
2.77E+13,South Monterey County Joint Union High,D,N,FEM,All,223,196,87.89,19,8.5,*,0.4,*,3.1,*,0,1314
2.77E+13,Pacific Grove Unified,D,N,FEM,All,66,66,100,*,0,*,0,*,0,*,0,1314
2.78E+13,Soledad Unified,D,N,FEM,All,175,145,82.86,18,10.3,*,0,12,6.9,*,0,1314
2.87E+13,Calistoga Joint Unified,D,N,FEM,All,34,31,91.18,*,8.8,*,0,*,0,*,0,1314
3.01E+13,Orange County Department of Education,D,N,FEM,All,862,304,35.27,316,36.7,*,0,239,27.7,*,0.3,1314
3.07E+13,Garden Grove Unified,D,N,FEM,All,1840,1692,91.96,113,6.1,*,0,35,1.9,*,0,1314
1.96E+13,El Rancho High,S,N,MAL,All,337,310,91.99,18,5.3,*,1.5,*,1.2,*,0,1314
3.47E+13,El Sereno Alternative Education,S,N,MAL,All,75,44,58.67,*,9.3,*,0,24,32,*,0,1314
3.07E+13,El Toro High,S,N,MAL,All,307,293,95.44,*,2.3,*,0.7,*,1.6,*,0,1314
4.87E+13,Elise P. Buckingham Charter Magnet High,S,N,MAL,All,53,53,100,*,0,*,0,*,0,*,0,1314
1.16E+13,Elk Creek Junior-Senior High,S,N,MAL,All,*,*,83.33,*,0,*,0,*,16.7,*,0,1314
4.97E+13,Elsie Allen High,S,N,MAL,All,124,91,73.39,20,16.1,*,3.2,*,7.3,*,0,1314
1.61E+12,Emery Secondary,S,N,MAL,All,26,21,80.77,*,19.2,*,0,*,0,*,0,1314
1.61E+12,Encinal High,S,N,MAL,All,125,103,82.4,13,10.4,*,3.2,*,4,*,0,1314
3.68E+13,Encore Jr./Sr. High School for the Performing and Visual Arts,S,Y,MAL,All,37,30,81.08,*,18.9,*,0,*,0,*,0,1314
1.07E+13,Enterprise High,S,N,MAL,All,16,*,56.25,*,37.5,*,0,*,6.3,*,0,1314
1.10E+12,Envision Academy for Arts & Technology,S,Y,MAL,All,27,19,70.37,*,11.1,*,0,*,18.5,*,0,1314
4.37E+13,Escuela Popular Accelerated Family Learning,S,Y,MAL,All,19,*,15.79,15,78.9,*,0,*,5.3,*,0,1314
3.91E+13,Excel Academy: Collegiate Sports Health Science Preparatory High,S,Y,MAL,All,*,*,25,*,75,*,0,*,0,*,0,1314
3.67E+13,Excelsior Charter,S,Y,MAL,All,178,144,80.9,21,11.8,*,0,12,6.7,*,0.6,1314
5.48E+13,Exeter High,S,N,MAL,All,120,110,91.67,*,7.5,*,0,*,0.8,*,0,1314
1.96E+13,Fairfax Senior High,S,N,MAL,All,238,194,81.51,36,15.1,*,0.4,*,2.9,*,0,1314
7.10E+12,Far East County Programs,S,N,MAL,All,*,*,0,*,0,*,0,*,100,*,0,1314
3.87E+13,Five Keys Charter (SF Sheriff's),S,Y,MAL,All,157,*,4.46,130,82.8,*,0,20,12.7,*,0,1314
2.41E+13,Floyd A. Schelby,S,N,MAL,All,*,*,0,*,0,*,0,*,100,*,0,1314
3.67E+13,Fontana A. B. Miller High,S,N,MAL,All,264,231,87.5,20,7.6,*,1.9,*,3,*,0,1314
5.67E+13,Foothill Technology High,S,N,MAL,All,104,104,100,*,0,*,0,*,0,*,0,1314
1.58E+13,Frazier Mountain High,S,N,MAL,All,36,29,80.56,*,16.7,*,0,*,2.8,*,0,1314
1.96E+13,Frida Kahlo High,S,N,MAL,All,43,*,13.95,11,25.6,*,0,26,60.5,*,0,1314
1.56E+13,Frontier High,S,N,MAL,All,284,263,92.61,*,2.5,*,2.8,*,2.1,*,0,1314
1.96E+13,Gahr (Richard) High,S,N,MAL,All,232,232,100,*,0,*,0,*,0,*,0,1314
4.58E+13,Gateway Educational Options,S,N,MAL,All,15,12,80,*,13.3,*,0,*,6.7,*,0,1314
2.07E+13,Gateway High (Continuation),S,N,MAL,All,*,*,33.33,*,66.7,*,0,*,0,*,0,1314
3.98E+13,George and Evelyn Stein Continuation,S,N,MAL,All,72,55,76.39,13,18.1,*,0,*,5.6,*,0,1314
1.97E+13,Glen A. Wilson High,S,N,MAL,All,206,197,95.63,*,3.9,*,0,*,0.5,*,0,1314
1.96E+13,Glendale High,S,N,MAL,All,326,296,90.8,19,5.8,*,0,11,3.4,*,0,1314
4.71E+13,Golden Eagle Charter,S,Y,MAL,All,*,*,66.67,*,16.7,*,0,*,16.7,*,0,1314
5.48E+13,Exeter Independent Study (Alternative),S,N,MAL,All,35,*,25.71,20,57.1,*,0,*,17.1,*,0,1314
4.87E+13,Fairfield High,S,N,MAL,All,124,114,91.94,*,5.6,*,1.6,*,0.8,*,0,1314
1.96E+13,Fairvalley High (Continuation),S,N,MAL,All,39,24,61.54,13,33.3,*,0,*,5.1,*,0,1314
3.77E+13,Fallbrook High,S,N,MAL,All,249,203,81.53,21,8.4,*,0.4,24,9.6,*,0,1314
1.96E+13,Fernando R. Ledesma Continuation High,S,N,MAL,All,120,21,17.5,53,44.2,*,0,46,38.3,*,0,1314
5.67E+13,Fillmore Senior High,S,N,MAL,All,110,92,83.64,*,9.1,*,2.7,*,4.5,*,0,1314
3.87E+13,Five Keys Independence HS (SF Sheriff's),S,Y,MAL,All,111,13,11.71,58,52.3,*,0,37,33.3,*,2.7,1314
7.10E+12,Floyd I. Marchus,S,N,MAL,All,13,*,0,*,7.7,12,92.3,*,0,*,0,1314
1.31E+13,Imperial County Juvenile Hall/Community,S,N,FEM,All,18,*,16.67,*,50,*,0,*,33.3,*,0,1314
1.36E+13,Imperial High,S,N,FEM,All,113,108,95.58,*,0,*,2.7,*,1.8,*,0,1314
3.87E+13,Independence High,S,N,FEM,All,65,27,41.54,13,20,*,0,25,38.5,*,0,1314
4.37E+13,Independence High,S,N,FEM,All,362,316,87.29,41,11.3,*,0,*,1.4,*,0,1314
1.91E+13,International Polytechnic High,S,N,FEM,All,65,65,100,*,0,*,0,*,0,*,0,1314
3.87E+13,International Studies Academy,S,N,FEM,All,22,17,77.27,*,9.1,*,0,*,13.6,*,0,1314
1.96E+13,Jack London Community Day,S,N,FEM,All,*,*,25,*,50,*,0,*,25,*,0,1314
1.96E+13,Jack London Continuation,S,N,FEM,All,22,*,4.55,*,4.5,*,0,19,86.4,*,4.5,1314
1.96E+13,James A. Garfield Senior High,S,N,FEM,All,248,224,90.32,22,8.9,*,0,*,0.8,*,0,1314
4.17E+13,Jefferson High,S,N,FEM,All,121,109,90.08,*,8.3,*,0,*,1.7,*,0,1314
1.97E+13,John A. Rowland High,S,N,FEM,All,278,267,96.04,*,2.2,*,1.1,*,0.7,*,0,1314
1.96E+13,John C. Fremont Senior High,S,N,FEM,All,316,220,69.62,74,23.4,*,0.3,21,6.6,*,0,1314
1.96E+13,John Muir High,S,N,FEM,All,134,119,88.81,13,9.7,*,0,*,1.5,*,0,1314
7.62E+12,John Swett High,S,N,FEM,All,60,58,96.67,*,3.3,*,0,*,0,*,0,1314
3.87E+13,Jordan (June) School for Equity,S,N,FEM,All,21,18,85.71,*,4.8,*,0,*,9.5,*,0,1314
5.07E+13,Joseph A. Gregori High,S,N,FEM,All,235,226,96.17,*,0.9,*,2.1,*,0.4,*,0.4,1314
1.96E+13,Joseph Pomeroy Widney High,S,N,FEM,All,12,*,0,*,8.3,*,8.3,*,83.3,*,0,1314
3.77E+13,Julian Charter,S,Y,FEM,All,103,87,84.47,*,5.8,*,1.9,*,7.8,*,0,1314
3.07E+13,Katella High,S,N,FEM,All,282,271,96.1,*,3.5,*,0,*,0.4,*,0,1314
5.48E+13,Kaweah High,S,N,FEM,All,*,*,0,*,85.7,*,0,*,14.3,*,0,1314
3.77E+13,Kearny Digital Media & Design,S,N,FEM,All,56,52,92.86,*,5.4,*,1.8,*,0,*,0,1314
7.62E+12,Kennedy High,S,N,FEM,All,90,71,78.89,19,21.1,*,0,*,0,*,0,1314
1.07E+13,Kerman High,S,N,FEM,All,145,135,93.1,*,3.4,*,1.4,*,2.1,*,0,1314
5.07E+13,Keyes to Learning Charter,S,N,FEM,All,13,12,92.31,*,0,*,0,*,7.7,*,0,1314
5.57E+13,Long Barn High,S,N,FEM,All,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Los Angeles Big Picture High,S,Y,FEM,All,12,*,83.33,*,0,*,0,*,16.7,*,0,1314
1.91E+13,Los Angeles International Charter High,S,Y,FEM,All,27,24,88.89,*,3.7,*,0,*,7.4,*,0,1314
3.67E+13,Los Osos High,S,N,FEM,All,371,358,96.5,*,1.9,*,0,*,1.6,*,0,1314
1.91E+13,Los Padrinos Juvenile Hall,S,N,FEM,All,32,*,18.75,23,71.9,*,0,*,6.3,*,3.1,1314
5.47E+13,Lovell High,S,N,FEM,All,11,*,63.64,*,18.2,*,0,*,18.2,*,0,1314
1.61E+12,LPS Oakland R & D Campus,S,Y,FEM,All,29,25,86.21,*,6.9,*,0,*,6.9,*,0,1314
2.01E+13,Madera County Independent Academy,S,N,FEM,All,93,40,43.01,38,40.9,*,0,15,16.1,*,0,1314
2.17E+13,Madrone High Continuation,S,N,FEM,All,20,17,85,*,10,*,0,*,5,*,0,1314
4.51E+13,Magnolia Independent Learning Center,S,N,FEM,All,15,*,46.67,*,46.7,*,0,*,6.7,*,0,1314
1.96E+13,Magnolia Park,S,N,FEM,All,*,*,33.33,*,66.7,*,0,*,0,*,0,1314
1.96E+13,Magnolia Science Academy 4,S,Y,FEM,All,*,*,100,*,0,*,0,*,0,*,0,1314
3.17E+13,Maidu High Independent Study,S,N,FEM,All,35,31,88.57,*,8.6,*,0,*,2.9,*,0,1314
3.97E+13,Manteca High,S,N,FEM,All,162,155,95.68,*,3.1,*,0,*,1.2,*,0,1314
1.56E+13,Maricopa High,S,N,FEM,All,*,*,100,*,0,*,0,*,0,*,0,1314
2.11E+13,Marin County Juvenile Court,S,N,FEM,All,*,*,0,*,100,*,0,*,0,*,0,1314
8.00E+12,Del Norte,O,N,FEM,5,30,25,83.33,*,6.7,*,0,*,10,*,0,1314
4.90E+13,Sonoma,O,N,FEM,4,27,21,77.78,*,22.2,*,0,*,0,*,0,1314
3.10E+13,Placer,O,N,FEM,9,149,142,95.3,*,2.7,*,1.3,*,0.7,*,0,1314
1.20E+13,Humboldt,O,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
5.80E+13,Yuba,O,N,FEM,4,*,*,33.33,*,66.7,*,0,*,0,*,0,1314
5.50E+13,Tuolumne,O,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
2.50E+13,Modoc,O,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.40E+13,Inyo,O,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
5.30E+13,Trinity,O,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
5.40E+13,Tulare,O,N,FEM,6,64,50,78.13,*,10.9,*,0,*,10.9,*,0,1314
4.20E+13,Santa Barbara,O,N,FEM,7,718,666,92.76,35,4.9,*,0.3,14,1.9,*,0.1,1314
1.60E+13,Kings,O,N,FEM,7,292,255,87.33,30,10.3,*,0,*,2.1,*,0.3,1314
4.50E+13,Shasta,O,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.00E+13,Orange,O,N,FEM,0,58,48,82.76,*,17.2,*,0,*,0,*,0,1314
1.30E+13,Imperial,O,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
5.80E+13,Yuba,O,N,FEM,2,34,32,94.12,*,2.9,*,0,*,2.9,*,0,1314
2.90E+13,Nevada,O,N,FEM,2,11,*,45.45,*,54.5,*,0,*,0,*,0,1314
1.50E+13,Kern,O,N,FEM,1,43,32,74.42,*,18.6,*,2.3,*,4.7,*,0,1314
5.10E+13,Sutter,O,N,FEM,1,*,*,50,*,50,*,0,*,0,*,0,1314
1.50E+13,Kern,O,N,FEM,6,397,283,71.28,81,20.4,*,0.3,32,8.1,*,0,1314
1.20E+13,Humboldt,O,N,FEM,9,34,24,70.59,*,11.8,*,0,*,17.6,*,0,1314
5.60E+13,Ventura,O,N,FEM,6,91,80,87.91,*,5.5,*,0,*,6.6,*,0,1314
2.30E+13,Mendocino,O,N,FEM,7,267,233,87.27,24,9,*,1.1,*,2.6,*,0,1314
3.70E+13,San Diego,O,N,FEM,5,9227,7091,76.85,975,10.6,80,0.9,1057,11.5,24,0.3,1314
5.10E+13,Sutter,O,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.00E+13,Orange,O,N,FEM,9,378,350,92.59,15,4,*,0.5,11,2.9,*,0,1314
2.60E+13,Mono,O,N,FEM,6,15,*,0,*,53.3,*,0,*,46.7,*,0,1314
2.70E+13,Monterey,O,N,FEM,3,16,15,93.75,*,6.3,*,0,*,0,*,0,1314
5.00E+13,Stanislaus,O,N,FEM,2,200,181,90.5,13,6.5,*,0,*,3,*,0,1314
1.00E+12,Alameda,O,N,FEM,5,2430,1976,81.32,279,11.5,11,0.5,163,6.7,*,0,1314
3.90E+13,San Joaquin,O,N,FEM,4,266,243,91.35,19,7.1,*,0,*,1.5,*,0,1314
4.60E+13,Sierra,O,N,FEM,5,*,*,100,*,0,*,0,*,0,*,0,1314
7.00E+12,Contra Costa,O,N,FEM,0,*,*,22.22,*,66.7,*,0,*,11.1,*,0,1314
3.30E+13,Riverside,O,N,FEM,7,4215,3878,92,219,5.2,16,0.4,100,2.4,*,0,1314
5.70E+13,Yolo,O,N,FEM,5,455,403,88.57,36,7.9,*,0.9,12,2.6,*,0,1314
4.00E+13,San Luis Obispo,O,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.60E+13,San Bernardino,O,N,FEM,3,82,70,85.37,*,7.3,*,0,*,7.3,*,0,1314
9.00E+12,El Dorado,O,N,FEM,5,144,124,86.11,14,9.7,*,0.7,*,2.8,*,0.7,1314
4.10E+13,San Mateo,O,N,FEM,7,896,849,94.75,29,3.2,*,0.1,17,1.9,*,0,1314
2.40E+13,Merced,O,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
5.40E+13,Tulare,O,N,FEM,9,16,14,87.5,*,6.3,*,0,*,6.3,*,0,1314
5.60E+13,Ventura,O,N,FEM,5,2719,2143,78.82,295,10.8,12,0.4,265,9.7,*,0.1,1314
3.07E+13,Laguna Beach Unified,D,N,FEM,All,140,137,97.86,*,2.1,*,0,*,0,*,0,1314
3.07E+13,Orange Unified,D,N,FEM,All,1131,1053,93.1,58,5.1,12,1.1,*,0.7,*,0,1314
3.07E+13,Placentia-Yorba Linda Unified,D,N,FEM,All,1019,976,95.78,28,2.7,*,0.3,12,1.2,*,0,1314
3.37E+13,Alvord Unified,D,N,FEM,All,702,613,87.32,50,7.1,*,0.7,34,4.8,*,0,1314
3.37E+13,Riverside Unified,D,N,FEM,All,1678,1516,90.35,86,5.1,*,0.3,70,4.2,*,0.1,1314
3.37E+13,Coachella Valley Unified,D,N,FEM,All,599,498,83.14,72,12,*,0.2,28,4.7,*,0,1314
3.38E+13,Murrieta Valley Unified,D,N,FEM,All,978,932,95.3,32,3.3,*,0.7,*,0.6,*,0.1,1314
3.47E+13,Galt Joint Union High,D,N,FEM,All,294,272,92.52,12,4.1,*,0,*,3.4,*,0,1314
3.51E+13,San Benito County Office of Education,D,N,FEM,All,18,*,33.33,*,44.4,*,0,*,22.2,*,0,1314
3.67E+13,Chino Valley Unified,D,N,FEM,All,1230,1174,95.45,36,2.9,*,0.2,17,1.4,*,0,1314
3.68E+13,Hesperia Unified,D,N,FEM,All,881,791,89.78,55,6.2,*,0,35,4,*,0,1314
3.68E+13,Upland Unified,D,N,FEM,All,473,449,94.93,21,4.4,*,0.2,*,0.4,*,0,1314
3.68E+13,Apple Valley Unified,D,N,FEM,All,534,452,84.64,45,8.4,*,0,37,6.9,*,0,1314
3.77E+13,Fallbrook Union High,D,N,FEM,All,316,266,84.18,25,7.9,*,0,25,7.9,*,0,1314
3.77E+13,Sweetwater Union High,D,N,FEM,All,3397,2909,85.63,217,6.4,28,0.8,243,7.2,*,0,1314
3.77E+13,Vista Unified,D,N,FEM,All,858,741,86.36,59,6.9,*,0.8,51,5.9,*,0,1314
3.91E+13,San Joaquin County Office of Education,D,N,FEM,All,145,25,17.24,80,55.2,*,0.7,39,26.9,*,0,1314
3.97E+13,Linden Unified,D,N,FEM,All,103,94,91.26,*,6.8,*,0,*,1.9,*,0,1314
3.97E+13,Ripon Unified,D,N,FEM,All,97,88,90.72,*,4.1,*,1,*,4.1,*,0,1314
4.01E+13,San Luis Obispo County Office of Education,D,N,FEM,All,99,70,70.71,18,18.2,*,2,*,9.1,*,0,1314
4.08E+13,Coast Unified,D,N,FEM,All,29,28,96.55,*,0,*,0,*,3.4,*,0,1314
4.17E+13,Jefferson Union High,D,N,FEM,All,546,500,91.58,29,5.3,*,1.1,11,2,*,0,1314
4.17E+13,San Mateo Union High,D,N,FEM,All,999,961,96.2,25,2.5,*,0.2,11,1.1,*,0,1314
4.17E+13,Sequoia Union High,D,N,FEM,All,980,850,86.73,66,6.7,*,0,64,6.5,*,0,1314
4.21E+13,Santa Barbara County Office of Education,D,N,FEM,All,54,*,16.67,32,59.3,*,0,13,24.1,*,0,1314
4.27E+13,Lompoc Unified,D,N,FEM,All,359,324,90.25,16,4.5,*,0.3,17,4.7,*,0.3,1314
