CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3751-3752,3801-3802,3901-3902,4100,4200,4300,4400,4700,5100,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7281-7299,7438,7439,7630-7699,8011,8012,8015,8019,8020-8039,8040-8079,8080-8089,"8091, 8097",8092,8096,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9400-9499,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9740,9750,9760,9780,9789,9790A,9790M,9791,"9793, 9795",9796,9797,LocalRevAO,StateRevAO,StateRevSE
3675044107516,622451.53,0.0,77079.95,0.0,39089.84,27385.28,74306.5,137980.34,8085.0,53158.56,34103.27,14038.2,122369.82,12002.46,16284.56,1800.0,0.0,0.0,0.0,15736.23,1244.36,36387.73,14413.66,0.0,0.0,6854.46,2586.0,28950.34,54556.94,132496.47,303446.94,3517.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13674.55,0.0,0.0,0.0,0.0,231768.0,811939.0,10159.24,0.0,0.0,0.0,0.0,0.0,39874.0,65420.0,0.0,0.0,68834.0,0.0,0.0,0.0,0.0,656694.05,5005.97,0.0,0.0,0.0,669945.75,0.0,0.0,3600.0,0.0,0.0,91467.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243778.13,0.0,1381648.29,188479.53,0.0,0.0,72954.83,226701.74,0.0
3675044112441,652997.24,0.0,59999.96,0.0,65313.95,124768.79,50000.04,101755.67,18071.73,58688.84,49503.93,0.0,78632.0,0.0,16370.1,0.0,0.0,0.0,56893.06,17048.37,1237.09,23809.96,6740.3,110690.51,2053.3,3461.0,19661.4,198.96,245291.52,123051.39,16935.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15230.3,19335.2,0.0,0.0,0.0,330756.0,1147631.0,389.0,0.0,0.0,0.0,0.0,0.0,67992.0,0.0,0.0,117201.06,0.0,0.0,0.0,0.0,0.0,753362.0,0.0,0.0,0.0,0.0,715198.0,0.0,0.0,0.0,15000.0,2175079.0,10263.0,0.0,465607.0,2776.0,1180482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999511.0,0.0,1170657.0,-524881.0,0.0,0.0,1291042.1,314437.67,22026.0
3675044114389,689342.12,0.0,0.0,27768.08,107622.87,0.0,0.0,22324.5,0.0,59161.64,0.0,20338.94,211853.6,8648.52,10328.12,0.0,0.0,0.0,0.0,57232.18,1489.8,60094.37,93232.78,0.0,0.0,13715.1,3240.16,17378.54,33946.32,304159.27,212333.93,30329.3,0.0,0.0,0.0,0.0,0.0,28717.48,0.0,0.0,0.0,0.0,0.0,3538.75,0.0,0.0,0.0,375052.0,1312614.0,-212.0,0.0,0.0,0.0,0.0,0.0,65810.0,0.0,30857.0,0.0,83675.0,0.0,0.0,0.0,0.0,84983.4,0.0,0.0,0.0,0.0,37500.0,1199583.08,0.0,40357.84,19019.24,234474.41,210243.29,24959.33,126858.67,0.0,200124.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053732.67,0.0,845397.72,0.0,0.0,0.0,668.12,221878.2,134789.0
3675044116707,1600705.12,55787.44,451772.01,51000.0,771107.72,384487.6,299083.21,247953.53,0.0,170514.12,160329.29,163018.36,553186.11,44325.4,71871.64,4095.4,0.0,0.0,0.0,0.0,0.0,224367.08,102507.14,194010.03,0.0,15449.01,6974.3,81353.28,156154.78,1307253.04,556118.52,59521.43,0.0,0.0,0.0,0.0,0.0,103687.39,64574.97,0.0,0.0,0.0,0.0,348719.64,0.0,0.0,0.0,1249779.0,4378170.0,-26166.69,0.0,0.0,0.0,0.0,0.0,228878.0,0.0,0.0,233381.91,346553.0,0.0,0.0,0.0,0.0,2314655.65,0.0,78957.5,0.0,0.0,4844094.21,0.0,0.0,304505.43,0.0,719737.64,361147.09,0.0,8050000.0,6675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-155871.66,0.0,-527957.12,-37411.91,0.0,0.0,581505.39,1667324.32,0.0
3675044118059,741274.63,0.0,204840.96,59280.03,56876.07,73731.8,0.0,0.0,0.0,79747.52,12943.3,0.0,115801.33,15686.67,10040.35,26530.93,0.0,0.0,0.0,24537.5,8864.71,68642.67,4771.54,0.0,0.0,23569.11,5234.26,13049.41,22750.0,209753.71,175758.41,22505.14,0.0,0.0,0.0,0.0,0.0,10697.92,0.0,0.0,0.0,0.0,22229.05,1502.0,0.0,0.0,0.0,414954.0,1439207.0,87816.48,0.0,0.0,0.0,0.0,0.0,86869.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645229.57,0.0,0.0,0.0,0.0,1076111.17,0.0,0.0,17045.07,0.0,68715.74,54322.58,0.0,62500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621563.23,0.0,1250097.1,0.0,68715.74,0.0,52785.21,368426.2,0.0
3675051115089,3723099.77,43526.95,414532.38,0.0,33307.05,0.0,0.0,104333.77,0.0,336186.04,13082.26,68177.21,836190.14,50419.5,53853.4,0.0,0.0,0.0,0.0,0.0,0.0,1049128.64,0.0,0.0,0.0,91625.62,896.0,24765.0,0.0,41571.1,3739532.27,42086.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125272.0,6772642.0,-14236.0,0.0,0.0,0.0,0.0,0.0,1038355.0,12555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120482.14,0.0,0.0,0.0,0.0,0.0,5179336.53,0.0,0.0,0.0,0.0,427376.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4872441.87,0.0,3725420.71,-31044.71,0.0,0.0,4118.0,1190585.0,715088.43
36750773631207,4265382.3,0.0,0.0,0.0,1646068.65,0.0,0.0,0.0,0.0,334450.28,182213.95,108490.07,801571.9,67391.56,60010.5,0.0,0.0,0.0,91858.14,72728.4,156.54,344233.04,42423.14,210475.6,0.0,73687.01,12207.05,80262.47,372291.35,502532.03,240283.56,46204.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39706.5,0.0,528377.61,0.0,1547579.0,4928442.0,1617842.0,0.0,0.0,0.0,0.0,0.0,760124.0,94143.6,215908.0,0.0,0.0,0.0,0.0,4328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4328.0,4328.0,0.0,0.0,0.0,618912.54,340055.01,0.0
37103716119119,4031005.0,613.0,433947.0,57549.0,77709.0,371689.0,0.0,359938.0,208569.0,365265.0,87379.0,146059.0,599904.0,66093.0,96922.0,0.0,0.0,0.0,21125.0,94489.0,5956.0,376872.0,84963.0,0.0,0.0,40126.0,15111.0,40723.0,197798.0,1379842.0,508358.0,107223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696905.0,3683148.0,0.0,0.0,0.0,0.0,0.0,0.0,2282721.0,0.0,3099.0,0.0,154894.0,0.0,0.0,2731084.0,0.0,155427.0,0.0,407318.0,0.0,3886.0,2824283.0,0.0,0.0,468397.0,0.0,5211311.0,559657.0,0.0,0.0,665472.0,3472980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7103597.0,0.0,6007880.0,-183330.0,0.0,0.0,891479.0,2342028.0,0.0
3767983117887,162050.0,0.0,80000.0,0.0,0.0,0.0,31507.15,0.0,0.0,0.0,0.0,20927.09,0.0,2406.42,-977.0,0.0,0.0,0.0,0.0,0.0,0.0,4957.19,631.03,1034.75,0.0,1991.51,1256.0,17750.0,3116.7,35320.77,339087.04,3576.97,0.0,0.0,0.0,0.0,0.0,1973.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90174.0,90909.0,-127.92,0.0,0.0,0.0,0.0,0.0,221317.0,18886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184870.02,0.0,0.0,0.0,0.0,505006.94,0.0,0.0,0.0,1400.0,7727.76,688209.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10795.59,0.0,2197.76,0.0,0.0,0.0,240022.27,54026.15,0.0
3767991108563,1224666.91,43076.15,91035.0,0.0,117549.57,82217.93,60881.25,135506.01,53274.67,112823.15,36319.54,51440.03,199478.54,19719.96,35518.23,0.0,0.0,0.0,0.0,18719.65,18144.3,119105.2,35841.65,194497.08,0.0,17476.93,15820.31,21638.91,94623.18,44235.86,163156.06,14865.57,0.0,0.0,0.0,0.0,0.0,22490.9,238629.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464679.0,1129266.0,208.0,0.0,0.0,0.0,0.0,0.0,578566.0,0.0,142951.0,153994.03,0.0,0.0,0.0,711098.94,0.0,146019.53,0.0,0.0,0.0,0.0,110839.68,707645.22,0.0,11196.96,0.0,70437.86,167662.25,0.0,0.0,0.0,19174.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570401.89,0.0,1480275.08,19263.62,0.0,0.0,112583.14,771368.46,0.0
3767991119255,362762.16,0.0,76040.08,0.0,57299.75,34619.12,19125.0,47677.21,41860.64,36027.96,14085.84,21087.78,59419.48,7014.58,12719.72,0.0,0.0,0.0,0.0,6818.58,9960.17,39860.1,11258.96,61067.42,0.0,6202.24,7490.69,7814.05,31962.11,15263.37,142229.83,5017.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89399.64,0.0,0.0,0.0,0.0,0.0,179119.0,442126.0,466.0,0.0,0.0,0.0,0.0,0.0,216190.0,0.0,0.0,68895.21,64721.0,0.0,0.0,219626.37,0.0,39234.85,0.0,0.0,0.0,0.0,54222.45,243857.17,0.0,3855.01,0.0,0.0,134577.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426218.07,0.0,325081.15,16537.33,0.0,0.0,24110.38,313055.9,0.0
3768023119594,578562.21,0.0,85000.08,0.0,15239.1,6017.88,0.0,60136.5,12794.3,54587.13,8422.75,16822.84,60496.97,8251.99,17880.29,0.0,0.0,0.0,8790.52,15578.48,1060.34,25841.51,1407.0,46788.0,0.0,3931.21,7415.6,16883.48,5414.13,73884.78,185651.45,2350.06,0.0,0.0,0.0,0.0,0.0,1191.52,0.0,0.0,0.0,158289.47,16940.5,759.0,0.0,0.0,0.0,268468.0,426865.0,956.01,0.0,0.0,0.0,0.0,0.0,559834.0,0.0,0.0,36024.45,42541.0,0.0,0.0,296043.11,0.0,135245.11,0.0,0.0,0.0,0.0,600.0,293068.43,0.0,27423.52,0.0,1946.51,78429.02,175.0,50000.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575722.66,0.0,416758.36,0.0,0.0,0.0,82007.36,238657.57,0.0
3768023124321,230960.88,0.0,109184.62,11428.0,0.0,9484.6,0.0,43702.12,0.0,23943.63,7194.86,5065.2,44510.79,4404.05,8670.0,0.0,0.0,0.0,0.0,48481.2,3347.79,25429.55,55617.24,485.75,0.0,4761.42,8000.71,17274.27,46374.32,155117.29,146271.8,10420.82,0.0,26339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,143224.0,230530.0,0.0,0.0,0.0,0.0,0.0,0.0,295858.0,220000.0,0.0,0.0,0.0,0.0,0.0,280480.1,0.0,27884.7,0.0,0.0,0.0,0.0,144569.89,0.0,0.0,36584.0,0.0,0.0,100836.72,0.0,350000.0,0.0,0.0,0.0,0.0,36584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.97,0.0,0.0,0.0,0.0,19125.88,120160.0,56354.0
3768049127118,114413.6,0.0,44740.99,8880.0,15450.0,0.0,0.0,36375.0,0.0,0.0,0.0,17145.06,0.0,5668.38,7198.0,0.0,0.0,0.0,0.0,12834.5,202.08,3590.56,9310.02,0.0,0.0,0.0,0.0,7504.23,1457.54,18579.97,66229.56,2054.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78762.0,268111.0,0.0,0.0,0.0,0.0,0.0,0.0,21364.0,0.0,0.0,0.0,63176.65,0.0,0.0,78749.08,0.0,32979.4,0.0,0.0,0.0,0.0,11.11,184627.65,0.0,0.0,1350.0,0.0,175763.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121954.04,0.0,0.0,0.0,0.0,0.0,23938.22,38236.0,0.0
37680496119564,3695557.05,75547.83,283004.88,0.0,81412.68,168485.22,145923.96,271996.21,0.0,330079.03,0.0,96710.2,390586.74,37263.52,0.0,0.0,0.0,0.0,28661.16,72788.8,190.87,272260.12,77910.39,0.0,529766.41,19107.99,15879.99,167825.47,71558.65,666295.34,433616.35,35495.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448469.0,4946821.0,-1076.0,0.0,0.0,0.0,0.0,0.0,370605.37,0.0,0.0,0.0,0.0,0.0,0.0,1466333.03,0.0,234910.5,0.0,0.0,0.0,0.0,1991585.07,0.0,0.0,38417.52,52057.37,0.0,720993.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963543.91,0.0,2719565.7,-70404.9,0.0,98766.09,151964.77,813851.3,650438.0
3768098101535,1450254.16,0.0,293632.82,0.0,341258.64,114778.45,0.0,120474.16,0.0,150096.8,56783.03,70031.81,227532.76,26330.31,38194.03,0.0,0.0,0.0,49015.84,1004.47,18069.01,91041.68,34468.81,0.0,0.0,2975.0,2202.68,25811.0,110960.09,912750.47,597587.51,14186.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890682.0,1984120.0,0.0,0.0,0.0,0.0,0.0,0.0,1307655.0,0.0,0.0,0.0,0.0,0.0,0.0,1559240.21,0.0,0.0,5000.0,0.0,0.0,0.0,1948952.17,0.0,0.0,10572.27,0.0,0.0,728914.23,0.0,0.0,0.0,0.0,5000.0,0.0,10572.27,0.0,0.0,0.0,0.0,200000.0,420476.0,0.0,2158802.15,2104772.76,0.0,0.0,0.0,30481.49,1226579.28,0.0
37680986116776,1737260.16,0.0,147950.75,279403.11,106201.29,199838.88,196005.23,369236.49,55419.41,167530.61,93981.65,107414.33,353712.83,40621.5,35027.6,12837.28,0.0,0.0,0.0,103590.1,268.66,145561.44,146123.35,0.0,0.0,33616.56,35604.85,52917.0,171671.35,807350.99,437077.16,88666.52,0.0,0.0,0.0,0.0,0.0,70346.0,0.0,0.0,0.0,0.0,0.0,69726.46,0.0,0.0,0.0,1146446.0,2587962.0,0.0,0.0,0.0,0.0,0.0,0.0,1694927.0,0.0,0.0,0.0,0.0,0.0,0.0,1202746.87,0.0,270284.86,1700.0,0.0,0.0,0.0,1449220.59,0.0,0.0,38460.05,77383.33,1487943.38,504811.71,0.0,1154257.0,0.0,780673.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087997.34,0.0,1777557.39,8472.12,0.0,0.0,333436.63,604157.76,0.0
3768106111195,1229902.71,178638.17,130448.66,11738.83,59846.83,218631.97,0.0,175830.1,12499.95,112722.26,51243.32,68884.74,217559.93,26360.93,32907.64,0.0,0.0,0.0,0.0,42464.81,34.89,200451.34,215943.94,0.0,0.0,10491.13,21963.3,15812.75,140882.23,470538.05,418622.81,46959.65,0.0,0.0,0.0,0.0,0.0,17845.0,0.0,0.0,0.0,0.0,0.0,17107.28,0.0,0.0,0.0,786310.0,1305606.0,0.0,0.0,0.0,0.0,0.0,0.0,1627052.0,13.48,0.0,0.0,0.0,0.0,0.0,818541.78,0.0,-231038.29,500.0,0.0,0.0,0.0,642927.03,0.0,0.0,27348.67,369666.6,410748.99,504638.39,0.0,950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584056.39,0.0,473206.04,2552.71,0.0,0.0,209961.84,325687.54,0.0
37681063731023,2327198.79,0.0,361712.08,0.0,67119.29,194985.26,142999.92,334765.42,0.0,216231.36,80027.14,98421.49,280320.86,38374.3,61437.51,0.0,0.0,0.0,93515.98,8393.69,-309.8,156229.33,55560.94,0.0,0.0,14151.83,6854.97,34242.54,200611.16,1164751.48,294795.14,94986.23,0.0,3439.71,0.0,3258.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090251.0,1778685.0,0.0,0.0,0.0,0.0,0.0,0.0,2255974.0,0.0,0.0,0.0,0.0,0.0,0.0,1689369.41,0.0,0.0,10000.0,0.0,0.0,0.0,1852252.83,0.0,0.0,11557.9,0.0,0.0,448326.43,0.0,0.0,0.0,0.0,10000.0,0.0,11557.9,0.0,27674.09,0.0,0.0,100000.0,600000.0,0.0,2365621.72,2743763.52,0.0,0.0,0.0,540219.18,1040036.53,0.0
37681303731262,5174220.0,321636.99,448488.27,0.0,199581.05,641584.12,233118.8,655785.7,381888.91,480708.72,195059.51,209790.95,1092458.09,86205.77,124867.92,387249.94,0.0,0.0,20880.0,15559.93,1022.73,268597.56,11329.75,0.0,31146.6,9816.01,1901.0,46259.0,499036.95,49547.28,427330.62,10869.65,0.0,0.0,0.0,0.0,0.0,23072.69,0.0,0.0,0.0,0.0,2208846.72,2794.16,0.0,0.0,0.0,2766677.0,3345610.0,22240.0,0.0,0.0,0.0,0.0,0.0,6817560.3,1536.75,0.0,0.0,0.0,0.0,0.0,2920438.8,0.0,66628.02,0.0,0.0,0.0,0.0,1975452.93,0.0,0.0,0.0,0.0,85416.79,410436.08,0.0,0.0,0.0,743053.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880526.07,0.0,3605591.13,-144673.0,0.0,13921.0,177797.5,1562762.78,0.0
37681303732732,7595790.38,0.0,0.0,0.0,3415468.94,0.0,0.0,0.0,0.0,615029.64,314963.12,317770.97,1444216.58,122159.34,121674.5,54212.13,0.0,0.0,0.0,2988.36,6538.29,415041.66,69434.43,0.0,0.0,54347.93,2400.0,74399.0,566860.54,96352.37,2910992.2,33544.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18962.5,0.0,0.0,0.0,0.0,3072709.0,4057808.0,2977.0,0.0,0.0,0.0,0.0,0.0,7571675.05,231894.49,0.0,0.0,528970.0,0.0,0.0,2932298.02,0.0,551446.75,0.0,0.0,0.0,0.0,2547173.12,0.0,0.0,0.0,0.0,470835.64,204063.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6143774.02,0.0,6551271.47,55019.53,0.0,153916.0,162319.74,2316192.98,0.0
3768189118323,906971.32,238676.66,206853.11,0.0,143206.0,0.0,0.0,95470.67,0.0,93182.07,13923.76,18132.98,355382.68,8059.1,24312.7,0.0,0.0,0.0,0.0,83973.19,16465.35,51320.67,12709.06,0.0,0.0,27059.12,0.0,0.0,67462.84,249623.76,428161.65,27620.86,0.0,0.0,0.0,0.0,0.0,9404.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523628.0,1391549.0,0.0,0.0,0.0,0.0,0.0,0.0,532937.0,1928.0,0.0,0.0,150528.0,0.0,0.0,0.0,0.0,755486.17,0.0,0.0,0.0,0.0,1137098.93,0.0,0.0,58280.92,0.0,13634.47,50154.87,0.0,0.0,0.0,856182.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058163.33,0.0,1075058.35,0.0,0.0,0.0,50322.0,410184.91,0.0
3768213119263,297211.03,15291.61,52018.24,44241.43,0.0,0.0,0.0,19754.38,0.0,83361.41,0.0,70624.28,100789.35,6047.86,11004.23,0.0,0.0,0.0,23206.15,106837.5,0.0,2687.64,57754.02,0.0,0.0,10292.69,1952.94,15088.26,0.0,16028.61,252764.01,13129.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242518.0,596073.0,0.0,0.0,0.0,0.0,0.0,0.0,295251.09,0.0,0.0,0.0,0.0,0.0,0.0,262753.64,0.0,0.0,-24515.71,0.0,0.0,0.0,304523.78,0.0,0.0,0.0,247500.0,0.0,316018.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474242.93,0.0,372299.43,0.0,0.0,0.0,0.0,109348.0,58838.65
3768213123240,216920.76,0.0,49762.1,0.0,0.0,0.0,55516.38,0.0,0.0,22001.34,0.0,8154.09,29528.42,5241.12,4866.79,0.0,0.0,0.0,0.79,0.0,0.0,5093.95,1232.26,194.29,0.0,14822.75,1169.84,6237.4,7731.65,13497.2,532686.37,6112.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134744.0,331363.0,176.0,0.0,0.0,0.0,0.0,0.0,163862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179712.95,0.0,0.0,0.0,0.0,465838.48,0.0,0.0,4966.59,285302.8,0.0,856011.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79809.54,0.0,25534.49,0.0,0.0,0.0,281671.47,88830.29,34398.0
3768213126144,229311.37,0.0,31188.15,0.0,0.0,0.0,25049.96,33404.4,34339.0,19956.73,6673.71,12029.1,0.0,3886.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4263.2,0.0,0.0,0.0,3373.52,356.16,25504.93,4149.25,64950.0,143628.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444498.06,0.0,0.0,0.0,0.0,0.0,0.0,69461.44,0.0,0.0,0.0,0.0,0.0,0.0,16330.09,0.0,78.74,0.0,0.0,0.0,0.0,439459.3,0.0,0.0,0.0,0.0,0.0,439445.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6423.13,0.0,0.0,0.0,0.0,0.0,518.98,134009.0,0.0
3768213127050,36278.89,0.0,14471.8,0.0,0.0,0.0,0.0,4576.57,4644.22,8439.47,0.0,14815.4,7991.19,1136.79,2015.84,0.0,0.0,0.0,2973.95,59443.84,0.0,1039.88,5029.63,0.0,0.0,626.5,177.6,2835.77,2469.45,80606.7,35565.73,933.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4293.28,0.0,32282.72,0.0,42906.0,105100.0,0.0,0.0,0.0,0.0,0.0,0.0,52594.0,59443.84,0.0,0.0,0.0,32282.72,0.0,0.0,0.0,-97573.84,0.0,0.0,0.0,0.0,75969.0,59443.84,0.0,0.0,0.0,0.0,26966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12582.95,28612.0,0.0
3768213127068,18139.43,0.0,7235.84,0.0,0.0,0.0,0.0,2288.34,2322.12,4219.74,0.0,7407.72,3995.58,568.42,1007.92,0.0,0.0,0.0,1486.94,62131.92,0.0,488.89,64.82,0.0,0.0,273.23,88.8,1417.89,9375.0,0.0,25271.91,257.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146.64,0.0,0.0,0.0,30498.0,68263.0,0.0,0.0,0.0,0.0,0.0,0.0,43828.0,77653.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.04,0.0,0.0,0.0,0.0,110860.92,0.0,0.0,0.0,0.0,0.0,16217.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.65,24753.0,0.0
3768213127084,58953.19,0.0,23516.66,0.0,0.0,0.0,0.0,7436.93,7546.84,13714.14,0.0,24075.07,12985.66,1847.33,3275.74,0.0,0.0,0.0,4832.71,100253.54,0.0,1567.83,210.65,0.0,0.0,888.08,288.6,4608.13,0.0,9375.0,41724.39,860.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6976.58,0.0,0.0,0.0,65403.0,156968.0,0.0,0.0,0.0,0.0,0.0,0.0,83408.0,119625.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81443.81,0.0,0.0,0.0,0.0,150930.0,119625.99,0.0,0.0,0.0,0.0,38839.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5004.6,44801.0,0.0
3768338101204,875313.42,0.0,101016.25,0.0,177593.81,30633.5,0.0,92536.44,0.0,78138.77,24520.15,37204.49,114447.6,13080.3,14705.47,0.0,0.0,0.0,2502.79,0.0,2238.58,78265.12,25989.88,0.0,0.0,4484.96,1994.7,17939.05,115727.95,587593.0,320806.51,9702.6,0.0,0.0,0.0,0.0,0.0,24055.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367554.0,103763.0,2804.0,0.0,0.0,0.0,0.0,0.0,1245335.0,0.0,54437.0,0.0,77925.46,0.0,0.0,21496.52,0.0,258.08,0.0,0.0,0.0,300000.0,27621.68,298766.99,0.0,339.45,0.0,97192.85,36013.2,0.0,109160.03,8804.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494504.76,0.0,519087.36,0.0,97192.85,0.0,559566.29,263148.22,148567.72
3768338101345,1129790.0,46332.0,96973.0,0.0,0.0,0.0,82790.0,76122.0,104684.0,0.0,0.0,123760.0,159303.0,13020.0,23299.0,0.0,0.0,0.0,27562.0,1495.0,2192.0,73234.0,97218.0,3745.0,0.0,0.0,0.0,23677.0,25915.0,305212.0,224127.0,5183.0,0.0,0.0,0.0,0.0,0.0,21525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384949.0,101737.0,2604.0,0.0,0.0,0.0,0.0,0.0,1313099.0,29188.0,54006.0,0.0,165925.0,0.0,0.0,2238104.43,0.0,93100.9,0.0,0.0,0.0,0.0,730375.67,0.0,0.0,24000.0,0.0,48888.0,103608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030861.0,0.0,2888034.27,98192.73,0.0,0.0,38167.0,622117.0,0.0
