CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3751-3752,3901-3902,4100,4200,4300,4400,4700,5100,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7281-7299,7438,7439,7630-7699,8011,8012,8019,"8091, 8097",8096,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9740,9750,9760,9780,9789,9790A,9790M,9791,"9793, 9795",9796,9797,LocalRevAO,StateRevAO,StateRevSE
36750440116707,1754869.66,126370.93,486317.28,0.0,822042.66,364453.12,407059.0,261748.0,0.0,183542.1,190427.48,183064.26,645041.1,7065.84,81510.34,0.0,0.0,4502.07,0.0,0.0,364496.95,216533.58,236864.64,0.0,37451.36,10741.0,182391.26,204977.67,1464415.98,612302.35,36864.21,0.0,0.0,0.0,0.0,0.0,110338.13,0.0,0.0,0.0,0.0,0.0,326920.14,0.0,0.0,5653665.0,1296750.0,-223646.47,0.0,255806.0,0.0,145247.0,288261.34,342716.0,0.0,0.0,0.0,0.0,4198827.09,0.0,78957.5,0.0,0.0,2634250.54,0.0,0.0,312767.43,0.0,833603.14,0.0,7041649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20455.34,0.0,-155871.66,-27867.2,0.0,281700.29,272955.85,1338718.14,437732.74
36750440118059,802602.76,0.0,225199.78,12300.0,83589.91,50399.98,0.0,0.0,0.0,77264.62,23032.2,0.0,101501.07,25929.76,10535.73,30129.75,0.0,0.0,21994.16,3679.25,60696.62,14748.42,0.0,0.0,26716.81,6749.32,41601.6,21530.59,209814.04,282016.85,14248.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14630.45,0.0,0.0,0.0,2151688.0,465956.0,7862.0,0.0,108013.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258677.05,0.0,0.0,0.0,0.0,1401934.34,0.0,0.0,17045.07,0.0,25519.16,0.0,62500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2647221.33,0.0,1176272.0,514007.0,0.0,0.0,32570.61,152861.77,198902.89
36750510115089,4186547.15,82671.99,500544.75,0.0,49169.51,0.0,0.0,137749.71,0.0,382691.03,13635.9,79227.11,915318.55,17859.34,51587.96,0.0,0.0,0.0,0.0,0.0,1157913.43,0.0,0.0,0.0,124773.62,924.31,26114.0,12268.78,93224.47,4895968.36,55324.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8827422.0,2255619.0,-18910.0,0.0,1125298.0,5083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2318535.81,0.0,0.0,0.0,0.0,3692795.17,0.0,0.0,0.0,0.0,99645.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5911685.98,0.0,4872441.87,-125394.87,0.0,0.0,5806.0,753715.0,994120.0
36750773631207,4891150.64,0.0,0.0,0.0,1828201.41,0.0,0.0,0.0,0.0,384969.08,200865.43,212725.02,911041.84,5633.46,66642.75,0.0,0.0,45422.88,33302.32,12045.5,328468.4,237497.25,103634.1,0.0,93294.88,13119.8,88239.76,282287.88,401411.86,129821.99,55806.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6087659.0,1532754.0,0.0,0.0,825394.0,13466.0,142211.0,61885.1,0.0,140031.76,0.0,0.0,0.0,4328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4328.0,4328.0,0.0,0.0,0.0,430445.56,516966.35,574770.0
37103716119119,4260477.0,0.0,481285.0,85518.0,78944.0,469662.0,0.0,383951.0,179744.0,389316.0,112039.0,159974.0,644138.0,3644.0,130704.0,0.0,0.0,28900.0,94617.0,37727.0,442737.0,205951.0,0.0,0.0,46312.0,14176.0,44797.0,237920.0,1526447.0,608842.0,97191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6455701.0,1717205.0,0.0,0.0,2100704.0,1125.0,54667.0,0.0,4640.0,0.0,0.0,5599909.0,0.0,196816.0,0.0,407318.0,0.0,0.0,1569728.0,0.0,0.0,666694.0,0.0,251207.0,0.0,0.0,689139.0,3369248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8863837.0,0.0,7103598.0,-206374.0,0.0,312741.0,981404.0,1728921.0,0.0
37679670128595,838447.5,0.0,121746.29,0.0,0.0,0.0,0.0,37708.42,34361.5,71172.44,0.0,24522.64,27336.85,18698.8,0.0,0.0,0.0,0.0,63368.98,9346.92,35657.85,59514.06,0.0,0.0,1420.84,640.0,0.0,8406.3,244472.54,470661.08,10489.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63090.55,0.0,0.0,1433508.0,56642.0,0.0,0.0,498302.0,157000.0,0.0,0.0,0.0,0.0,0.0,575468.5,0.0,224070.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236274.0,200981.72,0.0,643516.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250381.61,0.0,0.0,0.0,0.0,0.0,65059.25,43897.55,137035.87
37679830117887,113644.28,0.0,79100.0,0.0,0.0,0.0,19510.12,0.0,0.0,0.0,0.0,16237.47,0.0,2170.0,0.0,0.0,0.0,0.0,0.0,428.0,4618.3,0.0,705.9,0.0,3318.82,810.0,18249.6,2099.82,53601.02,200925.91,9199.65,0.0,0.0,0.0,0.0,0.0,1973.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138861.0,64272.0,0.0,0.0,159934.0,15706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30108.13,0.0,0.0,0.0,0.0,46913.5,0.0,0.0,0.0,1400.0,40156.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30153.72,0.0,10795.59,0.0,0.0,13866.0,156049.47,24993.6,0.0
37679830128579,168262.54,0.0,25800.0,0.0,6764.0,0.0,0.0,48091.62,0.0,11570.49,0.0,7033.33,15270.36,3414.85,6225.0,0.0,0.0,0.0,6023.13,1688.2,15663.08,12569.16,0.0,0.0,11912.49,1000.0,7495.08,1396.71,37723.33,153655.95,2020.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204416.0,13688.0,211432.0,0.0,0.0,146250.0,0.0,0.0,0.0,0.0,0.0,9744.56,0.0,38219.64,0.0,0.0,0.0,0.0,234821.53,0.0,0.0,0.0,0.0,33518.55,0.0,171000.0,0.0,0.0,0.0,0.0,0.0,0.0,57432.0,0.0,0.0,0.0,0.0,0.0,20835.18,0.0,0.0,0.0,0.0,749.99,10643.77,34667.0
37679910108563,1301749.49,31950.15,85580.7,16175.0,78821.96,78838.44,57375.0,132300.79,101369.48,119008.62,35752.51,53527.8,255244.34,341.06,34994.67,0.0,0.0,0.0,15595.93,32084.71,129834.64,137019.87,226232.13,0.0,24260.61,19968.95,24602.87,93197.0,49729.42,255883.01,17996.34,0.0,0.0,0.0,0.0,0.0,23951.62,0.0,0.0,0.0,233917.05,289547.0,0.0,0.0,0.0,1937958.0,482485.0,64762.85,0.0,616089.04,0.0,180334.26,0.0,137790.0,0.0,0.0,950069.97,0.0,76239.94,0.0,0.0,0.0,0.0,0.0,546437.35,0.0,37835.58,288995.91,537301.16,5390.53,0.0,0.0,5037.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369695.73,0.0,1570401.89,0.0,0.0,75074.01,71900.96,339898.9,0.0
37679910119255,385148.84,10650.05,75600.0,0.0,33256.22,39121.25,19125.0,56481.06,120864.28,41022.81,22160.68,25043.92,70424.41,963.4,11664.89,0.0,0.0,0.0,5646.84,10287.75,62006.71,50373.62,72836.79,0.0,6486.97,7393.22,8200.93,30686.37,14539.86,199013.88,6101.78,0.0,0.0,0.0,0.0,0.0,4540.19,0.0,0.0,0.0,91276.0,87797.12,0.0,0.0,0.0,658273.0,186794.0,24843.41,0.0,231552.39,0.0,0.0,72058.67,61607.0,0.0,0.0,340918.86,0.0,70466.36,0.0,0.0,0.0,0.0,0.0,210052.88,0.0,9527.48,137003.35,107106.89,288207.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332215.4,0.0,426218.07,0.0,0.0,50000.0,26339.47,263244.23,0.0
37680230119594,656922.91,0.0,94200.02,0.0,37346.97,11670.0,0.0,66550.43,18395.93,55536.55,12661.96,22088.01,79360.68,440.35,13442.99,0.0,0.0,5761.64,10786.96,5100.35,45152.53,25915.76,76384.77,0.0,8258.64,8731.7,16840.55,57854.57,79866.47,375845.88,4268.4,0.0,0.0,0.0,0.0,0.0,2163.72,0.0,0.0,0.0,0.0,17834.64,488.0,0.0,0.0,787494.0,296161.0,-7147.0,0.0,629309.15,0.0,0.0,55758.57,45256.0,0.0,0.0,425228.43,0.0,180495.6,0.0,0.0,0.0,0.0,3973.3,261298.19,0.0,4821.05,0.0,95993.67,4239.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720074.17,0.0,575722.66,0.0,0.0,16755.1,61132.12,103014.15,0.0
37680230124321,336371.27,0.0,81276.06,0.0,0.0,0.0,0.0,74071.97,0.0,40854.19,0.0,17721.76,29243.0,20210.18,8178.0,0.0,0.0,0.0,20638.44,1954.07,15891.66,45178.44,48409.93,0.0,11780.5,8929.62,17085.8,63860.96,227090.62,174427.74,9902.95,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502758.11,178515.0,8163.0,0.0,376346.92,60731.0,16162.0,33788.0,8557.0,0.0,0.0,254315.0,0.0,375768.0,0.0,0.0,0.0,0.0,214468.0,0.0,0.0,23580.0,16084.0,9270.0,0.0,95833.0,51711.0,158334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338485.5,0.0,38682.0,-21920.0,0.0,0.0,28053.34,282955.29,81971.0
37680490127118,284002.94,5460.0,57330.86,31012.0,20928.75,0.0,0.0,55002.5,0.0,0.0,0.0,34630.31,0.0,6094.39,12883.22,0.0,0.0,0.0,5289.57,512.64,18940.49,48150.57,0.0,0.0,5785.94,725.0,9488.92,4169.42,66370.49,48292.73,4005.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552777.0,131558.0,-606.0,0.0,33071.0,0.0,0.0,0.0,136242.65,0.0,0.0,120437.67,0.0,0.0,0.0,0.0,0.0,0.0,12298.0,195189.32,0.0,60.0,3365.0,7570.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311174.63,0.0,121954.03,0.0,30668.89,12604.56,6555.93,91971.61,0.0
37680490127167,696268.28,0.0,161761.74,0.0,157381.6,217968.36,82832.66,50919.54,0.0,68505.43,0.0,49351.77,70439.37,17519.58,0.0,0.0,0.0,0.0,12145.26,256.92,97404.56,71659.05,0.0,11580.75,9873.51,3288.97,30407.88,64076.73,317228.83,197162.76,10883.94,0.0,0.0,0.0,0.0,0.0,1069.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163936.0,69090.0,0.0,0.0,95130.05,0.0,0.0,0.0,0.0,0.0,0.0,26051.84,0.0,32778.78,0.0,0.0,0.0,0.0,722659.83,0.0,0.0,28616.4,30885.53,170716.97,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382448.82,0.0,0.0,0.0,0.0,2802.86,192665.2,157500.0,106917.65
37680496119564,3362962.06,39791.98,280327.98,0.0,4985.82,27437.36,231139.6,193183.07,0.0,281015.69,0.0,89726.91,368214.2,27316.72,0.0,0.0,0.0,0.0,55790.54,1127.86,229361.48,77871.49,0.0,495160.62,15958.91,23692.89,96151.12,23823.72,443439.88,427812.11,41161.06,0.0,0.0,0.0,0.0,0.0,3291.68,0.0,0.0,0.0,0.0,21740.84,0.0,0.0,0.0,4922329.0,1196023.0,-19458.0,0.0,291369.89,0.0,0.0,0.0,0.0,0.0,0.0,2462973.18,0.0,612858.03,0.0,0.0,0.0,0.0,776455.48,0.0,0.0,40270.89,346556.48,495147.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3663352.66,0.0,3062310.0,0.0,0.0,87196.97,29672.79,616206.31,514582.23
37680980101535,1135519.41,92000.04,0.0,0.0,238535.85,133088.49,0.0,138429.76,0.0,105677.69,51309.69,56253.71,192881.3,3839.49,31978.84,0.0,0.0,28072.43,18057.99,4369.59,78768.77,7645.08,0.0,12076.7,0.0,1738.06,28180.86,88743.29,943820.7,450653.33,78375.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805547.83,627457.0,0.0,0.0,904561.0,0.0,0.0,0.0,0.0,0.0,0.0,3035093.22,0.0,0.0,5000.0,0.0,0.0,0.0,552012.43,0.0,0.0,897.5,0.0,493892.76,0.0,0.0,0.0,0.0,5000.0,0.0,897.5,0.0,218903.7,0.0,0.0,100000.0,171536.0,0.0,2602773.19,2794850.42,0.0,0.0,0.0,45773.19,840937.81,0.0
37680980128769,416552.03,0.0,144769.44,0.0,120008.37,0.0,0.0,45147.3,0.0,44644.97,10161.67,20482.53,80062.73,369.12,13941.52,0.0,0.0,8588.91,0.0,438.75,35754.87,42161.21,0.0,0.0,105.0,3185.0,0.0,53262.97,153203.01,313310.77,71944.96,0.0,1568714.54,0.0,121018.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63963.93,68175.31,0.0,1323838.0,29440.0,0.0,0.0,503093.0,0.0,0.0,0.0,0.0,1749000.0,0.0,89187.26,0.0,0.0,0.0,0.0,0.0,0.0,443244.36,0.0,0.0,14000.0,0.0,191213.79,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,162528.35,0.0,178689.48,0.0,0.0,0.0,0.0,414.09,149400.0,0.0
37680986116776,1927243.1,0.0,206057.74,295946.84,156360.09,216319.37,221857.94,429567.57,33628.55,181170.4,108466.95,123194.8,417261.19,15482.39,65336.09,0.0,0.0,0.0,130348.35,113.15,145542.18,135176.23,0.0,0.0,38745.61,16530.27,52953.65,201934.01,731438.5,662762.56,87606.09,0.0,0.0,0.0,0.0,0.0,72274.0,0.0,0.0,0.0,0.0,0.0,20654.69,0.0,1384652.12,3522530.0,1226319.0,-22004.0,0.0,1887157.0,0.0,0.0,0.0,0.0,352236.65,0.0,669817.63,0.0,641450.27,1700.0,0.0,0.0,0.0,1218537.41,0.0,0.0,32278.76,42383.33,297898.63,0.0,75796.67,0.0,25175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675800.46,0.0,2087997.34,83484.67,0.0,244540.68,342021.22,519223.69,0.0
37681060111195,1524685.48,124853.1,255945.7,1000.0,119339.34,305333.96,5811.93,236304.31,24444.42,133135.72,85191.79,96479.64,305504.5,8344.76,46916.11,0.0,0.0,0.0,30165.29,10307.05,233993.7,157096.85,0.0,0.0,26965.34,28620.85,23882.55,196013.44,621765.9,735469.9,96012.78,0.0,0.0,0.0,0.0,0.0,25324.0,0.0,0.0,0.0,0.0,0.0,7336.91,0.0,4500.0,2061247.0,958306.0,-17988.0,0.0,2058547.0,0.0,0.0,0.0,0.0,0.0,0.0,549916.01,0.0,307580.66,700.0,0.0,0.0,0.0,552758.21,0.0,0.0,24316.61,21666.6,903728.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636025.01,0.0,584056.39,51695.1,0.0,158568.8,254051.12,315424.52,0.0
37681063731023,2645930.26,0.0,364547.69,0.0,55039.32,230142.01,170499.88,424776.64,0.0,236618.86,90219.52,113012.09,318526.22,1999.31,79473.21,0.0,0.0,96983.57,20306.82,6919.65,170983.65,29199.23,0.0,0.0,12397.17,12702.32,35282.37,241766.04,868499.04,361086.29,63224.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443444.75,1060089.0,0.0,0.0,2278477.0,0.0,0.0,0.0,0.0,0.0,0.0,1991297.77,0.0,0.0,10000.0,0.0,0.0,0.0,1571824.82,0.0,0.0,12149.42,0.0,388040.37,0.0,0.0,0.0,0.0,10000.0,0.0,12149.42,0.0,240724.85,0.0,0.0,100000.0,292006.25,0.0,2542351.12,3114853.71,0.0,0.0,0.0,546996.67,403506.16,0.0
37681303731262,5784205.97,337392.39,545274.46,0.0,238846.45,671256.26,186870.18,627427.67,211689.72,521210.41,191632.51,220985.11,1269580.31,4141.68,165090.61,415873.89,0.0,18840.0,83264.4,1100.42,443351.34,187547.5,0.0,36658.29,23796.26,2517.32,47589.0,554775.89,53553.39,483293.17,43004.66,0.0,0.0,0.0,0.0,0.0,30975.39,0.0,0.0,0.0,0.0,2184336.0,3076.32,0.0,0.0,4645171.0,2690383.0,-53667.16,0.0,7134516.36,8280.0,0.0,0.0,0.0,0.0,0.0,3363420.82,0.0,1382029.66,0.0,0.0,0.0,0.0,1299022.29,0.0,0.0,0.0,0.0,983737.24,0.0,0.0,0.0,1092923.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4077601.88,0.0,3894447.07,144673.0,0.0,0.0,239467.42,963488.16,0.0
37681303732732,6560052.05,492314.78,622599.07,436553.63,998381.38,433420.87,322571.29,737689.17,1132349.54,659441.42,324156.77,366982.07,1487809.95,5871.19,183246.81,81492.54,0.0,-97286.21,1281.32,7342.89,413224.44,369888.06,0.0,0.0,47588.98,20928.0,73265.0,616449.98,85215.51,3067741.79,52918.76,0.0,0.0,0.0,0.0,0.0,133274.5,0.0,0.0,0.0,0.0,9112.5,0.0,0.0,0.0,6312458.0,3114768.0,0.0,0.0,8220321.13,291965.0,0.0,0.0,568150.0,0.0,0.0,4197084.08,0.0,97375.6,0.0,0.0,0.0,0.0,1953750.84,0.0,0.0,0.0,53016.4,184134.78,0.0,0.0,122458.46,178375.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5855811.22,0.0,6297690.2,-164078.2,0.0,280767.24,74728.06,1066454.32,0.0
37681890118323,1651163.32,154796.56,386991.4,0.0,206395.41,0.0,51598.85,128997.13,0.0,155218.24,23193.53,27008.88,483852.32,12003.95,36429.43,0.0,0.0,3143.06,381415.08,0.0,75188.38,20847.67,0.0,0.0,58358.36,250.0,1111.15,103654.66,548283.89,729426.72,74072.7,0.0,0.0,0.0,0.0,0.0,13534.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2904601.0,796648.0,-10635.0,0.0,793024.0,0.0,0.0,0.0,53325.0,0.0,0.0,0.0,0.0,1399689.37,0.0,0.0,0.0,0.0,1644756.52,0.0,0.0,154258.43,14605.32,2650541.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488421.06,0.0,1058163.33,0.0,0.0,101045.0,84866.66,236408.0,0.0
37682130119263,408734.45,22572.0,97607.15,86385.87,0.0,0.0,0.0,32385.64,0.0,53122.96,0.0,16695.9,71252.05,6824.59,9875.52,0.0,0.0,0.0,199310.0,0.0,10885.85,43299.15,0.0,0.0,15397.2,362.52,15802.3,0.0,13615.43,473506.11,9959.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962312.0,285245.0,-19019.64,1327.0,303490.0,0.0,0.0,0.0,0.0,141143.26,0.0,457386.89,0.0,140433.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247500.0,39600.67,0.0,66448.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739271.08,474242.93,0.0,0.0,0.0,1260.17,81854.89,95009.33
37682130119560,320910.65,0.0,0.0,0.0,16104.0,4961.58,0.0,78655.43,0.0,25323.38,10958.51,11994.96,50512.8,210.2,97.24,0.0,0.0,0.0,2192.73,11178.09,24144.78,0.0,0.0,0.0,9578.63,0.0,3958.14,15821.22,45738.07,142525.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811521.0,238054.0,0.0,0.0,287587.25,0.0,0.0,0.0,0.0,0.0,0.0,627126.33,0.0,320345.06,0.0,0.0,0.0,0.0,363721.15,0.0,0.0,0.0,0.0,76544.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148606.48,0.0,538872.49,4745.0,0.0,86041.96,1797.24,96584.56,30352.37
37682130120253,858333.68,0.0,114379.66,0.0,0.0,0.0,30813.78,188986.1,2640.97,77896.81,23509.53,31370.65,96653.46,1289.27,24.68,0.0,0.0,10098.0,79164.79,0.0,76601.6,0.0,0.0,0.0,4603.02,1915.22,35118.11,31163.19,211277.41,379160.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248418.0,384740.0,0.0,0.0,470860.15,0.0,0.0,0.0,26117.24,0.0,0.0,18890.29,0.0,0.0,0.0,0.0,0.0,0.0,220167.81,0.0,0.0,0.0,0.0,98193.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30276.89,0.0,21861.92,-450758.06,0.0,110587.75,327319.37,198031.95,169274.89
37682130121582,569585.0,45999.97,114000.11,0.0,0.0,0.0,0.0,27561.27,19383.61,58763.48,0.0,12233.24,70991.44,5192.31,15544.63,0.0,0.0,0.0,4049.88,450.73,30474.7,17938.05,0.0,0.0,388.0,1275.0,7743.0,29310.65,158866.54,129135.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815905.0,251724.0,0.0,0.0,312541.91,0.0,0.0,0.0,0.0,0.0,0.0,524760.04,0.0,65859.64,0.0,0.0,0.0,0.0,236315.57,0.0,0.0,0.0,0.0,31165.89,0.0,0.0,0.0,62500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673097.52,0.0,451041.16,0.0,0.0,94671.84,29774.28,135162.79,90507.16
37682130123224,477184.44,0.0,78100.04,0.0,0.0,0.0,0.0,7742.16,0.0,44577.63,885.87,8589.82,69312.32,281.87,41.7,0.0,0.0,2800.0,0.0,0.0,26782.33,33537.69,0.0,0.0,6715.06,1850.0,7398.6,24053.18,108385.17,447164.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931724.0,268708.0,0.0,0.0,291031.66,0.0,0.0,0.0,0.0,0.0,0.0,178096.15,0.0,150796.4,0.0,0.0,0.0,0.0,397062.5,0.0,0.0,0.0,0.0,285030.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378723.95,0.0,95541.52,0.0,0.0,62201.06,2450.2,116312.72,80558.91
37682130123240,193988.18,0.0,51663.5,0.0,0.0,0.0,57178.87,0.0,0.0,20826.17,0.0,7694.6,29270.58,4626.01,10074.09,0.0,0.0,0.0,0.0,0.0,9859.78,45317.65,225.35,0.0,19908.81,1995.75,0.0,9240.54,71899.66,301855.58,13280.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458176.0,134636.0,-615.0,0.0,143090.0,0.0,0.0,0.0,0.0,0.0,0.0,50793.0,0.0,31727.69,0.0,0.0,0.0,0.0,716555.83,0.0,0.0,9320.38,2785.8,696948.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114234.32,0.0,79808.51,0.0,0.0,0.0,2483.77,100455.17,45105.18
37682130127035,542963.69,65366.34,0.0,0.0,0.0,0.0,0.0,8683.5,0.0,15937.91,0.0,24591.29,44721.8,7918.45,2473.59,0.0,0.0,237.98,233195.48,116273.88,10768.2,993.52,0.0,0.0,9003.41,11001.46,3045.84,0.0,0.0,432526.6,7959.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219483.0,44536.0,0.0,0.0,302079.28,0.0,0.0,0.0,0.0,0.0,0.0,14789.0,0.0,-235897.9,0.0,0.0,0.0,0.0,561674.66,0.0,0.0,98606.91,0.0,375990.72,0.0,0.0,0.0,0.0,0.0,0.0,98606.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35424.96,0.0,0.0,0.0,0.0,141.19,34604.47,0.0
37682130127050,361975.79,0.0,43577.56,0.0,0.0,0.0,0.0,5789.0,0.0,10625.27,0.0,16394.19,30156.46,5278.98,1649.06,0.0,0.0,158.66,155463.65,77515.92,7519.93,72512.52,0.0,0.0,14898.75,7334.32,2030.56,19891.37,84045.56,366694.71,4904.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696179.0,206340.0,-45201.0,0.0,221784.36,165556.0,0.0,0.0,0.0,0.0,0.0,122841.0,0.0,-103525.08,0.0,0.0,0.0,0.0,428651.23,0.0,0.0,0.0,65737.94,250660.48,0.0,187077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75977.61,10872.66,0.0,0.0,0.0,748.05,44936.34,63178.89
37682130127068,258554.14,0.0,31126.83,0.0,0.0,0.0,0.0,4135.0,0.0,7589.48,0.0,11710.14,21540.33,3770.69,1177.9,0.0,0.0,113.32,111045.47,55368.52,4558.77,30642.99,0.0,0.0,10597.38,5238.8,1450.4,15333.34,0.0,264565.42,3366.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456698.0,135771.0,-18146.0,0.0,170519.87,147347.0,0.0,0.0,0.0,0.0,0.0,72287.0,0.0,213889.36,0.0,0.0,0.0,0.0,267929.95,0.0,0.0,0.0,46955.67,179043.2,0.0,187077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234941.78,96352.86,0.0,0.0,0.0,654.79,39946.78,47682.88
37682130127084,310264.96,0.0,44893.86,0.0,0.0,0.0,0.0,4962.0,0.0,9107.37,0.0,14052.15,24018.91,4524.83,1413.48,0.0,0.0,141.06,133254.56,66442.22,6332.96,33331.51,0.0,0.0,12696.77,6286.56,1740.48,15333.33,23790.0,320241.26,4474.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553359.0,163586.0,-12251.0,0.0,181874.26,105374.0,0.0,0.0,0.0,0.0,0.0,75238.0,0.0,270916.73,0.0,0.0,0.0,0.0,190724.25,0.0,0.0,0.0,56346.81,214851.84,0.0,187077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191296.95,150272.57,0.0,0.0,0.0,1818.97,39666.47,44899.25
