CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3751-3752,3801-3802,3901-3902,4100,4200,4300,4400,4700,5100,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7281-7299,7438,7439,7630-7699,8011,8015,8019,8020-8039,8040-8079,8080-8089,"8091, 8097",8092,8096,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9400-9499,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9730,9740,9770,"9775, 9780",9790,9791,"9793, 9795",LocalRevAO,StateRevAO,StateRevSE
01612596001788,1516927.54,0.0,316219.68,0.0,0.0,341400.63,63160.0,0.0,0.0,130046.61,41768.59,63573.57,277506.8,16843.19,33924.6,0.0,0.0,0.0,0.0,52408.38,101.89,86558.2,23029.3,70096.63,0.0,8381.15,3997.75,7744.25,115806.03,196393.94,1124496.67,21407.09,0.0,0.0,0.0,0.0,0.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881759.0,0.0,0.0,0.0,0.0,0.0,0.0,880488.0,264132.0,0.0,0.0,327436.0,0.0,0.0,0.0,0.0,1969218.62,0.0,0.0,0.0,0.0,572198.25,0.0,0.0,18794.73,0.0,0.0,846678.17,0.0,0.0,0.0,0.0,0.0,0.0,18794.73,0.0,0.0,0.0,0.0,0.0,1694738.7,1718661.96,147314.04,6846.92,501347.0,0.0
01612596111660,337003.0,0.0,87944.0,0.0,0.0,0.0,53000.0,31404.0,0.0,0.0,0.0,35660.0,49145.0,8377.0,15069.0,0.0,0.0,0.0,0.0,0.0,13564.0,30486.0,0.0,0.0,0.0,6220.0,11668.0,2324.0,291914.0,227493.0,110344.0,4083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583166.0,6487.0,0.0,0.0,0.0,0.0,0.0,255645.0,19640.0,0.0,0.0,87015.0,0.0,0.0,0.0,0.0,764875.0,0.0,0.0,69423.0,0.0,142553.0,0.0,0.0,20466.0,499769.0,496927.0,1194.0,0.0,0.0,0.0,0.0,0.0,0.0,20466.0,0.0,0.0,0.0,0.0,0.0,1972353.0,1823206.0,22035.0,16620.0,377397.0,0.0
01612596113807,479120.0,0.0,0.0,0.0,0.0,0.0,75000.0,12000.0,65600.0,0.0,7502.0,50308.0,43068.0,7746.0,13115.0,0.0,0.0,0.0,0.0,22079.0,0.0,26749.0,0.0,0.0,0.0,1671.0,3015.0,7648.0,477760.0,248846.0,58049.0,6971.0,0.0,0.0,0.0,0.0,0.0,49252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704622.0,7718.0,0.0,0.0,0.0,0.0,0.0,308928.0,78239.0,0.0,0.0,81834.0,0.0,0.0,0.0,0.0,775733.0,0.0,0.0,0.0,0.0,285682.0,0.0,0.0,0.0,455510.0,280600.0,84282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713243.0,1187657.0,139228.0,258476.0,464428.0,0.0
01612596117394,878329.13,0.0,109273.0,117733.0,125124.0,1447.0,186519.0,0.0,176500.0,78799.94,0.0,57109.3,165331.0,22421.15,54227.45,0.0,0.0,0.0,1496.0,27233.0,2073.0,41462.0,31737.0,15377.0,0.0,1391.0,4733.0,11089.91,15408.0,123258.0,574198.0,10160.8,0.0,0.0,0.0,0.0,0.0,16959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301338.0,0.0,0.0,0.0,0.0,0.0,0.0,599609.0,133626.0,0.0,0.0,103738.0,0.0,0.0,0.0,0.0,-17873.6,0.0,0.0,0.0,0.0,699751.41,0.0,0.0,41945.51,0.0,13166.49,270285.34,0.0,0.0,0.0,0.0,0.0,0.0,41945.51,0.0,0.0,0.0,0.0,0.0,424758.95,372504.91,-20011.91,90545.0,506033.14,0.0
01612596117402,506860.0,0.0,48228.0,29637.0,120010.0,0.0,87807.0,0.0,103402.0,50861.0,1337.0,28753.0,171084.0,12632.0,23613.0,6592.0,0.0,0.0,1850.0,52095.0,11077.0,33058.0,2718.0,47847.0,0.0,197.0,5845.0,7484.0,55461.0,93990.0,458454.0,8262.0,0.0,0.0,0.0,0.0,0.0,33253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747252.0,0.0,0.0,0.0,0.0,0.0,0.0,342811.0,52362.0,0.0,0.0,112618.0,0.0,0.0,0.0,0.0,272791.0,0.0,0.0,0.0,0.0,212878.0,0.0,0.0,6600.0,0.0,22130.0,87400.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.0,0.0,0.0,0.0,0.0,0.0,420399.0,634552.0,-25970.0,22847.0,311767.0,0.0
01612596117568,1190484.7,26.63,151927.17,0.0,172728.51,23000.0,0.0,52051.62,169721.59,114005.53,17078.61,64043.08,198229.99,0.0,18359.41,0.0,0.0,0.0,18159.19,0.0,62521.97,88748.51,0.0,181206.09,0.0,25487.64,727.0,7304.04,36508.51,248867.07,366477.66,8743.05,0.0,0.0,0.0,0.0,0.0,64436.88,0.0,0.0,0.0,0.0,400296.65,0.0,0.0,0.0,0.0,1275121.0,14162.0,0.0,0.0,0.0,0.0,0.0,596778.0,320100.1,0.0,138465.65,149237.0,0.0,0.0,0.0,0.0,-61739.42,0.0,0.0,0.0,0.0,911286.33,0.0,0.0,0.0,15000.0,283412.18,212863.58,0.0,32544.01,52098.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850453.42,1018245.26,0.74,9282.3,594977.47,123551.0
01612596117972,384195.0,0.0,95000.0,39654.0,97158.0,24303.0,32923.0,62894.0,29781.0,42906.0,0.0,18900.0,52544.0,6534.0,10410.0,0.0,0.0,0.0,0.0,26407.0,0.0,15721.0,0.0,19991.0,32935.0,19688.0,1150.0,21785.0,71742.0,8203.0,2980.0,14.0,0.0,0.0,0.0,0.0,0.0,85609.0,0.0,0.0,0.0,74424.0,0.0,192031.0,0.0,0.0,0.0,542986.0,1644.0,0.0,0.0,0.0,0.0,0.0,253216.0,51567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410428.0,0.0,0.0,86822.0,0.0,3246.0,0.0,0.0,504.0,788.0,4872536.0,105527.0,0.0,0.0,0.0,3850000.0,0.0,0.0,504.0,0.0,0.0,0.0,0.0,0.0,1418293.0,1508059.0,-65529.0,383658.0,143075.0,0.0
01613090101212,1197188.0,62500.0,347635.0,0.0,0.0,22555.0,46125.0,30198.0,0.0,139352.0,0.0,53305.0,84600.0,13586.0,16806.0,0.0,0.0,0.0,44400.0,12296.0,7539.0,151732.0,29970.0,98281.0,0.0,156228.0,0.0,12630.0,86640.0,193922.0,347960.0,17054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876798.0,0.0,0.0,0.0,0.0,0.0,0.0,396976.0,0.0,0.0,50353.0,54964.0,0.0,0.0,0.0,0.0,273333.0,0.0,0.0,0.0,0.0,449661.0,0.0,0.0,0.0,0.0,595723.0,141166.0,0.0,0.0,119844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057707.0,894695.0,30140.0,649033.0,72611.0,0.0
01613090114421,802579.0,61880.0,191282.0,96667.0,0.0,28000.0,50000.0,0.0,0.0,0.0,0.0,87155.0,77279.0,12398.0,11786.0,0.0,0.0,0.0,77320.0,52319.0,2416.0,103344.0,79847.0,67820.0,0.0,27867.0,0.0,4923.0,43595.0,96048.0,192230.0,11330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006755.0,0.0,0.0,0.0,0.0,0.0,0.0,303994.0,0.0,0.0,36744.0,90790.0,0.0,0.0,0.0,0.0,64331.0,0.0,0.0,0.0,0.0,83909.0,0.0,0.0,36158.0,0.0,423416.0,3463.0,0.0,54709.0,53064.0,0.0,0.0,0.0,36158.0,0.0,0.0,0.0,0.0,0.0,460420.0,1024417.0,-214487.0,320835.0,32407.0,0.0
01763720107839,2625852.24,45656.4,148874.16,0.0,67563.28,98557.17,169673.32,119776.81,0.0,219691.41,0.0,90459.46,252795.39,38852.74,31781.84,0.0,0.0,0.0,22655.47,50566.77,3318.69,147010.44,1554.76,10508.5,0.0,44490.88,6354.0,37450.51,145365.71,273211.73,392617.69,23106.06,0.0,0.0,0.0,0.0,0.0,0.0,93795.24,0.0,0.0,0.0,51019.44,0.0,0.0,0.0,0.0,2007445.0,62014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387634.69,0.0,2.68,0.0,0.0,0.0,300024.9,441035.26,0.0,0.0,54994.78,0.0,1163512.54,417327.21,0.0,299740.31,285000.0,0.0,0.0,0.0,54994.78,0.0,0.0,56339.54,2174747.56,0.0,59055.45,1395230.08,0.0,2871805.81,530304.16,373801.85
04100416119523,417133.67,0.0,73200.0,0.0,37530.54,18403.0,86080.0,4460.0,0.0,41841.34,9933.35,17119.73,87604.72,1393.08,13741.11,0.0,0.0,0.0,0.0,1516.0,1744.54,38097.17,5074.23,3131.83,10456.19,19291.75,5494.39,7669.68,22763.16,96061.94,39986.02,4167.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7880.0,0.0,0.0,0.0,559037.0,0.0,46364.0,0.0,0.0,0.0,0.0,0.0,233426.0,43344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738034.29,0.0,0.0,0.0,0.0,10360.29,0.0,0.0,16292.58,0.0,0.0,34190.98,0.0,0.0,0.0,0.0,0.0,0.0,16292.58,0.0,0.0,0.0,0.0,0.0,714203.63,738722.22,-149029.98,90349.08,103066.84,52975.0
04614240110551,306363.07,0.0,0.0,0.0,30015.71,57143.14,0.0,39109.69,14424.42,20347.06,7254.22,16213.54,68544.58,3965.39,9633.61,0.0,0.0,0.0,0.0,3720.24,1019.22,19053.79,1806.83,52454.71,0.0,2141.43,2520.0,2916.06,17566.31,21574.1,189405.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413594.0,5108.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57782.87,122385.65,0.0,0.0,0.0,0.0,292133.65,0.0,0.0,0.0,0.0,146443.02,0.0,0.0,4429.87,0.0,226319.27,56148.61,0.0,0.0,17447.62,0.0,0.0,0.0,4429.87,0.0,0.0,0.0,0.0,0.0,591299.71,392660.9,-46920.21,307137.27,146050.84,0.0
04614240118042,120781.23,0.0,0.0,0.0,34428.78,0.0,28610.0,17063.66,3420.0,9859.77,3654.0,8115.43,0.0,3688.68,4220.52,0.0,0.0,0.0,501.98,23848.77,2436.55,12968.03,6663.35,0.0,32456.25,7907.49,684.0,3690.49,21678.14,39086.94,81839.33,750.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3531.16,0.0,0.0,0.0,0.0,212410.0,0.0,0.0,0.0,0.0,0.0,0.0,92216.0,307190.0,0.0,0.0,18873.0,0.0,0.0,0.0,0.0,308674.39,0.0,0.0,0.0,0.0,440.5,80274.9,0.0,0.0,0.0,0.0,19094.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370295.21,0.0,0.0,135229.7,47329.9,0.0
04614246113773,1224537.45,0.0,95363.06,168205.22,86385.42,223587.77,95279.92,81316.87,204.0,122471.52,28682.38,77825.85,276104.26,0.0,33516.64,0.0,0.0,0.0,0.0,26775.3,2905.38,76123.4,84237.92,1882.87,0.0,9090.64,4840.01,20501.0,58615.83,109116.09,308519.79,7334.75,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763903.0,-394771.0,0.0,0.0,0.0,385566.0,0.0,786230.0,0.0,44541.0,0.0,0.0,0.0,0.0,0.0,0.0,476248.9,0.0,0.0,0.0,500472.76,222257.65,89282.99,0.0,51368.23,0.0,317537.89,243866.79,17284.0,244646.19,23911.0,215900.03,0.0,0.0,51368.23,0.0,0.0,0.0,163353.98,0.0,696834.69,373725.42,68239.11,411805.97,391924.74,107784.0
04615310110338,358185.55,0.0,65900.04,0.0,64997.28,0.0,58154.52,26963.13,0.0,0.0,0.0,0.0,12399.65,0.0,11839.46,0.0,0.0,0.0,46859.14,8067.44,1011.11,77830.47,19964.51,20990.18,0.0,4600.39,8324.77,12957.45,16365.16,123683.24,109854.66,5191.13,0.0,0.0,0.0,0.0,0.0,14133.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521364.0,0.0,0.0,0.0,0.0,0.0,0.0,295759.0,73673.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397519.52,0.0,0.0,0.0,0.0,121549.81,0.0,0.0,3636.67,0.0,93562.07,60154.16,35887.0,0.0,39208.24,0.0,0.0,0.0,3636.67,0.0,0.0,0.0,0.0,0.0,477382.0,406343.31,318.0,49495.94,118273.72,0.0
07100740114470,1025902.0,27772.0,371464.0,40848.0,416625.0,0.0,313199.0,0.0,112090.0,115005.0,0.0,86827.0,288039.0,25151.0,33463.0,0.0,0.0,0.0,17833.0,74963.0,4717.0,58514.0,140713.0,234612.0,0.0,9587.0,3110.0,26668.0,151368.0,485202.0,822957.0,26142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605924.0,0.0,3355.0,0.0,0.0,0.0,0.0,0.0,433322.0,71518.0,0.0,90356.0,54618.0,0.0,0.0,0.0,0.0,205872.0,0.0,0.0,0.0,0.0,239022.0,0.0,0.0,73397.0,44383.0,147384.0,243203.0,23927.0,0.0,21505.0,0.0,0.0,0.0,73397.0,0.0,0.0,66751.0,0.0,0.0,281275.0,372974.0,0.0,3496437.0,99260.0,0.0
07616480115063,277033.0,0.0,49453.0,0.0,12303.0,0.0,0.0,91591.0,0.0,27205.0,0.0,13542.0,39391.0,1338.0,7585.0,0.0,0.0,0.0,1964.0,0.0,0.0,28748.0,10606.0,0.0,0.0,6090.0,1800.0,7531.0,9825.0,11753.0,61528.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5788.0,25446.0,0.0,0.0,0.0,0.0,0.0,381282.0,6410.0,0.0,0.0,0.0,0.0,0.0,147943.0,291032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274697.0,0.0,0.0,0.0,0.0,160342.0,0.0,6621.0,0.0,0.0,0.0,19011.0,0.0,0.0,0.0,0.0,0.0,6621.0,0.0,0.0,0.0,0.0,0.0,0.0,416028.0,109183.0,0.0,198.0,127813.0,0.0
07616486115703,547809.0,0.0,67573.0,0.0,46683.0,0.0,0.0,119001.0,0.0,49299.0,0.0,22099.0,85953.0,2368.0,14017.0,0.0,0.0,0.0,3281.0,0.0,0.0,20724.0,0.0,0.0,29815.0,6884.0,1730.0,10640.0,20450.0,4228.0,55699.0,1016.0,0.0,0.0,0.0,0.0,0.0,27500.0,0.0,0.0,11564.0,65293.0,0.0,0.0,0.0,0.0,0.0,714183.0,16730.0,0.0,0.0,0.0,0.0,0.0,354996.0,64428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499971.0,0.0,0.0,0.0,0.0,212040.0,0.0,0.0,8734.0,0.0,250369.0,44435.0,0.0,0.0,0.0,0.0,0.0,0.0,8734.0,0.0,0.0,0.0,917945.0,0.0,0.0,778779.0,0.0,7168.0,116926.0,0.0
07617960101477,1126130.0,121683.0,254643.0,0.0,33666.0,114672.0,27589.0,94350.0,19085.0,101602.0,0.0,26013.0,147533.0,4507.0,27532.0,0.0,0.0,0.0,36232.0,42442.0,0.0,45831.0,47087.0,128301.0,19540.0,6388.0,2535.0,11775.0,34682.0,113753.0,41787.0,16519.0,0.0,0.0,0.0,0.0,0.0,249501.0,0.0,0.0,38358.0,64987.0,502339.0,16726.0,0.0,0.0,0.0,1320233.0,29032.0,0.0,0.0,0.0,0.0,0.0,714703.0,388989.0,36743.0,87536.0,112240.0,0.0,0.0,0.0,0.0,0.0,600900.0,0.0,0.0,0.0,0.0,602205.0,0.0,8975.0,0.0,2549.0,188594.0,117261.0,0.0,0.0,0.0,600900.0,0.0,8975.0,0.0,0.0,0.0,0.0,0.0,298899.0,862428.0,48537.0,71938.0,460826.0,147525.0
07617960110973,291218.36,0.0,87475.5,0.0,161905.56,0.0,80463.5,0.0,46338.26,25150.64,0.0,37897.12,107628.94,9710.09,10052.91,0.0,0.0,12200.0,0.0,27928.96,6678.16,31917.52,22290.07,100411.21,0.0,3602.81,2808.5,10666.96,22556.54,19219.76,402198.1,4413.44,0.0,0.0,0.0,0.0,0.0,26662.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353361.0,0.0,0.0,0.0,0.0,0.0,0.0,273364.0,58399.0,0.0,65904.36,44552.0,0.0,0.0,0.0,0.0,69552.48,0.0,0.0,0.0,0.0,363297.22,0.0,0.0,0.0,24390.76,29059.52,119895.73,0.0,163566.37,10577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192260.88,37105.0,25751.0,426872.0,385728.85,0.0
07617960115352,262524.85,0.0,0.0,0.0,0.0,0.0,137729.0,0.0,0.0,18819.86,9737.63,17693.14,64385.15,1863.14,12226.67,0.0,0.0,0.0,0.0,0.0,0.0,11771.33,0.0,0.0,0.0,1000.0,0.0,0.0,11164.94,108144.45,42605.62,2659.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4375.62,56845.04,6436.0,0.0,0.0,0.0,0.0,340249.09,0.0,0.0,0.0,0.0,0.0,0.0,195812.86,40515.0,0.0,0.0,0.0,21118.08,0.0,0.0,0.0,90071.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23634.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66436.87,187449.27,-0.94,900.0,12533.73,0.0
07617966118368,339468.03,0.0,58907.5,0.0,0.0,0.0,21887.52,113936.39,8564.44,32587.98,10605.01,15012.23,127673.34,0.0,9392.56,0.0,0.0,0.0,1192.07,0.0,2231.58,11729.95,0.0,15874.23,0.0,7739.9,1193.0,5311.08,5412.98,118523.87,36705.9,7060.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.44,0.0,555698.67,0.0,0.0,0.0,0.0,0.0,0.0,217451.02,0.0,0.0,4355.21,39263.0,0.0,0.0,0.0,0.0,502510.29,0.0,0.0,0.0,0.0,0.0,64322.82,0.0,0.0,0.0,21460.05,37085.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551208.11,570135.7,0.0,20000.0,97262.3,0.0
09764890114876,712769.88,0.0,78494.71,0.0,112609.0,0.0,0.0,45716.89,126654.22,63237.02,16816.53,44915.83,140166.28,0.0,10031.12,0.0,0.0,0.0,7252.98,0.0,26480.06,72655.26,0.0,3261.22,0.0,12564.98,250.0,4364.28,45790.0,149068.23,228715.55,7804.64,0.0,0.0,0.0,0.0,0.0,86565.27,0.0,0.0,0.0,0.0,143130.8,0.0,0.0,0.0,0.0,1295013.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,86872.0,0.0,0.0,148179.07,0.0,0.0,0.0,0.0,-399418.12,0.0,0.0,0.0,0.0,414110.24,0.0,0.0,0.0,25000.0,464786.87,335821.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168657.84,-24307.0,0.0,157707.12,392696.4,123092.0
09764890114884,531118.82,0.0,70820.44,0.0,13636.5,0.0,0.0,92535.44,76761.62,44633.95,14652.95,32904.73,98795.71,0.0,7979.35,0.0,0.0,0.0,4128.81,0.0,28444.7,52487.43,0.0,136196.53,0.0,7748.78,200.0,832.92,22866.72,159717.33,160785.25,6625.95,0.0,0.0,0.0,0.0,0.0,58594.0,0.0,0.0,0.0,0.0,236027.82,0.0,0.0,0.0,0.0,1028751.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,68754.0,0.0,78069.06,113386.58,0.0,0.0,0.0,0.0,-266129.27,0.0,0.0,0.0,0.0,346295.43,0.0,0.0,0.0,0.0,211972.55,132963.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159176.2,54608.0,0.0,159992.47,270037.84,97681.0
10101080111682,158657.77,5413.99,13212.0,0.0,53922.5,0.0,42150.0,17896.5,0.0,14458.38,0.0,11415.6,4506.5,873.67,5679.84,0.0,0.0,0.0,0.0,1363.53,2499.09,23000.41,2977.52,0.0,0.0,4889.71,1406.0,1965.71,0.0,2535.93,40991.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,207058.0,1092.0,0.0,0.0,0.0,0.0,0.0,19655.0,0.0,0.0,0.0,69718.0,0.0,0.0,32912.73,0.0,0.0,0.0,0.0,0.0,0.0,76964.9,0.0,0.0,0.0,0.0,0.0,6978.08,0.0,95000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7899.55,69061.22,2000.0,4651.07,26985.74,0.0
10101086085112,1748870.0,0.0,112307.0,85014.0,77886.0,135456.0,219146.0,93338.0,0.0,139856.0,46080.0,70799.0,482410.0,5004.0,40493.0,0.0,0.0,0.0,0.0,83217.0,-1934.0,55422.0,1878.0,0.0,0.0,16985.0,0.0,21906.0,105166.0,42879.0,698371.0,8491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457682.0,0.0,0.0,0.0,0.0,0.0,0.0,243925.0,383348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818786.0,0.0
10621660106682,896512.91,23412.5,75792.5,0.0,0.0,0.0,65460.62,38767.98,17304.5,0.0,0.0,96169.66,78636.38,0.0,0.0,0.0,0.0,0.0,0.0,5635.83,286.53,94951.89,45081.28,138067.84,0.0,39543.69,0.0,28594.77,69750.9,35813.01,277887.59,3079.98,0.0,0.0,0.0,0.0,0.0,81355.51,0.0,0.0,0.0,0.0,0.0,243400.67,0.0,0.0,0.0,1619582.8,18846.6,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,0.0,104169.59,75214.0,0.0,0.0,0.0,0.0,178195.85,0.0,0.0,0.0,0.0,331802.06,0.0,0.0,0.0,0.0,2623714.39,641418.24,0.0,2534237.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41943.15,458705.11,-342876.33,82033.22,114026.4,0.0
10621660106740,507981.0,0.0,0.0,8474.99,128230.28,0.0,143923.0,0.0,0.0,35107.43,0.0,27677.9,105876.4,19066.46,19653.1,0.0,0.0,0.0,2292.0,29778.0,0.0,24253.95,7220.0,28120.0,0.0,730.0,1042.0,8429.0,27225.04,105445.0,213533.83,9449.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70177.83,0.0,20703.0,0.0,0.0,0.0,1112669.58,1127.0,0.0,0.0,0.0,0.0,0.0,118274.34,79353.54,0.0,21027.26,33071.0,0.0,0.0,0.0,0.0,115860.69,0.0,0.0,0.0,0.0,423681.05,0.0,0.0,27997.76,0.0,25713.0,316098.06,0.0,0.0,0.0,390329.0,0.0,0.0,27997.76,0.0,0.0,0.0,0.0,0.0,-141169.51,-347853.0,16657.0,91651.99,187520.71,0.0
10621660111633,686788.16,0.0,139469.55,0.0,165556.25,0.0,99937.85,0.0,4218.96,68131.09,10332.4,31685.08,148645.71,3979.06,20390.2,0.0,0.0,0.0,580.0,0.0,349.55,48818.52,54140.51,111759.65,0.0,6177.05,3250.0,11366.93,9694.77,177830.95,335879.55,6986.47,0.0,0.0,0.0,0.0,0.0,66112.07,0.0,0.0,0.0,0.0,0.0,43455.68,0.0,0.0,0.0,1237126.0,1838.0,0.0,0.0,0.0,0.0,0.0,137955.0,182596.0,0.0,81447.0,86658.0,0.0,0.0,304.39,0.0,80001.81,0.0,0.0,0.0,0.0,391231.59,0.0,0.0,10925.15,0.0,947183.14,275593.83,0.0,0.0,22147.0,949649.66,0.0,0.0,10925.15,0.0,0.0,0.0,0.0,0.0,171330.29,-348380.0,458891.0,78845.71,375880.71,0.0
10621660114355,2198718.36,195466.33,145547.56,58303.52,67932.92,67855.73,293199.12,154962.33,0.0,214002.86,0.0,78102.45,583300.79,9545.96,47561.53,0.0,0.0,0.0,30224.1,225880.74,712.02,140302.18,62099.82,0.0,0.0,1038.85,10030.0,32000.39,54598.82,268331.96,263350.48,20287.72,0.0,0.0,0.0,15176.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4185108.0,0.0,0.0,0.0,0.0,0.0,0.0,340509.0,0.0,0.0,0.0,180497.0,0.0,0.0,0.0,0.0,399199.48,0.0,0.0,0.0,0.0,530.59,1107545.82,0.0,105118.6,0.0,0.0,140454.09,58023.72,0.0,309423.0,0.0,0.0,0.0,105118.6,0.0,0.0,0.0,634303.0,0.0,365072.08,695596.48,0.0,219227.7,266888.12,0.0
10621660114553,1135140.87,112596.8,196956.04,0.0,7920.0,0.0,27450.0,100348.97,0.0,116273.7,9144.35,30490.84,275750.67,4683.79,26471.95,0.0,0.0,0.0,0.0,0.0,53361.81,105200.14,34355.65,0.72,0.0,21942.89,2175.0,8070.0,0.0,121393.66,402054.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201240.6,0.0,0.0,0.0,0.0,2409389.0,39622.98,0.0,0.0,0.0,0.0,0.0,173687.81,474411.0,0.0,0.0,0.0,0.0,0.0,1069847.22,0.0,0.0,1000.0,0.0,2597.0,0.0,514056.2,0.0,1152.13,0.0,0.0,0.0,231108.07,0.0,0.0,0.0,0.0,1000.0,1152.13,0.0,0.0,0.0,0.0,0.0,0.0,1355392.37,701420.02,0.0,282132.8,79824.22,0.0
10621661030642,772191.2,0.0,307037.69,0.0,249974.06,0.0,0.0,121012.96,0.0,0.0,0.0,108694.42,225089.7,12363.37,24751.04,0.0,0.0,0.0,0.0,0.0,18798.88,30469.13,23977.81,56173.67,0.0,19344.13,2443.0,6155.1,0.0,204709.33,395044.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401623.0,0.0,0.0,0.0,0.0,43609.75,0.0,127237.0,0.0,0.0,0.0,135422.1,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,839766.85,0.0,0.0,0.0,1000.0,139289.08,590773.97,0.0,0.0,249124.67,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140157.29,100329.02,40128.27,32610.11,622760.0,0.0
