Id,Id2,Geography,Total:,Income in 1999 below poverty level:,Income in 1999 below poverty level: - Under 5 years,Income in 1999 below poverty level: - 5 years,Income in 1999 below poverty level: - 6 to 11 years,Income in 1999 below poverty level: - 12 to 17 years,Income in 1999 below poverty level: - 18 to 64 years,Income in 1999 below poverty level: - 65 to 74 years,Income in 1999 below poverty level: - 75 years and over,Income in 1999 at or above poverty level:,Income in 1999 at or above poverty level: - Under 5 years,Income in 1999 at or above poverty level: - 5 years,Income in 1999 at or above poverty level: - 6 to 11 years,Income in 1999 at or above poverty level: - 12 to 17 years,Income in 1999 at or above poverty level: - 18 to 64 years,Income in 1999 at or above poverty level: - 65 to 74 years,Income in 1999 at or above poverty level: - 75 years and over
8600000US93641,93641,ZCTA5 93641,471,177,0,10,21,27,119,0,0,294,0,0,0,23,216,7,48
8600000US93643,93643,ZCTA5 93643,3552,561,86,8,72,52,292,38,13,2991,112,29,197,291,1836,297,229
8600000US93644,93644,ZCTA5 93644,8483,1029,122,51,60,59,549,76,112,7454,280,38,417,606,4308,998,807
8600000US93645,93645,ZCTA5 93645,209,0,0,0,0,0,0,0,0,209,0,0,30,60,94,25,0
8600000US93646,93646,ZCTA5 93646,8311,3486,520,77,682,446,1682,50,29,4825,366,77,530,565,2929,220,138
8600000US93647,93647,ZCTA5 93647,9652,2999,426,93,555,333,1538,19,35,6653,577,100,730,637,3852,308,449
8600000US93648,93648,ZCTA5 93648,12259,4221,556,76,797,507,2178,59,48,8038,653,186,886,887,4844,296,286
8600000US93650,93650,ZCTA5 93650,3264,1197,169,17,235,244,506,14,12,2067,150,73,204,261,1128,139,112
8600000US93651,93651,ZCTA5 93651,1310,85,0,0,18,0,57,0,10,1225,108,18,159,168,592,110,70
8600000US93652,93652,ZCTA5 93652,151,10,1,0,0,4,5,0,0,141,11,5,9,4,91,8,13
8600000US93653,93653,ZCTA5 93653,960,133,16,5,5,17,78,7,5,827,47,2,43,69,495,97,74
8600000US93654,93654,ZCTA5 93654,25576,5668,641,160,1071,571,2916,151,158,19908,1536,296,1824,1985,11856,1300,1111
8600000US93656,93656,ZCTA5 93656,5671,1356,168,51,217,236,607,37,40,4315,368,52,461,398,2554,354,128
8600000US93657,93657,ZCTA5 93657,28334,5464,572,125,880,701,2815,164,207,22870,1610,285,2260,2427,13441,1499,1348
8600000US93660,93660,ZCTA5 93660,4244,1493,246,38,219,216,743,21,10,2751,223,57,377,336,1610,101,47
8600000US93662,93662,ZCTA5 93662,25938,5731,659,122,947,861,2841,147,154,20207,1422,304,1949,1981,12086,1385,1080
8600000US93664,93664,ZCTA5 93664,647,67,3,0,7,2,47,3,5,580,18,2,35,35,362,96,32
8600000US93665,93665,ZCTA5 93665,463,228,25,9,21,41,122,10,0,235,12,8,12,46,110,25,22
8600000US93666,93666,ZCTA5 93666,103,28,2,0,8,3,13,2,0,75,0,0,14,3,52,6,0
8600000US93667,93667,ZCTA5 93667,2720,353,50,20,91,28,145,17,2,2367,123,74,243,369,1304,162,92
8600000US93668,93668,ZCTA5 93668,1243,84,0,11,4,10,45,14,0,1159,100,24,177,139,643,48,28
8600000US93669,93669,ZCTA5 93669,292,16,0,0,0,0,7,0,9,276,7,0,3,16,155,75,20
8600000US93673,93673,ZCTA5 93673,592,182,22,10,15,37,92,4,2,410,18,5,41,37,239,56,14
8600000US93675,93675,ZCTA5 93675,3239,293,34,0,18,29,201,0,11,2946,92,24,221,255,1790,406,158
8600000US936HH,936HH,ZCTA5 936HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US936XX,936XX,ZCTA5 936XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US93701,93701,ZCTA5 93701,14117,8463,1252,296,1669,1210,3848,104,84,5654,527,149,520,542,3555,213,148
8600000US93702,93702,ZCTA5 93702,47129,20619,2560,593,4434,3221,9175,285,351,26510,2314,492,2940,2768,15086,1342,1568
8600000US93703,93703,ZCTA5 93703,31122,10010,1547,215,1691,1430,4815,140,172,21112,1518,398,2325,2031,11862,1475,1503
8600000US93704,93704,ZCTA5 93704,26499,4322,433,62,524,418,2523,139,223,22177,1246,232,1659,1709,13412,1748,2171
8600000US93705,93705,ZCTA5 93705,35068,9033,1387,273,1715,1082,4302,92,182,26035,2038,362,2295,2554,14955,1892,1939
8600000US93706,93706,ZCTA5 93706,35477,14887,1754,329,2711,2271,7121,331,370,20590,1457,261,1967,2130,12002,1366,1407
8600000US93710,93710,ZCTA5 93710,28069,5574,631,104,403,710,3545,64,117,22495,1178,131,1721,1930,14433,1628,1474
8600000US93711,93711,ZCTA5 93711,36411,2381,143,46,192,287,1401,123,189,34030,1808,302,2437,2783,21864,2649,2187
8600000US93720,93720,ZCTA5 93720,44838,2336,186,54,235,167,1511,91,92,42502,3200,650,4282,3936,26943,1970,1521
8600000US93721,93721,ZCTA5 93721,3757,1758,233,31,128,106,1171,78,11,1999,181,40,75,72,1208,243,180
8600000US93722,93722,ZCTA5 93722,60106,8371,1128,239,1262,1103,4255,229,155,51735,4483,958,5371,4981,32325,2276,1341
8600000US93725,93725,ZCTA5 93725,20624,6091,701,192,1048,1008,2912,138,92,14533,1110,252,1450,1526,8674,775,746
8600000US93726,93726,ZCTA5 93726,38514,8985,1314,220,1218,872,5010,165,186,29529,1858,400,2692,2639,17874,2238,1828
8600000US93727,93727,ZCTA5 93727,53749,12533,1891,427,1967,1556,6231,206,255,41216,3094,753,4321,4128,24035,2811,2074
8600000US93728,93728,ZCTA5 93728,16255,5007,464,82,800,726,2775,60,100,11248,764,189,1009,942,6947,729,668
8600000US93901,93901,ZCTA5 93901,28683,4586,318,83,501,424,2956,113,191,24097,1558,332,1926,1766,15108,1634,1773
8600000US93905,93905,ZCTA5 93905,57779,13624,1724,383,2212,1785,7155,258,107,44155,4673,877,5593,4565,26389,1084,974
8600000US93906,93906,ZCTA5 93906,52373,5277,592,134,653,675,2922,172,129,47096,4047,871,5121,4621,28457,2544,1435
8600000US93907,93907,ZCTA5 93907,22301,1672,169,44,177,136,978,72,96,20629,1333,338,1900,2167,13161,1014,716
8600000US93908,93908,ZCTA5 93908,13000,666,34,4,87,104,380,49,8,12334,882,155,1141,1004,7588,898,666
8600000US93920,93920,ZCTA5 93920,1025,135,3,0,12,3,109,8,0,890,35,3,52,58,648,58,36
8600000US93921,93921,ZCTA5 93921,3057,218,20,0,0,0,160,0,38,2839,36,0,81,120,1693,390,519
8600000US93923,93923,ZCTA5 93923,12930,536,8,8,13,14,300,60,133,12394,307,75,750,729,6528,1846,2159
8600000US93924,93924,ZCTA5 93924,6690,282,0,11,0,28,190,17,36,6408,241,79,420,518,4070,594,486
8600000US93925,93925,ZCTA5 93925,1118,127,11,0,29,17,70,0,0,991,83,33,53,100,660,57,5
8600000US93926,93926,ZCTA5 93926,9177,1776,150,75,345,347,794,41,24,7401,747,188,855,810,4403,241,157
8600000US93927,93927,ZCTA5 93927,13944,2959,354,103,429,449,1524,44,56,10985,990,169,1315,1353,6424,515,219
8600000US93928,93928,ZCTA5 93928,305,39,5,0,3,3,28,0,0,266,35,0,28,24,177,2,0
8600000US93930,93930,ZCTA5 93930,14474,2938,324,119,364,390,1603,43,95,11536,998,166,1331,1207,7044,527,263
8600000US93932,93932,ZCTA5 93932,510,61,3,0,13,3,40,2,0,449,38,0,44,58,275,15,19
8600000US93933,93933,ZCTA5 93933,21641,3113,258,94,397,269,1997,45,53,18528,1104,282,1696,1498,12255,1070,623
8600000US93940,93940,ZCTA5 93940,30068,2269,111,6,146,117,1664,93,132,27799,1529,283,1711,1573,18110,2252,2341
8600000US93950,93950,ZCTA5 93950,15295,826,11,19,49,63,566,41,77,14469,512,165,835,1057,9026,1356,1518
8600000US93953,93953,ZCTA5 93953,4539,105,14,0,12,0,39,19,21,4434,83,6,268,237,2252,776,812
8600000US93954,93954,ZCTA5 93954,488,130,10,3,32,28,53,0,4,358,17,7,39,77,180,22,16
8600000US93955,93955,ZCTA5 93955,32141,4030,492,58,520,379,2369,122,90,28111,2410,439,2935,2157,17680,1552,938
8600000US93960,93960,ZCTA5 93960,12732,2181,329,84,379,320,1003,32,34,10551,981,145,1251,1119,6286,512,257
8600000US93962,93962,ZCTA5 93962,486,6,0,0,0,0,6,0,0,480,28,13,39,73,298,29,0
8600000US939HH,939HH,ZCTA5 939HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US939XX,939XX,ZCTA5 939XX,30,2,0,0,0,0,2,0,0,28,2,0,3,3,20,0,0
8600000US94002,94002,ZCTA5 94002,25021,1020,37,13,58,88,662,93,69,24001,1446,292,1677,1290,16108,1838,1350
8600000US94005,94005,ZCTA5 94005,3596,201,0,0,11,28,138,11,13,3395,156,20,254,121,2552,205,87
8600000US94010,94010,ZCTA5 94010,39747,1903,65,31,99,217,1280,96,115,37844,2046,376,2942,2572,23950,2876,3082
8600000US94014,94014,ZCTA5 94014,46941,3673,223,67,342,344,2407,189,101,43268,2724,615,3455,3125,28430,3023,1896
8600000US94015,94015,ZCTA5 94015,62799,3949,160,62,341,351,2669,193,173,58850,3415,667,4119,4150,39282,4192,3025
8600000US94019,94019,ZCTA5 94019,17056,1043,73,19,142,106,590,37,76,16013,1085,169,1305,1307,10716,847,584
8600000US94020,94020,ZCTA5 94020,1436,113,0,0,13,11,89,0,0,1323,65,16,91,92,943,77,39
8600000US94021,94021,ZCTA5 94021,96,9,0,0,0,0,9,0,0,87,0,0,11,20,40,0,16
8600000US94022,94022,ZCTA5 94022,18387,457,11,0,28,28,303,35,52,17930,932,152,1516,1475,10335,1880,1640
8600000US94024,94024,ZCTA5 94024,21239,537,17,9,94,57,325,19,16,20702,1206,280,2012,1619,12121,1817,1647
8600000US94025,94025,ZCTA5 94025,38271,2622,141,47,278,217,1543,175,221,35649,2294,538,2908,2086,22748,2297,2778
8600000US94027,94027,ZCTA5 94027,6583,126,0,5,5,6,64,29,17,6457,294,156,601,505,3580,625,696
8600000US94028,94028,ZCTA5 94028,6637,147,0,0,8,30,109,0,0,6490,363,80,540,489,3755,622,641
8600000US94030,94030,ZCTA5 94030,20039,688,17,20,44,14,408,52,133,19351,969,200,1384,1494,11577,1794,1933
8600000US94037,94037,ZCTA5 94037,2361,53,0,0,0,4,49,0,0,2308,165,68,229,140,1596,78,32
8600000US94038,94038,ZCTA5 94038,2874,97,4,0,9,5,75,4,0,2777,160,16,227,349,1868,88,69
8600000US94040,94040,ZCTA5 94040,32085,2595,201,34,258,197,1662,120,123,29490,1791,370,1824,1546,20291,1865,1803
8600000US94041,94041,ZCTA5 94041,13369,778,37,0,44,67,568,29,33,12591,854,103,603,469,9592,370,600
8600000US94043,94043,ZCTA5 94043,27356,1575,55,17,62,75,1246,46,74,25781,1569,259,1663,1169,18821,1333,967
8600000US94044,94044,ZCTA5 94044,38483,1111,19,0,50,53,805,148,36,37372,1944,409,3189,3284,25025,2186,1335
8600000US94060,94060,ZCTA5 94060,2062,293,0,0,12,31,250,0,0,1769,94,27,98,174,1225,120,31
8600000US94061,94061,ZCTA5 94061,35386,1843,130,27,101,99,1174,57,255,33543,2409,380,2656,2236,21921,1893,2048
8600000US94062,94062,ZCTA5 94062,25170,684,22,0,4,77,461,66,54,24486,1379,364,1708,1667,16267,1644,1457
8600000US94063,94063,ZCTA5 94063,30996,3930,485,92,468,360,2455,48,22,27066,2215,391,2691,2400,17819,827,723
8600000US94065,94065,ZCTA5 94065,10530,293,22,0,0,31,210,30,0,10237,990,98,641,341,7540,406,221
8600000US94066,94066,ZCTA5 94066,39288,1779,125,37,126,76,1172,153,90,37509,2183,484,3140,2796,24773,2293,1840
8600000US94070,94070,ZCTA5 94070,28068,756,52,0,66,27,457,78,76,27312,1906,346,2171,1682,17450,1697,2060
8600000US94074,94074,ZCTA5 94074,360,2,0,0,0,0,0,2,0,358,17,0,28,38,266,4,5
8600000US94080,94080,ZCTA5 94080,60302,3173,234,28,253,262,2084,165,147,57129,3629,816,4806,4323,36068,4350,3137
8600000US94086,94086,ZCTA5 94086,63565,3825,289,37,231,249,2726,124,169,59740,4211,771,3659,2619,43811,2508,2161
8600000US94087,94087,ZCTA5 94087,49302,2271,92,30,211,221,1452,120,145,47031,3307,666,3425,2839,30837,3494,2463
8600000US94089,94089,ZCTA5 94089,17061,794,17,0,54,66,524,53,80,16267,1056,174,1040,861,10886,1059,1191
8600000US940HH,940HH,ZCTA5 940HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US94102,94102,ZCTA5 94102,28413,6973,329,14,368,274,5472,261,255,21440,480,130,655,537,16546,1995,1097
8600000US94103,94103,ZCTA5 94103,21754,4891,160,11,184,203,3732,340,261,16863,499,105,571,696,12973,1009,1010
8600000US94104,94104,ZCTA5 94104,395,139,0,0,5,9,95,11,19,256,0,0,16,17,160,45,18
8600000US94105,94105,ZCTA5 94105,1997,240,0,0,0,0,240,0,0,1757,11,0,14,0,1629,70,33
8600000US94107,94107,ZCTA5 94107,17176,2698,147,0,218,215,1852,90,176,14478,516,54,457,273,11448,837,893
8600000US94108,94108,ZCTA5 94108,13491,2177,83,16,150,69,1341,266,252,11314,230,48,310,330,7729,1360,1307
8600000US94109,94109,ZCTA5 94109,55611,6851,389,67,255,192,5188,341,419,48760,833,165,868,903,37396,4181,4414
8600000US94110,94110,ZCTA5 94110,73857,10652,621,109,739,910,7161,597,515,63205,2997,650,3642,3049,47919,2559,2389
8600000US94111,94111,ZCTA5 94111,3302,281,6,0,0,6,233,29,7,3021,48,32,46,33,2032,400,430
8600000US94112,94112,ZCTA5 94112,71872,5818,241,28,357,681,3707,458,346,66054,3577,812,5002,4183,43152,5274,4054
8600000US94114,94114,ZCTA5 94114,30381,1975,34,6,45,35,1662,97,96,28406,741,182,577,481,24078,1239,1108
8600000US94115,94115,ZCTA5 94115,32559,4299,139,66,382,310,2895,211,296,28260,915,196,790,840,21813,1954,1752
8600000US94116,94116,ZCTA5 94116,42422,2626,45,6,112,97,1809,216,341,39796,1667,387,2238,2722,25780,3460,3542
8600000US94117,94117,ZCTA5 94117,36142,3777,53,0,162,106,3146,111,199,32365,786,111,700,491,28331,1106,840
8600000US94118,94118,ZCTA5 94118,39035,3188,48,18,117,64,2407,230,304,35847,1531,262,1682,1694,25485,2646,2547
8600000US94121,94121,ZCTA5 94121,42319,2979,100,13,218,196,1962,200,290,39340,1328,286,1868,2264,27022,3658,2914
8600000US94122,94122,ZCTA5 94122,55489,4924,86,0,202,264,3527,506,339,50565,2048,328,2311,2524,36155,3705,3494
8600000US94123,94123,ZCTA5 94123,23051,834,26,0,6,0,658,36,108,22217,706,80,418,290,17870,1306,1547
8600000US94124,94124,ZCTA5 94124,32464,7033,670,166,946,921,3832,255,243,25431,1440,317,2545,2490,15448,1701,1490
8600000US94127,94127,ZCTA5 94127,20147,1221,6,0,0,36,831,141,207,18926,937,219,1245,1246,11670,1676,1933
8600000US94128,94128,ZCTA5 94128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US94129,94129,ZCTA5 94129,2236,387,32,9,13,0,333,0,0,1849,92,7,74,52,1607,7,10
8600000US94130,94130,ZCTA5 94130,1447,380,10,3,0,14,353,0,0,1067,15,0,35,43,967,7,0
8600000US94131,94131,ZCTA5 94131,27871,1415,40,0,71,52,1043,62,147,26456,1123,184,961,897,20027,1769,1495
8600000US94132,94132,ZCTA5 94132,24898,2543,71,22,109,100,1982,121,138,22355,970,221,1214,1166,14844,1670,2270
8600000US94133,94133,ZCTA5 94133,27027,3857,163,93,166,161,2251,508,515,23170,657,77,743,777,16039,2633,2244
8600000US94134,94134,ZCTA5 94134,40000,4427,427,113,560,457,2420,242,208,35573,1939,403,2568,2668,23179,2711,2105
8600000US941HH,941HH,ZCTA5 941HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US941XX,941XX,ZCTA5 941XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US94301,94301,ZCTA5 94301,15743,589,34,0,11,19,428,23,74,15154,668,158,951,966,9968,993,1450
8600000US94303,94303,ZCTA5 94303,44854,5236,571,70,522,619,3242,118,94,39618,2931,788,4424,3790,24077,2135,1473
8600000US94304,94304,ZCTA5 94304,1707,127,0,0,45,10,64,0,8,1580,70,22,37,49,1003,200,199
8600000US94305,94305,ZCTA5 94305,7149,1525,80,0,11,20,1405,0,9,5624,324,100,277,147,4261,271,244
8600000US94306,94306,ZCTA5 94306,24250,1426,9,22,121,154,849,140,131,22824,1231,278,1699,1716,14767,1512,1621
8600000US943HH,943HH,ZCTA5 943HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US94401,94401,ZCTA5 94401,32031,2637,196,55,257,170,1677,105,177,29394,1619,314,2173,1893,19487,1573,2335
8600000US94402,94402,ZCTA5 94402,23388,1073,61,10,113,91,616,71,111,22315,1405,222,1724,1413,13863,1896,1792
8600000US94403,94403,ZCTA5 94403,37298,1833,122,42,139,90,1100,124,216,35465,2074,355,2274,2270,23149,2517,2826
8600000US94404,94404,ZCTA5 94404,31845,983,12,7,66,66,662,113,57,30862,1821,312,2083,2088,21450,1925,1183
8600000US944HH,944HH,ZCTA5 944HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US94501,94501,ZCTA5 94501,57767,5413,292,51,647,647,3306,177,293,52354,2802,513,3480,3287,35395,3437,3440
8600000US94502,94502,ZCTA5 94502,13955,495,4,0,41,48,314,0,88,13460,912,243,1216,992,8343,943,811
8600000US94506,94506,ZCTA5 94506,19473,278,0,0,7,33,123,8,107,19195,1458,347,2150,2016,12138,638,448
8600000US94507,94507,ZCTA5 94507,14772,507,75,0,91,45,221,9,66,14265,1016,241,1390,1323,8647,1025,623
8600000US94508,94508,ZCTA5 94508,2652,217,51,0,6,0,144,4,12,2435,141,33,143,143,1697,154,124
8600000US94509,94509,ZCTA5 94509,90384,7715,885,224,1372,919,3909,201,205,82669,6737,1565,9035,8352,51026,3406,2548
8600000US94510,94510,ZCTA5 94510,25860,1129,79,9,116,128,726,42,29,24731,1198,249,2453,2622,15815,1297,1097
8600000US94511,94511,ZCTA5 94511,2380,296,27,0,56,33,136,10,34,2084,60,11,89,84,1372,321,147
8600000US94512,94512,ZCTA5 94512,131,0,0,0,0,0,0,0,0,131,13,0,14,0,88,10,6
8600000US94513,94513,ZCTA5 94513,26618,1686,177,10,250,197,889,95,68,24932,2281,419,2817,2318,14795,1514,788
8600000US94514,94514,ZCTA5 94514,10006,396,43,16,54,48,202,24,9,9610,695,137,889,659,6308,602,320
8600000US94515,94515,ZCTA5 94515,7324,581,69,18,43,41,345,29,36,6743,337,43,491,495,4080,575,722
8600000US94517,94517,ZCTA5 94517,13997,370,23,11,54,19,211,8,44,13627,805,164,1135,1350,8970,901,302
8600000US94518,94518,ZCTA5 94518,27068,1746,179,7,216,155,1022,35,132,25322,1501,365,1927,1884,16420,1765,1460
8600000US94519,94519,ZCTA5 94519,18277,946,55,0,81,92,625,23,70,17331,1265,176,1336,1524,11063,1045,922
8600000US94520,94520,ZCTA5 94520,35881,4768,472,117,550,454,2908,96,171,31113,2566,508,2577,2178,20522,1559,1203
8600000US94521,94521,ZCTA5 94521,39608,1759,82,33,198,207,984,79,176,37849,2268,480,3215,3488,24500,2330,1568
8600000US94523,94523,ZCTA5 94523,32420,1578,42,13,84,126,1121,74,118,30842,1993,423,2372,1848,20332,1997,1877
8600000US94525,94525,ZCTA5 94525,3283,239,20,0,5,43,132,13,26,3044,83,34,175,204,2112,209,227
8600000US94526,94526,ZCTA5 94526,33142,719,20,5,66,93,399,33,103,32423,1935,517,3233,3123,20040,1969,1606
8600000US94530,94530,ZCTA5 94530,23124,1539,93,27,82,95,1059,81,102,21585,912,212,1172,1080,13643,1999,2567
8600000US94533,94533,ZCTA5 94533,75320,7755,844,156,1125,1062,4148,184,236,67565,4681,988,6661,6192,41810,4530,2703
8600000US94535,94535,ZCTA5 94535,7915,572,177,27,88,8,272,0,0,7343,1069,248,1001,555,4461,9,0
8600000US94536,94536,ZCTA5 94536,65830,3778,340,60,282,449,2405,120,122,62052,4304,954,5084,4116,41725,3539,2330
8600000US94538,94538,ZCTA5 94538,55602,3582,301,46,260,351,2310,146,168,52020,3892,607,4558,3619,35248,2547,1549
8600000US94539,94539,ZCTA5 94539,46960,1902,73,22,166,214,1096,160,171,45058,2965,857,4604,4594,28578,2235,1225
8600000US94541,94541,ZCTA5 94541,59226,6852,614,166,839,628,4089,213,303,52374,4266,826,4771,3543,33583,2522,2863
8600000US94542,94542,ZCTA5 94542,10533,1087,65,0,42,60,900,14,6,9446,476,129,742,533,6670,581,315
8600000US94544,94544,ZCTA5 94544,72131,7536,721,213,858,785,4418,252,289,64595,5253,1106,6400,5194,40518,3374,2750
8600000US94545,94545,ZCTA5 94545,27167,1708,104,45,177,264,965,115,38,25459,1642,401,2161,2152,16148,1711,1244
8600000US94546,94546,ZCTA5 94546,40770,1936,120,19,143,188,1170,126,170,38834,2063,455,3346,2920,23941,2687,3422
8600000US94547,94547,ZCTA5 94547,22123,681,20,0,85,100,386,41,49,21442,1172,254,2003,2019,14263,993,738
8600000US94549,94549,ZCTA5 94549,23707,650,15,12,74,43,335,87,84,23057,1336,241,2189,2120,13916,1820,1435
8600000US94550,94550,ZCTA5 94550,75430,3969,350,67,580,537,2348,59,28,71461,5298,1173,7149,5768,46547,3166,2360
8600000US94552,94552,ZCTA5 94552,13341,380,17,0,0,76,232,17,38,12961,877,161,1252,1042,8632,678,319
8600000US94553,94553,ZCTA5 94553,45266,2705,117,39,148,248,1900,64,189,42561,2475,588,3454,3267,28522,2277,1978
8600000US94555,94555,ZCTA5 94555,33736,1653,93,38,260,252,873,58,79,32083,2860,585,2793,2201,21560,1456,628
8600000US94556,94556,ZCTA5 94556,15346,460,26,23,44,50,293,2,22,14886,668,236,1471,1460,8601,1422,1028
8600000US94558,94558,ZCTA5 94558,61630,4701,431,54,510,679,2567,195,265,56929,3285,787,4807,5002,34617,4243,4188
8600000US94559,94559,ZCTA5 94559,26417,2821,220,69,398,211,1783,52,88,23596,1519,351,1949,1700,14967,1452,1658
8600000US94560,94560,ZCTA5 94560,42386,2323,188,30,188,272,1412,108,125,40063,2728,585,3765,3740,26087,2068,1090
8600000US94561,94561,ZCTA5 94561,27244,1462,105,16,209,192,813,54,73,25782,2025,485,3189,2829,15697,1029,528
8600000US94563,94563,ZCTA5 94563,17713,305,0,0,29,24,199,33,20,17408,923,201,1625,1703,9837,1604,1515
8600000US94564,94564,ZCTA5 94564,16867,915,23,0,120,118,456,71,127,15952,929,272,1518,1186,9932,1168,947
8600000US94565,94565,ZCTA5 94565,78054,10201,1367,252,1380,1105,5540,286,271,67853,5145,1276,7153,6317,42565,3072,2325
8600000US94566,94566,ZCTA5 94566,36515,986,61,11,114,130,557,46,67,35529,2319,530,3763,3272,22431,1851,1363
8600000US94567,94567,ZCTA5 94567,468,11,0,0,1,3,7,0,0,457,37,8,41,36,305,20,10
8600000US94568,94568,ZCTA5 94568,24240,719,20,10,90,91,462,35,11,23521,1644,358,1917,1828,16398,964,412
8600000US94569,94569,ZCTA5 94569,152,31,10,0,9,0,7,0,5,121,0,0,11,14,65,31,0
8600000US94571,94571,ZCTA5 94571,5204,558,37,30,107,52,301,8,23,4646,273,67,348,326,2677,572,383
8600000US94572,94572,ZCTA5 94572,8374,576,79,22,19,92,314,14,36,7798,522,96,763,830,4825,345,417
8600000US94574,94574,ZCTA5 94574,9304,628,74,7,74,66,291,36,80,8676,423,89,619,823,5304,698,720
8600000US94576,94576,ZCTA5 94576,270,16,0,0,0,0,16,0,0,254,0,12,29,13,169,14,17
8600000US94577,94577,ZCTA5 94577,41472,2822,153,40,348,254,1568,160,299,38650,2452,563,2988,2525,24583,2458,3081
8600000US94578,94578,ZCTA5 94578,35532,3908,299,29,662,420,2177,126,195,31624,2232,572,2707,2002,20312,1800,1999
8600000US94579,94579,ZCTA5 94579,19748,985,71,5,95,149,475,89,101,18763,1105,207,1506,1374,11335,1609,1627
8600000US94580,94580,ZCTA5 94580,26022,1392,103,10,111,113,904,57,94,24630,1470,395,2339,1877,14789,1871,1889
8600000US94583,94583,ZCTA5 94583,43859,877,72,13,45,64,558,70,55,42982,3088,586,3866,3618,29164,1405,1255
8600000US94585,94585,ZCTA5 94585,38804,2161,216,34,371,281,1149,60,50,36643,2979,680,3940,3844,22860,1413,927
8600000US94586,94586,ZCTA5 94586,801,19,0,0,0,7,12,0,0,782,13,26,64,102,510,37,30
8600000US94587,94587,ZCTA5 94587,66186,4308,329,41,487,488,2615,203,145,61878,4622,931,6022,5463,39884,3115,1841
8600000US94588,94588,ZCTA5 94588,28494,640,30,8,49,67,426,36,24,27854,2001,556,2899,2267,18772,841,518
8600000US94589,94589,ZCTA5 94589,41330,3576,302,60,444,399,1886,218,267,37754,2431,556,4016,3387,23112,2370,1882
8600000US94590,94590,ZCTA5 94590,37084,6617,797,116,835,640,3747,229,253,30467,2232,483,2686,2503,18916,1701,1946
8600000US94591,94591,ZCTA5 94591,50755,2837,257,21,329,308,1614,135,173,47918,2809,863,4565,4511,30238,2737,2195
8600000US94592,94592,ZCTA5 94592,156,44,0,0,0,0,44,0,0,112,0,0,0,0,112,0,0
8600000US94595,94595,ZCTA5 94595,17840,611,15,0,34,23,258,60,221,17229,535,116,776,686,6321,2590,6205
8600000US94596,94596,ZCTA5 94596,40799,1714,80,0,125,76,1239,36,158,39085,2093,378,2242,2431,26996,2355,2590
8600000US94598,94598,ZCTA5 94598,25774,740,15,5,44,65,455,48,108,25034,1190,221,2022,2231,15222,2447,1701
8600000US94599,94599,ZCTA5 94599,2210,160,0,0,18,26,73,5,38,2050,72,6,120,88,1149,252,363
8600000US945HH,945HH,ZCTA5 945HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US945XX,945XX,ZCTA5 945XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US94601,94601,ZCTA5 94601,54005,13250,1315,314,2337,1633,7068,378,205,40755,3326,662,4165,3259,26089,1779,1475
8600000US94602,94602,ZCTA5 94602,28508,2670,200,39,266,260,1562,134,209,25838,1655,345,1762,1721,17412,1313,1630
8600000US94603,94603,ZCTA5 94603,31073,7334,803,246,1045,906,3949,187,198,23739,1993,421,2711,2242,14265,1194,913
8600000US94605,94605,ZCTA5 94605,42046,6976,659,200,1077,865,3718,283,174,35070,2424,507,3011,2655,22635,2092,1746
8600000US94606,94606,ZCTA5 94606,41576,9841,794,222,1530,1142,5657,357,139,31735,1827,378,2375,2070,21843,1907,1335
8600000US94607,94607,ZCTA5 94607,20006,6438,619,147,892,509,3571,353,347,13568,744,165,1035,993,8403,1203,1025
8600000US94608,94608,ZCTA5 94608,24828,5781,402,77,750,534,3652,184,182,19047,852,125,1228,1228,13458,1033,1123
8600000US94609,94609,ZCTA5 94609,20216,4411,319,125,491,411,2802,63,200,15805,788,90,849,719,11679,888,792
8600000US94610,94610,ZCTA5 94610,29733,2305,65,10,102,156,1765,93,114,27428,1239,144,1357,1299,20610,1171,1608
8600000US94611,94611,ZCTA5 94611,36405,2470,157,5,204,186,1601,88,229,33935,1633,292,1979,2151,23003,2285,2592
8600000US94612,94612,ZCTA5 94612,11872,3723,251,17,330,233,2362,305,225,8149,308,64,316,261,5468,676,1056
8600000US94618,94618,ZCTA5 94618,15328,756,0,2,7,38,561,51,97,14572,902,122,748,566,10550,747,937
8600000US94619,94619,ZCTA5 94619,23595,2826,263,64,264,311,1752,66,106,20769,1336,331,1647,1534,13461,1405,1055
8600000US94621,94621,ZCTA5 94621,30989,8739,949,277,1476,1178,4445,164,250,22250,1954,390,2551,2121,13162,1134,938
