cdscode,zip_5,Id,Id2,Geography,Estimate; Total:,total_below_poverty,under_5_below_poverty,age_5_below_poverty,age_6_to_11_below_poverty,age_12_to_17_below_poverty,age_18_65_below_poverty,total_above_poverty,under_5_above_poverty,age_5_above_poverty,age_6_to_11_above_poverty,age_12_to_17_above_poverty,age_18_65_above_poverty,year
19647330109553,90041,8600000US90041,90041,ZCTA5 90041,26546,3207,297,26,187,134,2339,23339,1057,150,1257,1575,15700,2013
19647330109553,90041,8600000US90041,90041,ZCTA5 90041,26858,3525,308,14,261,160,2478,23333,1063,192,1288,1768,15573,2012
19647330109553,90041,8600000US90041,90041,ZCTA5 90041,27172,3381,336,15,273,253,2223,23791,1307,217,1262,1914,15732,2011
19647330109553,90041,8600000US90041,90041,ZCTA5 90041,26471,2605,190,54,145,235,1679,23866,1494,392,2060,1676,15125,2000
19647330131680,90041,8600000US90041,90041,ZCTA5 90041,27250,3384,356,32,154,131,2276,23866,1201,265,1422,1411,15459,2015
19647330131680,90041,8600000US90041,90041,ZCTA5 90041,26863,3048,307,47,105,208,2049,23815,1198,167,1279,1403,15981,2014
19647330131680,90041,8600000US90041,90041,ZCTA5 90041,26546,3207,297,26,187,134,2339,23339,1057,150,1257,1575,15700,2013
19647330131680,90041,8600000US90041,90041,ZCTA5 90041,26858,3525,308,14,261,160,2478,23333,1063,192,1288,1768,15573,2012
19647330131680,90041,8600000US90041,90041,ZCTA5 90041,27172,3381,336,15,273,253,2223,23791,1307,217,1262,1914,15732,2011
19647330131680,90041,8600000US90041,90041,ZCTA5 90041,26471,2605,190,54,145,235,1679,23866,1494,392,2060,1676,15125,2000
19647336119952,90041,8600000US90041,90041,ZCTA5 90041,27250,3384,356,32,154,131,2276,23866,1201,265,1422,1411,15459,2015
19647336119952,90041,8600000US90041,90041,ZCTA5 90041,26863,3048,307,47,105,208,2049,23815,1198,167,1279,1403,15981,2014
19647336119952,90041,8600000US90041,90041,ZCTA5 90041,26546,3207,297,26,187,134,2339,23339,1057,150,1257,1575,15700,2013
19647336119952,90041,8600000US90041,90041,ZCTA5 90041,26858,3525,308,14,261,160,2478,23333,1063,192,1288,1768,15573,2012
19647336119952,90041,8600000US90041,90041,ZCTA5 90041,27172,3381,336,15,273,253,2223,23791,1307,217,1262,1914,15732,2011
19647336119952,90041,8600000US90041,90041,ZCTA5 90041,26471,2605,190,54,145,235,1679,23866,1494,392,2060,1676,15125,2000
19647330101691,91311,8600000US91311,91311,ZCTA5 91311,37967,3167,127,96,305,353,1850,34800,1425,222,1795,2452,23063,2015
19647330101691,91311,8600000US91311,91311,ZCTA5 91311,37205,3296,159,89,300,372,1986,33909,1440,178,1843,2395,22379,2014
19647330101691,91311,8600000US91311,91311,ZCTA5 91311,37499,3066,149,48,233,404,1813,34433,1633,141,1967,2424,22831,2013
19647330101691,91311,8600000US91311,91311,ZCTA5 91311,37314,2485,77,0,167,301,1554,34829,1724,172,2329,2475,22924,2012
19647330101691,91311,8600000US91311,91311,ZCTA5 91311,36935,1772,85,3,95,108,1118,35163,1609,169,2666,2649,23214,2011
19647330101691,91311,8600000US91311,91311,ZCTA5 91311,34490,1899,110,18,155,187,1077,32591,1750,431,2488,2461,21635,2000
19647330109934,91311,8600000US91311,91311,ZCTA5 91311,37967,3167,127,96,305,353,1850,34800,1425,222,1795,2452,23063,2015
19647330109934,91311,8600000US91311,91311,ZCTA5 91311,37205,3296,159,89,300,372,1986,33909,1440,178,1843,2395,22379,2014
19647330109934,91311,8600000US91311,91311,ZCTA5 91311,37499,3066,149,48,233,404,1813,34433,1633,141,1967,2424,22831,2013
19647330109934,91311,8600000US91311,91311,ZCTA5 91311,37314,2485,77,0,167,301,1554,34829,1724,172,2329,2475,22924,2012
19647330109934,91311,8600000US91311,91311,ZCTA5 91311,36935,1772,85,3,95,108,1118,35163,1609,169,2666,2649,23214,2011
19647330109934,91311,8600000US91311,91311,ZCTA5 91311,34490,1899,110,18,155,187,1077,32591,1750,431,2488,2461,21635,2000
19647331931708,91311,8600000US91311,91311,ZCTA5 91311,37967,3167,127,96,305,353,1850,34800,1425,222,1795,2452,23063,2015
19647331931708,91311,8600000US91311,91311,ZCTA5 91311,37205,3296,159,89,300,372,1986,33909,1440,178,1843,2395,22379,2014
19647331931708,91311,8600000US91311,91311,ZCTA5 91311,37499,3066,149,48,233,404,1813,34433,1633,141,1967,2424,22831,2013
19647331931708,91311,8600000US91311,91311,ZCTA5 91311,37314,2485,77,0,167,301,1554,34829,1724,172,2329,2475,22924,2012
19647331931708,91311,8600000US91311,91311,ZCTA5 91311,36935,1772,85,3,95,108,1118,35163,1609,169,2666,2649,23214,2011
19647331931708,91311,8600000US91311,91311,ZCTA5 91311,34490,1899,110,18,155,187,1077,32591,1750,431,2488,2461,21635,2000
19647336017263,91311,8600000US91311,91311,ZCTA5 91311,37967,3167,127,96,305,353,1850,34800,1425,222,1795,2452,23063,2015
19647336017263,91311,8600000US91311,91311,ZCTA5 91311,37205,3296,159,89,300,372,1986,33909,1440,178,1843,2395,22379,2014
19647336017263,91311,8600000US91311,91311,ZCTA5 91311,37499,3066,149,48,233,404,1813,34433,1633,141,1967,2424,22831,2013
19647336017263,91311,8600000US91311,91311,ZCTA5 91311,37314,2485,77,0,167,301,1554,34829,1724,172,2329,2475,22924,2012
19647336017263,91311,8600000US91311,91311,ZCTA5 91311,36935,1772,85,3,95,108,1118,35163,1609,169,2666,2649,23214,2011
19647336017263,91311,8600000US91311,91311,ZCTA5 91311,34490,1899,110,18,155,187,1077,32591,1750,431,2488,2461,21635,2000
19647336019392,91311,8600000US91311,91311,ZCTA5 91311,37967,3167,127,96,305,353,1850,34800,1425,222,1795,2452,23063,2015
19647336019392,91311,8600000US91311,91311,ZCTA5 91311,37205,3296,159,89,300,372,1986,33909,1440,178,1843,2395,22379,2014
19647336019392,91311,8600000US91311,91311,ZCTA5 91311,37499,3066,149,48,233,404,1813,34433,1633,141,1967,2424,22831,2013
19647336019392,91311,8600000US91311,91311,ZCTA5 91311,37314,2485,77,0,167,301,1554,34829,1724,172,2329,2475,22924,2012
19647336019392,91311,8600000US91311,91311,ZCTA5 91311,36935,1772,85,3,95,108,1118,35163,1609,169,2666,2649,23214,2011
19647336019392,91311,8600000US91311,91311,ZCTA5 91311,34490,1899,110,18,155,187,1077,32591,1750,431,2488,2461,21635,2000
19647330102335,90066,8600000US90066,90066,ZCTA5 90066,58781,7096,486,42,391,395,5063,51685,3189,477,2742,2851,35942,2015
19647330102335,90066,8600000US90066,90066,ZCTA5 90066,58047,6732,604,37,305,414,4721,51315,3489,407,2716,2757,35727,2014
19647330102335,90066,8600000US90066,90066,ZCTA5 90066,58749,6494,619,44,306,454,4556,52255,3600,454,2737,2746,36235,2013
19647330102335,90066,8600000US90066,90066,ZCTA5 90066,55886,6631,662,65,201,453,4774,49255,3317,389,2438,2666,34376,2012
19647330102335,90066,8600000US90066,90066,ZCTA5 90066,56020,6642,801,54,153,442,4824,49378,3346,431,2819,2404,34316,2011
19647330102335,90066,8600000US90066,90066,ZCTA5 90066,55323,7702,689,189,815,585,4856,47621,2681,522,2840,2281,33638,2000
19647330117978,90066,8600000US90066,90066,ZCTA5 90066,58781,7096,486,42,391,395,5063,51685,3189,477,2742,2851,35942,2015
19647330117978,90066,8600000US90066,90066,ZCTA5 90066,58047,6732,604,37,305,414,4721,51315,3489,407,2716,2757,35727,2014
19647330117978,90066,8600000US90066,90066,ZCTA5 90066,58749,6494,619,44,306,454,4556,52255,3600,454,2737,2746,36235,2013
19647330117978,90066,8600000US90066,90066,ZCTA5 90066,55886,6631,662,65,201,453,4774,49255,3317,389,2438,2666,34376,2012
19647330117978,90066,8600000US90066,90066,ZCTA5 90066,56020,6642,801,54,153,442,4824,49378,3346,431,2819,2404,34316,2011
19647330117978,90066,8600000US90066,90066,ZCTA5 90066,55323,7702,689,189,815,585,4856,47621,2681,522,2840,2281,33638,2000
19647330131847,90066,8600000US90066,90066,ZCTA5 90066,58781,7096,486,42,391,395,5063,51685,3189,477,2742,2851,35942,2015
19647330131847,90066,8600000US90066,90066,ZCTA5 90066,58047,6732,604,37,305,414,4721,51315,3489,407,2716,2757,35727,2014
19647330131847,90066,8600000US90066,90066,ZCTA5 90066,58749,6494,619,44,306,454,4556,52255,3600,454,2737,2746,36235,2013
19647330131847,90066,8600000US90066,90066,ZCTA5 90066,55886,6631,662,65,201,453,4774,49255,3317,389,2438,2666,34376,2012
19647330131847,90066,8600000US90066,90066,ZCTA5 90066,56020,6642,801,54,153,442,4824,49378,3346,431,2819,2404,34316,2011
19647330131847,90066,8600000US90066,90066,ZCTA5 90066,55323,7702,689,189,815,585,4856,47621,2681,522,2840,2281,33638,2000
19647330102350,90025,8600000US90025,90025,ZCTA5 90025,45807,5752,153,0,178,129,4945,40055,1906,264,1404,1032,30486,2015
19647330102350,90025,8600000US90025,90025,ZCTA5 90025,45020,5567,86,0,281,86,4749,39453,2002,329,1310,880,30228,2014
19647330102350,90025,8600000US90025,90025,ZCTA5 90025,43355,5390,121,0,278,279,4447,37965,1982,313,1129,903,29077,2013
19647330102350,90025,8600000US90025,90025,ZCTA5 90025,42696,4878,122,42,266,290,3818,37818,2082,333,1349,828,28929,2012
19647330102350,90025,8600000US90025,90025,ZCTA5 90025,42394,4969,170,50,342,327,3796,37425,2030,280,1266,830,28590,2011
19647330102350,90025,8600000US90025,90025,ZCTA5 90025,40428,6114,283,39,319,325,4718,34314,1157,201,1147,837,26965,2000
19647336019939,90025,8600000US90025,90025,ZCTA5 90025,45807,5752,153,0,178,129,4945,40055,1906,264,1404,1032,30486,2015
19647336019939,90025,8600000US90025,90025,ZCTA5 90025,45020,5567,86,0,281,86,4749,39453,2002,329,1310,880,30228,2014
19647336019939,90025,8600000US90025,90025,ZCTA5 90025,43355,5390,121,0,278,279,4447,37965,1982,313,1129,903,29077,2013
19647336019939,90025,8600000US90025,90025,ZCTA5 90025,42696,4878,122,42,266,290,3818,37818,2082,333,1349,828,28929,2012
19647336019939,90025,8600000US90025,90025,ZCTA5 90025,42394,4969,170,50,342,327,3796,37425,2030,280,1266,830,28590,2011
19647336019939,90025,8600000US90025,90025,ZCTA5 90025,40428,6114,283,39,319,325,4718,34314,1157,201,1147,837,26965,2000
19756636120158,90025,8600000US90025,90025,ZCTA5 90025,45807,5752,153,0,178,129,4945,40055,1906,264,1404,1032,30486,2015
19756636120158,90025,8600000US90025,90025,ZCTA5 90025,45020,5567,86,0,281,86,4749,39453,2002,329,1310,880,30228,2014
19756636120158,90025,8600000US90025,90025,ZCTA5 90025,43355,5390,121,0,278,279,4447,37965,1982,313,1129,903,29077,2013
19756636120158,90025,8600000US90025,90025,ZCTA5 90025,42696,4878,122,42,266,290,3818,37818,2082,333,1349,828,28929,2012
19756636120158,90025,8600000US90025,90025,ZCTA5 90025,42394,4969,170,50,342,327,3796,37425,2030,280,1266,830,28590,2011
19756636120158,90025,8600000US90025,90025,ZCTA5 90025,40428,6114,283,39,319,325,4718,34314,1157,201,1147,837,26965,2000
19647330102426,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647330102426,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647330102426,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647330102426,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647330102426,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647330102426,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647330102442,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647330102442,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647330102442,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647330102442,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647330102442,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647330102442,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647330112193,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647330112193,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647330112193,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647330112193,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647330112193,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647330112193,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647330112201,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647330112201,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647330112201,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647330112201,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647330112201,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647330112201,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647330119974,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647330119974,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647330119974,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647330119974,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647330119974,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647330119974,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647330120055,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647330120055,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647330120055,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647330120055,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647330120055,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647330120055,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647330122606,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647330122606,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647330122606,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647330122606,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647330122606,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647330122606,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647330124933,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647330124933,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647330124933,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647330124933,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647330124933,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647330124933,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647330129593,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647330129593,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647330129593,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647330129593,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647330129593,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647330129593,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647330129619,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647330129619,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647330129619,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647330129619,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647330129619,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647330129619,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647330133272,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647330133272,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647330133272,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647330133272,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647330133272,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647330133272,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647330133280,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647330133280,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647330133280,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647330133280,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647330133280,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647330133280,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647330133298,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647330133298,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647330133298,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647330133298,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647330133298,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647330133298,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647330135129,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647330135129,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647330135129,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647330135129,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647330135129,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647330135129,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647336116750,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647336116750,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647336116750,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647336116750,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647336116750,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647336116750,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647336118194,91504,8600000US91504,91504,ZCTA5 91504,25219,1935,190,16,94,118,1425,23284,1413,229,1505,1827,14820,2015
19647336118194,91504,8600000US91504,91504,ZCTA5 91504,25275,2167,130,94,152,124,1579,23108,1157,243,1593,1727,14925,2014
19647336118194,91504,8600000US91504,91504,ZCTA5 91504,24930,1849,37,78,156,137,1352,23081,1235,256,1637,1580,15053,2013
19647336118194,91504,8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263,2012
19647336118194,91504,8600000US91504,91504,ZCTA5 91504,25057,1887,17,85,194,107,1390,23170,938,255,1560,1850,15414,2011
19647336118194,91504,8600000US91504,91504,ZCTA5 91504,25551,2558,187,47,304,315,1619,22993,1232,291,1890,1861,14571,2000
19647330102483,91303,8600000US91303,91303,ZCTA5 91303,29335,6025,474,135,807,813,3301,23310,1736,188,1554,1426,16953,2015
19647330102483,91303,8600000US91303,91303,ZCTA5 91303,27670,5379,407,157,721,767,2866,22291,1680,181,1630,1381,15830,2014
19647330102483,91303,8600000US91303,91303,ZCTA5 91303,26603,4783,397,111,634,648,2590,21820,1760,200,1593,1266,15520,2013
19647330102483,91303,8600000US91303,91303,ZCTA5 91303,26451,4696,422,63,519,787,2579,21755,1657,285,1722,1267,15288,2012
19647330102483,91303,8600000US91303,91303,ZCTA5 91303,26128,4861,491,71,602,761,2632,21267,1582,257,1648,1596,14834,2011
19647330102483,91303,8600000US91303,91303,ZCTA5 91303,23115,4950,612,121,778,400,2936,18165,1579,337,1253,1436,12470,2000
19647330129866,91303,8600000US91303,91303,ZCTA5 91303,29335,6025,474,135,807,813,3301,23310,1736,188,1554,1426,16953,2015
19647330129866,91303,8600000US91303,91303,ZCTA5 91303,27670,5379,407,157,721,767,2866,22291,1680,181,1630,1381,15830,2014
19647330129866,91303,8600000US91303,91303,ZCTA5 91303,26603,4783,397,111,634,648,2590,21820,1760,200,1593,1266,15520,2013
19647330129866,91303,8600000US91303,91303,ZCTA5 91303,26451,4696,422,63,519,787,2579,21755,1657,285,1722,1267,15288,2012
19647330129866,91303,8600000US91303,91303,ZCTA5 91303,26128,4861,491,71,602,761,2632,21267,1582,257,1648,1596,14834,2011
19647330129866,91303,8600000US91303,91303,ZCTA5 91303,23115,4950,612,121,778,400,2936,18165,1579,337,1253,1436,12470,2000
19647336119044,91303,8600000US91303,91303,ZCTA5 91303,29335,6025,474,135,807,813,3301,23310,1736,188,1554,1426,16953,2015
19647336119044,91303,8600000US91303,91303,ZCTA5 91303,27670,5379,407,157,721,767,2866,22291,1680,181,1630,1381,15830,2014
19647336119044,91303,8600000US91303,91303,ZCTA5 91303,26603,4783,397,111,634,648,2590,21820,1760,200,1593,1266,15520,2013
19647336119044,91303,8600000US91303,91303,ZCTA5 91303,26451,4696,422,63,519,787,2579,21755,1657,285,1722,1267,15288,2012
19647336119044,91303,8600000US91303,91303,ZCTA5 91303,26128,4861,491,71,602,761,2632,21267,1582,257,1648,1596,14834,2011
19647336119044,91303,8600000US91303,91303,ZCTA5 91303,23115,4950,612,121,778,400,2936,18165,1579,337,1253,1436,12470,2000
19647330106351,91304,8600000US91304,91304,ZCTA5 91304,53418,9414,1041,172,1338,858,5184,44004,2200,403,3169,3758,28845,2015
19647330106351,91304,8600000US91304,91304,ZCTA5 91304,53096,9686,1118,282,1427,894,5101,43410,2328,470,3225,3480,28553,2014
19647330106351,91304,8600000US91304,91304,ZCTA5 91304,52780,9858,1082,295,1542,967,5139,42922,2374,524,3405,3315,28075,2013
19647330106351,91304,8600000US91304,91304,ZCTA5 91304,52383,9125,1012,395,1425,791,4797,43258,2280,470,3289,3465,28356,2012
19647330106351,91304,8600000US91304,91304,ZCTA5 91304,51744,8496,950,323,1285,752,4614,43248,2571,398,3338,3382,28397,2011
19647330106351,91304,8600000US91304,91304,ZCTA5 91304,49234,6946,830,181,905,680,4053,42288,3089,599,3698,3542,27191,2000
19647330121137,91304,8600000US91304,91304,ZCTA5 91304,53418,9414,1041,172,1338,858,5184,44004,2200,403,3169,3758,28845,2015
19647330121137,91304,8600000US91304,91304,ZCTA5 91304,53096,9686,1118,282,1427,894,5101,43410,2328,470,3225,3480,28553,2014
19647330121137,91304,8600000US91304,91304,ZCTA5 91304,52780,9858,1082,295,1542,967,5139,42922,2374,524,3405,3315,28075,2013
19647330121137,91304,8600000US91304,91304,ZCTA5 91304,52383,9125,1012,395,1425,791,4797,43258,2280,470,3289,3465,28356,2012
19647330121137,91304,8600000US91304,91304,ZCTA5 91304,51744,8496,950,323,1285,752,4614,43248,2571,398,3338,3382,28397,2011
19647330121137,91304,8600000US91304,91304,ZCTA5 91304,49234,6946,830,181,905,680,4053,42288,3089,599,3698,3542,27191,2000
19647336017693,91304,8600000US91304,91304,ZCTA5 91304,53418,9414,1041,172,1338,858,5184,44004,2200,403,3169,3758,28845,2015
